"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001"
"54000","West Virginia","5","SA5 1/","10","...","Personal income (thousands of dollars)",2940753,3042000,3089701,3131642,3267016,3409756,3636425,3887288,4124637,4369133,4629461,4937940,5498992,6033654,6678475,7301761,8092684,9145345,10188341,11393983,12680883,14145657,15557866,16961583,17969907,18449453,19840150,20661268,21170283,21701260,23149755,24528618,26120068,27204930,29317122,30399534,31692701,32740269,34072081,35498621,36999894,38018141,40261164,42471414
"54000","West Virginia","5","SA5 1/","20","...","Population (persons) 2/",1845000,1855000,1853000,1828000,1809000,1796000,1797000,1786000,1775000,1769000,1763000,1746000,1746629,1770252,1796910,1805293,1814048,1840548,1877440,1905628,1920342,1939062,1951349,1954125,1949605,1945058,1927696,1906831,1882352,1857583,1830213,1806570,1792548,1798735,1806451,1817539,1820421,1823700,1822808,1819113,1815609,1811799,1807021,1801481
"54000","West Virginia","5","SA5 1/","30","...","Per capita personal income (dollars) 3/",1594,1640,1667,1713,1806,1899,2024,2177,2324,2470,2626,2828,3148,3408,3717,4045,4461,4969,5427,5979,6603,7295,7973,8680,9217,9485,10292,10835,11247,11683,12649,13577,14571,15124,16229,16726,17410,17953,18692,19514,20379,20984,22280,23576
"54000","West Virginia","5","SA5 1/","35","...","  Earnings by place of work",2489296,2585913,2631265,2618084,2721846,2837102,3015202,3219415,3482642,3676593,3883398,4179896,4575054,4962391,5484004,5937567,6523627,7251474,8165171,9227325,10315016,11385672,12101649,12772095,13103320,12973720,14040263,14574951,14765075,15167370,16287808,16971327,18161269,18796445,20001102,20789486,21878034,22460733,23117891,24007331,24937540,25941631,27473382,28694663
"54000","West Virginia","5","SA5 1/","36","...","  Less: Contributions for government social insurance 4/",113719,135418,155095,153036,167937,185615,173168,184331,244148,267894,298311,323431,349685,394920,454649,567826,647589,710757,818832,917593,1058367,1212117,1310531,1483588,1571511,1570721,1737026,1827922,1921373,1992005,2190267,2309620,2502353,2662533,2839568,3058984,3205308,3351520,3454383,3548056,3721080,3826550,4141368,4114559
"54000","West Virginia","5","SA5 1/","37","...","    Employee and self-employed contributions for government social insurance",46152,53363,58732,58643,60652,69219,72107,76455,105108,117776,131775,142838,155038,173692,198740,244567,277962,308308,347281,382795,432875,503163,545696,625461,663588,655701,708138,769115,812463,848214,941398,1016011,1092446,1156771,1214268,1271219,1361382,1428790,1458561,1506546,1545231,1605260,1658500,1754041
"54000","West Virginia","5","SA5 1/","38","...","    Employer contributions for government social insurance",67567,82055,96363,94393,107285,116396,101061,107876,139040,150118,166536,180593,194647,221228,255909,323259,369627,402449,471551,534798,625492,708954,764835,858127,907923,915020,1028888,1058807,1108910,1143791,1248869,1293609,1409907,1505762,1625300,1787765,1843926,1922730,1995822,2041510,2175849,2221290,2482868,2360518
"54000","West Virginia","5","SA5 1/","42","...","  Plus: Adjustment for residence 5/",-20765,-20305,-20346,-20116,-18995,-17924,-16621,-12610,-10117,-8148,1612,-72409,-75021,-90243,-102315,-104733,-119182,-124020,-152099,-184598,-213819,-224344,-246948,-226238,-169671,-145082,-112382,-107356,-85510,-25672,8223,95482,92439,74493,134460,132249,181507,224820,235720,394144,440743,502875,627772,747630
"54000","West Virginia","5","SA5 1/","45","...","  Equals: Net earnings by place of residence",2354812,2430190,2455824,2444932,2534914,2633563,2825413,3022474,3228377,3400551,3586699,3784056,4150348,4477228,4927040,5265008,5756856,6416697,7194240,8125134,9042830,9949211,10544170,11062269,11362138,11257917,12190855,12639673,12758192,13149693,14105764,14757189,15751355,16208405,17295994,17862751,18854233,19334033,19899228,20853419,21657203,22617956,23959786,25327734
"54000","West Virginia","5","SA5 1/","46","...","  Plus: Dividends, interest, and rent 6/",284931,308851,329720,342811,364647,397289,425903,454018,462719,476530,498908,555007,626887,685886,753953,850446,992086,1128093,1236133,1393610,1555160,1758531,2177486,2696233,3095812,3300118,3674741,3873088,4005699,4023238,4264873,4728222,4962124,4917218,5051480,5116423,5314665,5646868,5991323,6276889,6669899,6547272,7013999,7061673
"54000","West Virginia","5","SA5 1/","47","...","  Plus: Personal current transfer receipts",301010,302959,304157,343899,367455,378904,385109,410796,433541,492052,543854,598877,721757,870540,997482,1186307,1343742,1600555,1757968,1875239,2082893,2437915,2836210,3203081,3511957,3891418,3974554,4148507,4406392,4528329,4779118,5043207,5406589,6079307,6969648,7420360,7523803,7759368,8181530,8368313,8672792,8852913,9287379,10082007
