"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957"
"28000","Mississippi","5","SA5H 1/","10","...","Personal income (thousands of dollars)",552753,395774,337411,244769,256911,342386,358748,460749,458126,416807,436256,460954,690084,1005963,1245876,1360020,1329569,1281366,1410525,1656140,1480866,1697040,1872552,1982546,2012926,1958033,2208231,2251740,2278589
"28000","Mississippi","5","SA5H 1/","20","...","Population (persons) 2/",1998000,2006000,1994000,2004000,2031000,2050000,2061000,2072000,2086000,2127000,2168000,2176000,2188000,2204000,2255000,2119000,2079000,2072000,2108000,2076000,2085000,2176000,2163000,2152000,2105000,2064000,2060000,2086000,2088000
"28000","Mississippi","5","SA5H 1/","30","...","Per capita personal income (dollars) 3/",277,197,169,122,126,167,174,222,220,196,201,212,315,456,552,642,640,618,669,798,710,780,866,921,956,949,1072,1079,1091
"28000","Mississippi","5","SA5H 1/","35","...","  Total earnings",488841,340218,277802,195789,213173,295967,312242,397687,411328,370982,387177,410170,633907,945847,1188932,1293915,1235214,1119279,1225388,1440956,1232376,1399478,1601400,1730785,1741806,1663443,1886426,1903919,1915657
"28000","Mississippi","5","SA5H 1/","36","...","  Less: Contributions for government social insurance 4/",545,519,472,506,392,401,402,377,5053,5579,5960,6631,9482,15399,27220,30446,40486,49424,36419,28684,27485,27216,32477,36233,39009,43631,48440,52141,64793
"28000","Mississippi","5","SA5H 1/","37","...","    Employee and self-employed contributions for government social insurance",416,406,391,376,327,336,320,344,1930,1867,2035,2148,3001,5928,17047,16536,13962,10330,10469,10300,10067,13421,15901,17684,19251,21163,23618,26053,31250
"28000","Mississippi","5","SA5H 1/","38","...","    Employer contributions for government social insurance",129,113,81,130,65,65,82,33,3123,3712,3925,4483,6481,9471,10173,13910,26524,39094,25950,18384,17418,13795,16576,18549,19758,22468,24822,26088,33543
"28000","Mississippi","5","SA5H 1/","42","...","  Plus: Adjustment for residence 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1,347,1037,2001,3138,4406,5252,6602,8601,10899
"28000","Mississippi","5","SA5H 1/","45","...","  Equals: Net earnings by place of residence",488296,339699,277330,195283,212781,295566,311840,397310,406275,365403,381217,403539,624425,930448,1161712,1263469,1194728,1069855,1188969,1412273,1205238,1373299,1570924,1697690,1707203,1625064,1844588,1860379,1861763
"28000","Mississippi","5","SA5H 1/","46","...","  Plus: Dividends, interest, and rent 6/",55517,46366,37900,33932,31034,32914,35025,38799,40276,38775,41430,43398,49479,59106,68363,73331,83234,94181,94944,119643,136909,150613,164173,156640,179119,195525,215261,236932,237929
"28000","Mississippi","5","SA5H 1/","47","...","  Plus: Personal current transfer receipts",8940,9709,22181,15554,13096,13906,11883,24640,11575,12629,13609,14017,16180,16409,15801,23220,51607,117330,126612,124224,138719,173128,137455,128216,126604,137444,148382,154429,178897
