"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"50000","Vermont","1","SA27N 1/","20","...","Wage and salary employment by place of work (number of jobs)",298828,307020,315017,316433,316297,315009,318658,319979,322246,322039,321107,310971,310614,313625,318425,320279,323638,326165,326373
"50000","Vermont","1","SA27N 1/","70","111-112","  Farm wage and salary employment",2583,2651,2857,2979,3057,3122,2572,2474,2251,2163,2356,2276,2249,2458,2581,2953,2961,2950,2753
"50000","Vermont","1","SA27N 1/","80","...","  Nonfarm wage and salary employment",296245,304369,312160,313454,313240,311887,316086,317505,319995,319876,318751,308695,308365,311167,315844,317326,320677,323215,323620
"50000","Vermont","1","SA27N 1/","90","113-814","    Private nonfarm wage and salary employment",246934,253638,259406,260373,259213,257304,261035,261990,263978,263597,261935,251544,250945,253909,258182,259517,262272,265045,265476
"50000","Vermont","1","SA27N 1/","100","113-115","      Forestry, fishing, and related activities",856,846,836,799,798,779,788,779,803,796,804,917,916,917,861,884,925,938,902
"50000","Vermont","1","SA27N 1/","101","113","        Forestry and logging",224,215,208,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",187,207,196
"50000","Vermont","1","SA27N 1/","102","114","        Fishing, hunting and trapping","(T)","(T)","(T)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0
"50000","Vermont","1","SA27N 1/","103","115","        Support activities for agriculture and forestry",620,615,620,615,619,606,607,623,646,650,647,754,738,746,671,"(D)",738,731,706
"50000","Vermont","1","SA27N 1/","200","21","      Mining, quarrying, and oil and gas extraction",776,838,863,931,833,777,768,697,834,833,740,650,594,611,648,621,600,646,639
"50000","Vermont","1","SA27N 1/","201","211","        Oil and gas extraction","(T)","(T)","(T)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50000","Vermont","1","SA27N 1/","202","212","        Mining (except oil and gas)",766,827,860,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"50000","Vermont","1","SA27N 1/","203","213","        Support activities for mining","(T)","(T)","(T)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"50000","Vermont","1","SA27N 1/","300","22","      Utilities",1775,1690,1636,1651,1707,1730,1714,1704,1725,1738,1699,1756,1800,1801,1828,1790,1727,1548,1342
"50000","Vermont","1","SA27N 1/","400","23","      Construction",13884,14850,15214,15755,15473,16052,17394,17516,18050,17491,16219,14399,14031,14524,14625,14508,15195,15603,15698
"50000","Vermont","1","SA27N 1/","401","236","        Construction of buildings",3964,4107,4305,4586,"(D)",4967,5362,5301,5326,5184,4681,3877,3643,3946,3962,3887,4056,4151,4226
"50000","Vermont","1","SA27N 1/","402","237","        Heavy and civil engineering construction",1962,2096,2050,2173,"(D)",1861,1944,1964,1953,1758,1652,1651,1814,1673,1677,1619,1696,1633,1535
"50000","Vermont","1","SA27N 1/","403","238","        Specialty trade contractors",7958,8647,8859,8996,8694,9224,10088,10251,10771,10549,9886,8871,8574,8905,8986,9002,9443,9819,9937
"50000","Vermont","1","SA27N 1/","500","31-33","      Manufacturing",44257,44925,45937,45609,40793,37548,37031,36827,36149,35941,34788,31154,30832,30939,31968,31743,31240,30968,30023
"50000","Vermont","1","SA27N 1/","510","321,327-339","        Durable goods manufacturing",31546,31914,32942,33520,29448,26785,26449,26461,26216,26155,25179,22091,21781,21618,21753,21221,20394,19700,18778
"50000","Vermont","1","SA27N 1/","511","321","          Wood product manufacturing",3101,3128,3041,2799,2716,2567,2465,2432,2292,2377,2257,1760,1751,1843,1799,1889,1807,1681,1647
"50000","Vermont","1","SA27N 1/","512","327","          Nonmetallic mineral product manufacturing",2160,2040,2074,2130,2107,2026,2052,2037,2030,1948,1801,1619,1562,1472,1554,1536,1642,1591,1558
"50000","Vermont","1","SA27N 1/","513","331","          Primary metal manufacturing",336,416,450,552,501,415,405,336,295,279,225,141,"(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"50000","Vermont","1","SA27N 1/","514","332","          Fabricated metal product manufacturing",3222,3150,3320,3177,2902,2790,2838,2940,2709,2722,2553,2353,2329,2295,2357,2351,2402,2143,1887
