"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957"
"11000","District of Columbia","2","SA5H 1/","10","...","Personal income (thousands of dollars)",639233,641296,631596,567731,499867,546948,626780,718895,745520,728246,766035,842141,971075,1246821,1447518,1439168,1516705,1631873,1640576,1786172,1851892,1959271,2060768,2167693,2104071,2070126,2053501,2148789,2235140
"11000","District of Columbia","2","SA5H 1/","20","...","Population (persons) 2/",483000,488000,504000,513000,529000,568000,608000,629000,616000,638000,658000,690000,764000,846000,888000,862000,865000,893000,873000,840000,807000,806000,808000,805000,810000,791000,785000,759000,763000
"11000","District of Columbia","2","SA5H 1/","30","...","Per capita personal income (dollars) 3/",1323,1314,1253,1107,945,963,1031,1143,1210,1141,1164,1220,1271,1474,1630,1670,1753,1827,1879,2126,2295,2431,2550,2693,2598,2617,2616,2831,2929
"11000","District of Columbia","2","SA5H 1/","35","...","  Total earnings",471395,476304,464340,413671,362876,404686,473029,528323,578787,561391,598187,668958,797849,1065244,1274294,1262919,1320987,1487814,1421309,1853292,1976290,2050273,2265127,2478699,2471567,2392529,2473149,2603070,2730714
"11000","District of Columbia","2","SA5H 1/","36","...","  Less: Contributions for government social insurance 4/",2264,2273,2259,2182,1810,1894,1847,1998,12539,14003,15554,14602,18438,27901,31435,31217,48743,164051,109330,63584,62183,28986,30386,33379,37336,47833,49826,52230,59519
"11000","District of Columbia","2","SA5H 1/","37","...","    Employee and self-employed contributions for government social insurance",2234,2247,2240,2150,1794,1877,1826,1989,5922,5811,6346,6165,8487,14945,20405,23869,26662,24206,24730,8957,8061,10517,12278,13553,14633,17581,17815,19621,23216
"11000","District of Columbia","2","SA5H 1/","38","...","    Employer contributions for government social insurance",30,26,19,32,16,17,21,9,6617,8192,9208,8437,9951,12956,11030,7348,22081,139845,84600,54627,54122,18469,18108,19826,22703,30252,32011,32609,36303
"11000","District of Columbia","2","SA5H 1/","42","...","  Plus: Adjustment for residence 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",-345503,-411701,-477338,-551309,-661068,-708930,-717537,-802854,-880630,-974382
"11000","District of Columbia","2","SA5H 1/","45","...","  Equals: Net earnings by place of residence",469131,474031,462081,411489,361066,402792,471182,526325,566248,547388,582633,654356,779411,1037343,1242859,1231702,1272244,1323763,1311979,1444205,1502406,1543949,1683432,1784252,1725301,1627159,1620469,1670210,1696813
"11000","District of Columbia","2","SA5H 1/","46","...","  Plus: Dividends, interest, and rent 6/",157995,154575,146906,138862,122261,124970,135654,161389,158319,158393,160406,162850,165004,180103,175861,170445,189068,213109,224594,270151,273656,319442,309081,317421,312929,373092,352321,393673,442795
"11000","District of Columbia","2","SA5H 1/","47","...","  Plus: Personal current transfer receipts",12107,12690,22609,17380,16540,19186,19944,31181,20953,22465,22996,24935,26660,29375,28798,37021,55393,95001,104003,71816,75830,95880,68255,66020,65841,69875,80711,84906,95532
"11000","District of Columbia","2","SA5H 1/","50","...","  Wages and salaries",384129,390943,383620,347774,308276,344988,400672,448194,485495,470457,499608,554588,653936,861564,1036771,1031698,1066222,1086704,1088920,1513011,1616986,1691261,1886563,2069704,2065120,1999121,2073001,2192214,2274770
"11000","District of Columbia","2","SA5H 1/","60","...","  Supplements to wages and salaries",28458,30110,30524,27387,20736,20414,26713,22144,32335,32629,37273,43714,58265,98539,111063,101691,123054,256740,198335,206372,216324,207142,222194,249401,250043,245894,247090,263706,309093
"11000","District of Columbia","2","SA5H 1/","61","...","    Employer contributions for employee pension and insurance funds 7/",28428,30084,30505,27355,20720,20397,26692,22135,25718,24437,28065,35277,48314,85583,100033,94343,100973,116895,113735,151745,162202,188673,204086,229575,227340,215642,215079,231097,272790
"11000","District of Columbia","2","SA5H 1/","62","...","    Employer contributions for government social insurance",30,26,19,32,16,17,21,9,6617,8192,9208,8437,9951,12956,11030,7348,22081,139845,84600,54627,54122,18469,18108,19826,22703,30252,32011,32609,36303
"11000","District of Columbia","2","SA5H 1/","70","...","  Proprietors' income 8/",58808,55251,50196,38510,33864,39284,45644,57985,60957,58305,61306,70656,85648,105141,126460,129530,131711,144370,134054,133909,142980,151870,156370,159594,156404,147514,153058,147150,146851
"11000","District of Columbia","2","SA5H 1/","71","...","    Farm proprietors' income",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,400,325,361,315,272,185,115,111,47
"11000","District of Columbia","2","SA5H 1/","72","...","    Nonfarm proprietors' income",58808,55251,50196,38510,33864,39284,45644,57985,60957,58305,61306,70656,85648,105141,126460,129530,131711,144370,134054,133456,142580,151545,156009,159279,156132,147329,152943,147039,146804
"11000","District of Columbia","2","SA5H 1/","81","[01-02]","  Farm earnings",11,12,13,11,11,12,12,17,18,19,20,18,14,16,12,11,9,8,6,676,573,479,504,430,367,266,181,160,79
"11000","District of Columbia","2","SA5H 1/","82","...","  Nonfarm earnings",471384,476292,464327,413660,362865,404674,473017,528306,578769,561372,598167,668940,797835,1065228,1274282,1262908,1320978,1487806,1421303,1852616,1975717,2049794,2264623,2478269,2471200,2392263,2472968,2602910,2730635
"11000","District of Columbia","2","SA5H 1/","90","...","    Private nonfarm earnings",275848,270710,253211,218968,195669,209794,240342,274685,307833,291186,306331,350733,405970,463994,516243,519046,539426,632780,655440,869357,900450,963217,1030469,1080315,1108877,1113706,1148943,1213696,1252465
"11000","District of Columbia","2","SA5H 1/","100","[07-08]","      Agricultural services, forestry, and fishing",880,875,795,786,793,790,797,195,188,906,1524,2245,4176,6978,9383,7660,6859,9179,6263,893,809,694,767,641,928,996,619,761,852
"11000","District of Columbia","2","SA5H 1/","200","B","      Mining",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","District of Columbia","2","SA5H 1/","300","C","      Construction",23019,22295,21506,16907,13592,8669,14054,22047,29738,19058,24837,35755,37976,44834,34332,25283,26638,39079,49442,71706,77779,98416,95840,89637,89440,81887,87243,89575,94454
"11000","District of Columbia","2","SA5H 1/","400","D","      Manufacturing",22627,24863,22996,21234,17012,18060,21114,22176,23356,21437,22888,25414,28308,29910,35496,37002,38428,42020,45300,77858,81747,85477,91468,95886,98716,94668,98990,96533,102810
"11000","District of Columbia","2","SA5H 1/","500","E","      Transportation and public utilities",38008,36562,32462,27989,25154,27836,29711,32510,36728,35123,36259,40425,49678,66792,74493,77292,76568,88211,89913,120861,124344,127978,139684,147790,162047,163049,164373,168181,174029
"11000","District of Columbia","2","SA5H 1/","600","F-G","      Wholesale and retail trade",69457,68001,63596,53634,48045,59850,70256,76489,86949,90700,93991,107512,135490,150377,179496,177689,185874,221379,224088,271281,278335,291633,321472,337353,343357,338224,339397,366565,373953
"11000","District of Columbia","2","SA5H 1/","700","H","      Finance, insurance, and real estate",19089,18630,18856,19950,19385,16224,19824,23265,28111,23302,24085,25389,28015,31330,30565,29805,32178,40187,41543,62471,65783,74925,80670,86405,91018,95108,100959,106555,110133
