"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"17000","Illinois","3","SA45","10","...","Cash receipts from marketings (thousands of dollars)",2964488,3017773,2781821,3482163,5120068,5905035,5357148,6292403,5793155,6790943,7213669,8108232,7566840,7205695,7530336,7046381,6469941,6852829,6842254,7994214,7571788,8033189,7917180,7440229,8615980,7768183,9073572,8571099,8949723,8124374,6893102,7477710,7669167,7990832,8854835,9622020,9342739,9510672,13267518,15850126,15480544,16431288,19408367,21396922,17630951,20274102,16473592,16259848
"17000","Illinois","3","SA45","20","...","  Cash receipts: Livestock and products",1469317,1439549,1292949,1606393,2064543,1921688,2039567,2040745,2052198,2357027,2623672,2537761,2416920,2566965,2490021,2370664,2247283,2371044,2489597,2576822,2483973,2702306,2564296,2395571,2551622,2255797,2058956,2188962,2058777,1718039,1658578,1907764,2135793,1828674,2150433,2378327,2391317,2245563,2556642,2550829,2230859,2711359,3086079,3069071,3291002,3859931,3077038,2780939
"17000","Illinois","3","SA45","30","...","    Meat animals and other livestock",1261149,1229085,1090095,1399962,1812032,1654213,1768955,1742724,1747198,2044107,2272722,2152165,1994828,2154197,2075695,1977631,1868989,1994738,2105318,2189449,2048787,2290760,2181587,2001463,2164877,1855479,1678478,1768891,1681145,1325941,1294920,1581658,1767707,1521004,1819885,1983396,2020825,1879697,2045760,2041457,1875339,2281945,2579353,2571536,2779725,3236926,2516414,2347378
"17000","Illinois","3","SA45","31","...","      Cattle and calves",556462,549870,496589,629166,683260,606690,529498,641707,680600,782264,1035533,982724,713677,731836,817829,759249,746186,838718,887502,1004226,907199,902805,828325,802633,879707,783923,670610,585284,542457,531112,560751,623332,633554,615957,753662,656006,745224,770441,919605,742005,615581,730355,765682,700313,756798,1018647,868269,768264
"17000","Illinois","3","SA45","32","...","      Hogs and pigs",687420,663133,578914,757342,1112597,1032041,1223496,1084722,1049870,1244203,1222023,1151190,1265500,1407108,1246363,1203685,1110442,1127722,1186735,1155953,1111281,1361872,1329191,1172612,1260001,1046237,983633,1155767,1109012,766368,707109,931709,1107629,879397,1041485,1301298,1245687,1078657,1096225,1251226,1204537,1500291,1750553,1796684,1952763,2141051,1573611,1504008
"17000","Illinois","3","SA45","33","...","      Sheep and other livestock",17267,16082,14592,13454,16175,15482,15961,16295,16728,17640,15166,18251,15651,15253,11503,14697,12361,28298,31081,29270,30307,26083,24071,26218,25169,25319,24235,27840,29676,28461,27060,26617,26524,25650,24738,26092,29914,30599,29930,48226,55221,51299,63118,74539,70164,77228,74534,75106
"17000","Illinois","3","SA45","40","...","    Dairy products",153635,152979,154342,162117,179103,197128,199106,228473,234214,246379,280692,323849,354522,353160,361125,337770,340106,338750,345744,332938,355640,325725,307196,331569,312984,321860,304000,332400,296616,317100,295911,255102,300600,242284,246235,308819,296096,278052,375285,362796,246050,312588,378420,360064,376326,453986,333114,313906
"17000","Illinois","3","SA45","50","...","    Poultry and poultry products",54533,57485,48512,44314,73408,70347,71506,69548,70786,66541,70258,61747,67570,59608,53201,55263,38188,37556,38535,54435,79546,85821,75513,62539,73761,78458,76478,87671,81016,74998,67747,71004,67486,65386,84313,86112,74396,87814,135597,146576,109470,116826,128306,137471,134951,169019,227510,119655
"17000","Illinois","3","SA45","60","...","  Cash receipts: Crops",1495171,1578224,1488872,1875770,3055525,3983347,3317581,4251658,3740957,4433916,4589997,5570471,5149920,4638730,5040315,4675717,4222658,4481785,4352657,5417392,5087815,5330883,5352884,5044658,6064358,5512386,7014616,6382137,6890946,6406335,5234524,5569946,5533374,6162158,6704402,7243693,6951422,7265109,10710876,13299297,13249685,13719929,16322288,18327851,14339949,16414171,13396554,13478909
"17000","Illinois","3","SA45","70","...","    Total grains",1403702,1481659,1382822,1764958,2928399,3841334,3146538,4080594,3560159,4246311,4395438,5375493,4959124,4441402,4863093,4508344,4057264,4196831,4054768,5096716,4720433,4967511,4945413,4591409,5633683,5068150,6590087,5948521,6414142,5970499,4797489,5102084,5047647,5682948,6169225,6545554,6278051,6662973,10043178,12479459,12496377,12987155,15582680,17598000,13618002,15677540,12742054,12737799
"17000","Illinois","3","SA45","71","...","      Corn",761716,793800,713711,800282,1562958,1953670,1780491,2201245,1736315,1822319,2192904,2630879,2430210,2290932,2514694,2311861,2216219,2104314,2103198,2819485,2478578,2705412,2789046,2312899,3002166,2616505,3732180,3231930,3257547,3007815,2545745,2758827,2862048,3206358,3397893,3763154,3547645,3886185,6165039,8514991,7519936,8112349,10528233,11283961,7585884,9371371,7597694,7256124
"17000","Illinois","3","SA45","72","...","      Oats",7703,9131,9499,9675,11649,14594,15947,14297,11691,7978,8876,9314,11798,782,7072,9649,8477,3564,6118,8415,10741,6283,2298,6008,2889,2556,3991,4732,4530,1676,2582,3032,1995,3873,2943,2142,4269,4407,1506,6076,4327,5209,3024,5337,6364,4103,4596,3441
"17000","Illinois","3","SA45","73","...","      Sorghum",534,570,3320,2898,3447,4215,4226,3725,3544,2748,4300,7266,5860,6239,10768,22942,37495,35099,21048,16430,16226,21168,24189,34272,38229,27834,36296,24568,15256,12827,11999,16043,16521,14797,15087,21600,13126,19262,19966,23385,15907,12836,14176,10223,12777,9031,12320,8351
"17000","Illinois","3","SA45","74","...","      Wheat",35106,51250,57350,79125,112854,185282,199597,187911,133137,97039,185701,271235,303516,216913,141191,237422,121362,88592,122749,220102,397694,227537,148582,177072,174282,182427,251016,170593,180455,165932,102887,136988,98323,112876,154759,170521,116019,225522,245376,469918,241518,97315,277643,248070,388099,219327,149261,136753
"17000","Illinois","3","SA45","75","...","      Soybeans",597982,626198,598169,872167,1236554,1682439,1145084,1672339,1674636,2315337,2002541,2455684,2202687,1925880,2188604,1925875,1673182,1964909,1801382,2031947,1816642,2006178,1980009,2059285,2414448,2237356,2564451,2515050,2954817,2781064,2133538,2186432,2067952,2344176,2597429,2586790,2595735,2525588,3609094,3462962,4713120,4758945,4759034,6049685,5624014,6072707,4976980,5331871
"17000","Illinois","3","SA45","76","...","      Other grains",661,710,773,811,937,1134,1193,1077,836,890,1116,1115,5053,656,764,595,529,353,273,337,552,933,1289,1873,1669,1472,2153,1648,1537,1185,738,762,808,868,1114,1347,1257,2009,2197,2127,1569,501,570,724,864,1001,1203,1259
"17000","Illinois","3","SA45","80","...","    Hay, silage, etc.",8183,8478,8996,9764,11043,12212,17021,17198,19838,22285,21848,19834,20130,25235,25288,48027,37288,37529,41147,57495,70603,48243,39897,72262,66236,66796,50043,58441,79278,68022,55868,63678,76412,60016,76295,84367,69747,67541,68775,63752,47764,43147,39251,43333,71116,71262,53879,51619
"17000","Illinois","3","SA45","100","...","    Vegetables",32480,28459,32455,31664,36709,41511,58703,57923,53888,57395,60209,56460,59623,56002,34361,42809,42099,46571,50470,51749,81489,74277,86964,78493,72055,81194,73420,78986,68516,61836,66600,75606,74209,60859,146845,155379,160408,174253,192210,106604,102048,103290,112938,141661,140082,147468,97968,172457
"17000","Illinois","3","SA45","110","...","    Fruits and nuts",8216,8220,9147,9028,9429,10248,12788,13035,12560,14458,12481,17153,16732,15931,15117,15100,12966,21201,18605,19293,17443,13158,21708,25538,21973,13152,21946,18407,19175,14319,13911,20477,18963,21289,29766,26954,34074,34736,16832,30715,32844,38582,32439,30278,19375,26620,22237,37603
"17000","Illinois","3","SA45","111","...","    Greenhouse, nursery and mushroom products",36479,45014,48705,52748,60344,65413,70908,72914,84461,89210,94345,95897,93755,95735,98156,55437,66741,173153,181167,183339,183447,180861,209974,224688,218314,229432,220506,218572,255200,238583,242950,258769,267638,290976,235795,383536,361097,274705,336131,310278,284425,258572,232719,206867,208855,208816,204197,203779
"17000","Illinois","3","SA45","112","...","    Forest and maple products",1788,1909,1821,2564,3713,3960,3006,4000,4420,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"17000","Illinois","3","SA45","113","...","    Tobacco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17000","Illinois","3","SA45","114","...","    Cotton","(L)","(L)","(L)",68,"(L)",67,"(L)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17000","Illinois","3","SA45","115","...","    Other crops",4284,4445,4879,4976,5872,8602,8607,5994,5631,4257,5676,5634,556,4425,4300,6000,6300,6500,6500,8800,14400,46833,48928,52268,52097,53662,58614,59210,54635,53076,57706,49332,48505,46070,46476,47903,48045,50901,53750,308489,286227,289183,322261,307712,282519,282465,276219,275652
"17000","Illinois","3","SA45","120","...","Other income",247620,219680,232062,304438,214028,87159,121912,94930,114125,197444,133520,129406,152026,349038,764137,720444,731276,1097267,1661437,1633501,994926,779751,679652,689586,1068735,517021,796795,621422,801837,1223210,2086560,2302336,2127997,953490,1219643,1580138,2118123,1491252,947270,1229723,1588167,1483435,1980865,3081002,3606934,1327791,1877913,1976792
"17000","Illinois","3","SA45","130","...","  Government payments",195374,166644,176786,243879,138168,9755,38933,9700,32082,102775,33210,35734,49236,118158,560370,543241,491492,882519,1477640,1373972,725941,506603,441407,480651,851190,302915,543753,386706,552452,944879,1798822,2010405,1851402,614930,866133,1169462,1775754,1045190,602787,635827,566518,697902,627373,630770,607864,188620,417077,1109459
"17000","Illinois","3","SA45","140","...","  Imputed and miscellaneous income received 1/",52246,53036,55276,60559,75860,77404,82979,85230,82043,94669,100310,93672,102790,230880,203767,177203,239784,214748,183797,259529,268985,273148,238245,208935,217545,214106,253042,234716,249385,278331,287738,291931,276595,338560,353510,410676,342369,446062,344483,593896,1021649,785533,1353492,2450232,2999070,1139171,1460836,867333
"17000","Illinois","3","SA45","150","...","Production expenses",2357315,2359128,2419787,2809339,3565830,3838155,4465356,4631956,4898359,5396965,6484728,7088056,7395526,7407287,6791443,7540667,7181919,6607304,6616439,6820619,7369353,7412919,7341353,7441458,7569019,7511327,7483012,8021339,7997685,8154981,8080207,8196700,8367000,7770235,8484479,8884536,9395815,9420457,11005666,13471064,13264356,13845162,16350661,16548586,17533955,17929715,17987078,17690723
"17000","Illinois","3","SA45","160","...","  Feed purchased",256686,283681,243154,275651,445761,494483,499801,510257,471375,407386,437116,457124,466770,477619,508633,454007,412615,421571,427682,554988,561517,553296,550575,579810,596007,609067,503873,463728,460932,409110,427845,408574,440441,387670,470000,520000,480000,470000,710000,830000,710000,760000,1030000,830000,960000,1200000,1370000,1382093
"17000","Illinois","3","SA45","170","...","  Livestock purchased",337454,315854,279414,318111,375438,312244,354937,366224,391296,478626,549401,527292,442121,447022,414156,414021,386608,416889,460761,477249,473516,507231,451815,434193,435834,362465,319323,326608,334161,299644,309057,392005,453236,411546,528419,564744,575950,588829,588949,606307,525654,660279,728911,689855,726442,856786,745925,610034
"17000","Illinois","3","SA45","180","...","  Seed purchased",70633,79433,100363,100759,137740,153002,187437,205812,226483,226125,253592,286419,310491,292335,244196,302655,275250,276047,277669,339937,361676,364907,405578,410963,435431,429197,423995,490207,529123,574365,565359,589405,657351,635383,720000,810000,860000,880000,1070000,1270000,1520000,1660000,1820000,1930000,2000000,1960000,2030000,1982508
"17000","Illinois","3","SA45","190","...","  Fertilizer and lime (incl. ag. chemicals 1978-fwd.)",245890,250573,281744,289322,357852,593301,710550,725598,756554,758025,913037,1156283,1149651,1086649,908869,1127562,987261,950492,859596,937983,1069587,1065209,1221221,1196064,1177935,1281471,1365004,1565948,1498240,1551916,1477819,1504944,1537312,1432466,1470000,1610000,1740000,1710000,2260000,2840000,2720000,2770000,3470000,3570000,3710000,3340000,3320000,2962325
"17000","Illinois","3","SA45","200","...","  Petroleum products purchased",105893,100126,101065,99366,112992,165257,200573,232500,244673,252378,314154,456349,507560,472421,433281,431487,371617,301586,277604,259796,248732,291452,275208,268194,269985,260118,251117,255811,260599,238170,232713,299135,269105,252950,283701,327923,451728,493330,598553,806425,683646,670612,792300,732977,790936,820427,606585,526198
"17000","Illinois","3","SA45","210","...","  Hired farm labor expenses 2/",153796,151020,155114,161080,191839,211125,251478,297967,345663,296899,326090,321390,317361,331543,332844,356544,359485,333043,343434,377762,406299,445665,430713,451178,490589,476462,460518,440014,465843,545161,523959,533146,549657,526405,640732,801344,637575,608894,733067,709499,683271,622716,784504,697948,666398,742734,795057,818590
"17000","Illinois","3","SA45","220","...","  All other production expenses 3/",1186963,1178441,1258933,1565050,1944208,1908743,2260580,2293598,2462315,2977526,3691338,3883199,4201572,4299698,3949464,4454391,4389083,3907676,3969693,3872904,4248026,4185159,4006243,4101056,4163238,4092547,4159182,4479023,4448787,4536615,4543455,4469491,4459898,4123815,4371627,4250525,4650562,4669404,5045097,6408833,6421785,6701555,7724946,8097806,8680179,9009768,9119511,9408975
