"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"26000","Michigan","3","SA27N 1/","20","...","Wage and salary employment by place of work (number of jobs)",4607674,4698703,4781618,4668021,4586194,4517542,4501378,4486528,4424600,4371804,4256574,3960001,3940724,4031623,4104082,4181596,4257392,4329830,4407823
"26000","Michigan","3","SA27N 1/","70","111-112","  Farm wage and salary employment",19244,20915,20222,18827,17504,19248,20775,19151,17973,21172,17542,17711,16371,23531,20286,21935,22981,25200,23887
"26000","Michigan","3","SA27N 1/","80","...","  Nonfarm wage and salary employment",4588430,4677788,4761396,4649194,4568690,4498294,4480603,4467377,4406627,4350632,4239032,3942290,3924353,4008092,4083796,4159661,4234411,4304630,4383936
"26000","Michigan","3","SA27N 1/","90","113-814","    Private nonfarm wage and salary employment",3923011,4003473,4063143,3950426,3866916,3800693,3787736,3778478,3727696,3676872,3575712,3282782,3272883,3376805,3464062,3548796,3628172,3700422,3774020
"26000","Michigan","3","SA27N 1/","100","113-115","      Forestry, fishing, and related activities",7245,7119,7159,7350,6513,6492,6835,6766,6334,6362,6689,7098,7481,7618,7898,8045,8891,8793,8835
"26000","Michigan","3","SA27N 1/","101","113","        Forestry and logging",2132,2071,2046,2021,1892,1837,1860,1794,1675,1568,1578,1559,1613,1631,1660,1680,1758,1846,1897
"26000","Michigan","3","SA27N 1/","102","114","        Fishing, hunting and trapping","(T)","(T)","(T)",208,187,148,141,142,137,145,153,186,194,203,186,194,205,199,194
"26000","Michigan","3","SA27N 1/","103","115","        Support activities for agriculture and forestry",4899,4820,4903,5121,4434,4507,4834,4830,4522,4649,4958,5353,5674,5784,6052,6171,6928,6748,6744
"26000","Michigan","3","SA27N 1/","200","21","      Mining, quarrying, and oil and gas extraction",8016,7852,7617,7553,6844,6492,6523,6724,6511,6162,6372,5561,5612,5913,6302,6484,6647,6001,5446
"26000","Michigan","3","SA27N 1/","201","211","        Oil and gas extraction",700,751,589,551,482,532,572,544,540,542,550,549,609,577,593,631,652,565,501
"26000","Michigan","3","SA27N 1/","202","212","        Mining (except oil and gas)",5522,5517,5446,5390,4868,4538,4393,4537,4220,3841,3894,3341,3436,3600,3611,3665,3756,3621,3505
