"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"56000","Wyoming","7","SA6N","1","...","Compensation of employees (thousands of dollars) 1/",7346248,7786942,8359051,9006140,9460379,9967573,10649163,11566605,13468800,14934986,16240172,15315894,15613698,16256408,17074860,17555994,18396140,18247342,17395262,17574601
"56000","Wyoming","7","SA6N","5","...","  Wages and salaries",6040447,6387324,6835198,7330442,7691212,8035468,8574517,9335747,10720071,11884560,12937872,12194732,12371704,12941525,13534796,13728668,14402424,14268354,13443927,13559247
"56000","Wyoming","7","SA6N","6","...","  Supplements to wages and salaries",1305801,1399618,1523853,1675698,1769167,1932105,2074646,2230858,2748729,3050426,3302300,3121162,3241994,3314883,3540064,3827326,3993716,3978988,3951335,4015354
"56000","Wyoming","7","SA6N","7","...","    Employer contributions for employee pension and insurance funds 2/",812214,878217,970215,1091436,1179919,1305364,1402514,1502643,1723332,1899756,2085295,1951912,2050245,2057755,2194534,2475054,2552557,2589595,2612095,2641059
"56000","Wyoming","7","SA6N","8","...","    Employer contributions for government social insurance",493587,521401,553638,584262,589248,626741,672132,728215,1025397,1150670,1217005,1169250,1191749,1257128,1345530,1352272,1441159,1389393,1339240,1374295
"56000","Wyoming","7","SA6N","9","...","Average compensation per job (dollars) 3/",30560,31767,33189,35005,36339,38000,39848,42087,46854,50059,52927,51966,53810,55275,57233,58612,60501,60296,59710,"(NA)"
"56000","Wyoming","7","SA6N","81","111-112","  Farm compensation",74110,75122,84391,87580,99667,89268,96796,108333,104671,122208,118935,129593,115117,114292,148737,165550,160546,137176,161474,167666
"56000","Wyoming","7","SA6N","82","...","  Nonfarm compensation",7272138,7711820,8274660,8918560,9360712,9878305,10552367,11458272,13364129,14812778,16121237,15186301,15498581,16142116,16926123,17390444,18235594,18110166,17233788,17406935
"56000","Wyoming","7","SA6N","90","113-814","    Private nonfarm compensation",5239750,5567342,6003206,6453152,6689821,6974191,7481632,8203294,9891256,10962110,11943295,10825931,10974186,11563037,12183645,12381450,13058568,12826638,11840761,12002586
"56000","Wyoming","7","SA6N","100","113-115","      Forestry, fishing, and related activities",18240,19337,21040,27876,27670,25653,27466,23084,24668,24756,24911,27581,28718,31929,34713,35876,39224,40468,42599,45240
