"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"25000","Massachusetts","1","SA6N","1","...","Compensation of employees (thousands of dollars) 1/",145813150,158316440,177930849,181670230,179203980,182018408,193199634,199636910,210298644,223940800,230993034,222559059,230667402,241646807,251216662,257508097,270046452,286938706,294610296,305786981
"25000","Massachusetts","1","SA6N","5","...","  Wages and salaries",121961433,132671526,149369747,151752080,148728167,150545491,158688618,163386967,172745510,184157030,189735975,181891252,187544777,195827015,203782010,209975913,221837152,235419759,242384464,251844339
"25000","Massachusetts","1","SA6N","6","...","  Supplements to wages and salaries",23851717,25644914,28561102,29918150,30475813,31472917,34511016,36249943,37553134,39783770,41257059,40667807,43122625,45819792,47434652,47532184,48209300,51518947,52225832,53942642
"25000","Massachusetts","1","SA6N","7","...","    Employer contributions for employee pension and insurance funds 2/",15446319,16673057,18619459,19704127,20378817,21303544,23125210,24363217,25372331,27127778,28230179,27785110,29954797,31945119,33088122,32939390,32973021,35963021,36158612,36975163
"25000","Massachusetts","1","SA6N","8","...","    Employer contributions for government social insurance",8405398,8971857,9941643,10214023,10096996,10169373,11385806,11886726,12180803,12655992,13026880,12882697,13167828,13874673,14346530,14592794,15236279,15555926,16067220,16967479
"25000","Massachusetts","1","SA6N","9","...","Average compensation per job (dollars) 3/",44096,47031,51549,52578,52901,54666,58168,59883,62502,65687,67612,67301,69812,72284,73391,74079,76199,79421,80185,"(NA)"
"25000","Massachusetts","1","SA6N","81","111-112","  Farm compensation",103372,94183,107868,111398,136489,123810,121326,98922,112261,132753,128384,122309,115959,100651,164392,164670,175291,146154,168849,174801
"25000","Massachusetts","1","SA6N","82","...","  Nonfarm compensation",145709778,158222257,177822981,181558832,179067491,181894598,193078308,199537988,210186383,223808047,230864650,222436750,230551443,241546156,251052270,257343427,269871161,286792552,294441447,305612180
"25000","Massachusetts","1","SA6N","90","113-814","    Private nonfarm compensation",125716144,136955143,155480230,157748258,154350077,156228712,166035066,171395070,180421660,192624113,198371598,189139267,196284775,206445250,214598857,220056672,230881248,246025334,252958331,263327895
"25000","Massachusetts","1","SA6N","100","113-115","      Forestry, fishing, and related activities",107734,132215,150035,187434,209837,224789,272623,299608,292420,298828,292533,310793,332003,284625,292813,257380,252383,270525,280141,296229
"25000","Massachusetts","1","SA6N","101","113","        Forestry and logging",3395,3397,4049,3401,3779,3340,6936,7677,9789,5265,4547,5144,4665,4841,5775,5614,6856,7597,8477,"(NA)"
"25000","Massachusetts","1","SA6N","102","114","        Fishing, hunting and trapping",61049,77028,90451,127483,138604,141785,174232,197686,183956,179366,162895,181708,207318,236926,238307,201527,190094,203724,210841,"(NA)"
"25000","Massachusetts","1","SA6N","103","115","        Support activities for agriculture and forestry",43290,51790,55535,56550,67454,79664,91455,94245,98675,114197,125091,123941,120020,42858,48731,50239,55433,59204,60823,"(NA)"
"25000","Massachusetts","1","SA6N","200","21","      Mining, quarrying, and oil and gas extraction",71730,73378,74278,83723,86262,102677,113971,114108,115491,101618,84439,81309,74370,71283,63910,65544,71689,80157,85045,82606
"25000","Massachusetts","1","SA6N","201","211","        Oil and gas extraction",169,88,76,0,0,1048,1054,1119,"(D)","(D)","(D)","(D)","(D)",1051,1279,1269,1226,1343,1252,"(NA)"
