"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957"
"26000","Michigan","3","SA5H 1/","10","...","Personal income (thousands of dollars)",3795607,3178111,2592612,1885359,1661212,2179062,2571734,3035334,3415119,2904500,3239748,3632012,4559898,5874541,7400051,7658154,7334551,7866806,8956659,9690548,9634178,10994905,12312257,13184086,14993087,14614792,16237553,16941407,17417933
"26000","Michigan","3","SA5H 1/","20","...","Population (persons) 2/",4795000,4834000,4798000,4780000,4780000,4798000,4838000,4889000,4968000,5056000,5156000,5315000,5468000,5552000,5396000,5459000,5468000,5874000,6075000,6213000,6332000,6407000,6497000,6650000,6822000,7066000,7285000,7467000,7569000
"26000","Michigan","3","SA5H 1/","30","...","Per capita personal income (dollars) 3/",792,657,540,394,348,454,532,621,687,574,628,683,834,1058,1371,1403,1341,1339,1474,1560,1522,1716,1895,1983,2198,2068,2229,2269,2301
"26000","Michigan","3","SA5H 1/","35","...","  Total earnings",2907128,2452166,1962515,1473347,1356534,1812881,2148686,2484448,2950217,2469216,2769502,3157046,4075317,5274055,6787118,7011722,6529970,6840243,7753682,8590207,8403662,9484392,10893829,11695684,13263423,12733941,14166405,14638194,14987035
"26000","Michigan","3","SA5H 1/","36","...","  Less: Contributions for government social insurance 4/",2087,2025,1889,1902,1593,1697,1712,1669,70166,70108,91345,106494,147313,147223,181997,183255,199954,206234,230913,240985,256957,277081,338639,358804,386772,430571,456785,506387,606918
"26000","Michigan","3","SA5H 1/","37","...","    Employee and self-employed contributions for government social insurance",1763,1741,1686,1577,1431,1534,1509,1588,18507,15040,16351,18321,27579,35257,49809,60330,57967,58036,67723,68731,68766,100090,123697,136698,141525,177529,198825,216513,245321
"26000","Michigan","3","SA5H 1/","38","...","    Employer contributions for government social insurance",324,284,203,325,162,163,203,81,51659,55068,74994,88173,119734,111966,132188,122925,141987,148198,163190,172254,188191,176991,214942,222106,245247,253042,257960,289874,361597
"26000","Michigan","3","SA5H 1/","42","...","  Plus: Adjustment for residence 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",-230,2686,6965,12000,17528,24221,27111,34858,44815,52958
"26000","Michigan","3","SA5H 1/","45","...","  Equals: Net earnings by place of residence",2905041,2450141,1960626,1471445,1354941,1811184,2146974,2482779,2880051,2399108,2678157,3050552,3928004,5126832,6605121,6828467,6330016,6634009,7522769,8348992,8149391,9214276,10567190,11354408,12900872,12330481,13744478,14176622,14433075
"26000","Michigan","3","SA5H 1/","46","...","  Plus: Dividends, interest, and rent 6/",844022,681202,542314,346346,237043,303741,352214,440786,469432,392877,456409,481707,534735,628020,703237,713095,730450,792710,889476,962180,1056938,1278615,1304436,1347721,1603666,1656606,1804596,1983863,2108366
"26000","Michigan","3","SA5H 1/","47","...","  Plus: Personal current transfer receipts",46544,46768,89672,67568,69228,64137,72546,111769,65636,112515,105182,99753,97159,119689,91693,116592,274085,440087,544414,379376,427849,502014,440631,481957,488549,627705,688479,780922,876492
"26000","Michigan","3","SA5H 1/","50","...","  Wages and salaries",2394145,2029948,1628495,1269777,1155589,1545343,1770038,2061042,2416354,1987975,2255194,2570505,3306892,4243958,5578059,5711750,5138232,5274500,6192315,6882505,6809993,7757290,8845833,9534389,10952816,10448427,11659850,11978250,12168340
"26000","Michigan","3","SA5H 1/","60","...","  Supplements to wages and salaries",33508,33035,30679,26477,24611,26655,29601,36095,89186,97820,118294,134508,183536,199702,249953,265713,302223,315004,354731,385036,424583,483834,602977,660390,750561,757499,843842,921550,1052195
"26000","Michigan","3","SA5H 1/","61","...","    Employer contributions for employee pension and insurance funds 7/",33184,32751,30476,26152,24449,26492,29398,36014,37527,42752,43300,46335,63802,87736,117765,142788,160236,166806,191541,212782,236392,306843,388035,438284,505314,504457,585882,631676,690598
"26000","Michigan","3","SA5H 1/","62","...","    Employer contributions for government social insurance",324,284,203,325,162,163,203,81,51659,55068,74994,88173,119734,111966,132188,122925,141987,148198,163190,172254,188191,176991,214942,222106,245247,253042,257960,289874,361597
"26000","Michigan","3","SA5H 1/","70","...","  Proprietors' income 8/",479475,389183,303341,177093,176334,240883,349047,387311,444677,383421,396014,452033,584889,830395,959106,1034259,1089515,1250739,1206636,1322666,1169086,1243268,1445019,1500905,1560046,1528015,1662713,1738394,1766500
