"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957"
"29000","Missouri","4","SA5H 1/","10","...","Personal income (thousands of dollars)",2240459,2041241,1813990,1365452,1260656,1391453,1596860,1774708,1925360,1798417,1906128,1968020,2464343,3132369,3618202,3848481,4029174,4511155,4733809,5290846,5169744,5698386,6322467,6681185,7088417,7141518,7647478,8070172,8303107
"29000","Missouri","4","SA5H 1/","20","...","Population (persons) 2/",3622000,3646000,3711000,3746000,3773000,3784000,3798000,3801000,3794000,3781000,3783000,3786000,3815000,3829000,3694000,3556000,3513000,3759000,3846000,3844000,3882000,3964000,4015000,3972000,4020000,4066000,4134000,4163000,4189000
"29000","Missouri","4","SA5H 1/","30","...","Per capita personal income (dollars) 3/",619,560,489,365,334,368,420,467,507,476,504,520,646,818,979,1082,1147,1200,1231,1376,1332,1438,1575,1682,1763,1756,1850,1939,1982
"29000","Missouri","4","SA5H 1/","35","...","  Total earnings",1803282,1611929,1409169,1040025,989234,1104913,1300385,1401042,1618792,1506989,1574612,1625992,2110743,2723004,3204537,3411800,3529119,3830721,3960413,4583621,4439267,4848790,5524506,5849824,6147330,6177274,6637488,6994921,7197385
"29000","Missouri","4","SA5H 1/","36","...","  Less: Contributions for government social insurance 4/",1542,1484,1371,1377,1125,1146,1120,1107,46905,55075,42157,43793,54593,57475,72215,87573,106805,126998,115578,110943,116627,123927,147130,144703,149709,176581,200362,221592,253221
"29000","Missouri","4","SA5H 1/","37","...","    Employee and self-employed contributions for government social insurance",1307,1279,1225,1144,1009,1030,976,1049,9697,8995,9530,10611,12553,17239,27562,31958,34001,30792,35136,39657,39334,52818,63327,70420,74273,85584,95344,105523,122721
"29000","Missouri","4","SA5H 1/","38","...","    Employer contributions for government social insurance",235,205,146,233,116,116,144,58,37208,46080,32627,33182,42040,40236,44653,55615,72804,96206,80442,71286,77293,71109,83803,74283,75436,90997,105018,116069,130500
"29000","Missouri","4","SA5H 1/","42","...","  Plus: Adjustment for residence 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",-73181,-79060,-93985,-117063,-139671,-163340,-172905,-197496,-225111,-245476
"29000","Missouri","4","SA5H 1/","45","...","  Equals: Net earnings by place of residence",1801740,1610445,1407798,1038648,988109,1103767,1299265,1399935,1571887,1451914,1532455,1582199,2056150,2665529,3132322,3324227,3422314,3703723,3844835,4399497,4243580,4630878,5260313,5565450,5834281,5827788,6239630,6548218,6698688
"29000","Missouri","4","SA5H 1/","46","...","  Plus: Dividends, interest, and rent 6/",399952,392435,334022,276732,227913,244063,246461,289938,302600,295118,314540,322432,339175,397084,414814,437760,456165,507612,582575,598273,614682,696380,736393,789366,903380,921150,978213,1064916,1076700
"29000","Missouri","4","SA5H 1/","47","...","  Plus: Personal current transfer receipts",38767,38361,72170,50072,44634,43623,51134,84835,50873,51385,59133,63389,69018,69756,71066,86494,150695,299820,306399,293076,311482,371128,325761,326369,350756,392580,429635,457038,527719
