"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957"
"48000","Texas","6","SA5H 1/","10","...","Personal income (thousands of dollars)",2727475,2380040,2037288,1559658,1529027,1762885,1989187,2301087,2612830,2544915,2652597,2816618,3553072,5022821,6738234,7328287,7379627,7640830,8521621,9307371,10048454,10825042,12361208,13360366,13692547,14103609,15186386,16245464,17374237
"48000","Texas","6","SA5H 1/","20","...","Population (persons) 2/",5762000,5844000,5907000,5961000,6014000,6053000,6123000,6192000,6250000,6301000,6360000,6425000,6599000,6770000,6944000,6861000,6822000,7199000,7384000,7626000,7623000,7776000,8111000,8314000,8336000,8382000,8660000,8830000,9070000
"48000","Texas","6","SA5H 1/","30","...","Per capita personal income (dollars) 3/",473,407,345,262,254,291,325,372,418,404,417,438,538,742,970,1068,1082,1061,1154,1220,1318,1392,1524,1607,1643,1683,1754,1840,1916
"48000","Texas","6","SA5H 1/","35","...","  Total earnings",2200020,1890146,1567745,1180412,1191198,1400540,1612725,1803772,2146272,2043553,2152532,2330484,3057621,4454513,6125533,6670169,6614054,6542920,7241389,7963880,8612123,9075440,10708380,11619540,11788381,12022521,12939994,13885279,14766775
"48000","Texas","6","SA5H 1/","36","...","  Less: Contributions for government social insurance 4/",2200,2109,1922,1984,1600,1790,1608,1594,42137,48831,52093,54057,53982,81656,134895,162870,218037,255382,196319,163012,177987,186625,224990,250417,259594,307901,350062,394135,465278
"48000","Texas","6","SA5H 1/","37","...","    Employee and self-employed contributions for government social insurance",1818,1775,1683,1600,1408,1597,1367,1497,12848,13183,13790,15326,18601,32498,74938,90529,94297,63297,63178,65071,64651,90699,110508,123089,130634,155652,177859,199192,231859
"48000","Texas","6","SA5H 1/","38","...","    Employer contributions for government social insurance",382,334,239,384,192,193,241,97,29289,35648,38303,38731,35381,49158,59957,72341,123740,192085,133141,97941,113336,95926,114482,127328,128960,152249,172203,194943,233419
"48000","Texas","6","SA5H 1/","42","...","  Plus: Adjustment for residence 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",-4145,-15078,-9777,-31179,-34852,-34552,-55150,-61747,-64089,-61756
"48000","Texas","6","SA5H 1/","45","...","  Equals: Net earnings by place of residence",2197820,1888037,1565823,1178428,1189598,1398750,1611117,1802178,2104135,1994722,2100439,2276427,3003639,4372857,5990638,6507299,6396017,6287538,7045070,7796723,8419058,8879038,10452211,11334271,11494235,11659470,12528185,13427055,14239741
"48000","Texas","6","SA5H 1/","46","...","  Plus: Dividends, interest, and rent 6/",495575,456503,389373,327055,291850,314399,326404,392964,447274,484762,483267,470013,467850,555176,652701,699119,744730,872643,960021,1028768,1138300,1297895,1396809,1528130,1676778,1886429,2029186,2133623,2349845
"48000","Texas","6","SA5H 1/","47","...","  Plus: Personal current transfer receipts",34080,35500,82092,54175,47579,49736,51666,105945,61421,65431,68891,70178,81583,94788,94895,121869,238880,480649,516530,481880,491096,648109,512188,497965,521534,557710,629015,684786,784651
"48000","Texas","6","SA5H 1/","50","...","  Wages and salaries",1408518,1319867,1124347,892857,859756,980711,1064426,1233477,1395235,1408174,1453113,1556810,1982546,2906168,4164621,4658767,4664825,4227640,4650300,5425330,5685175,6305172,7460967,8328929,8658377,8759981,9461630,10311042,10862875
