"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001"
"33000","New Hampshire","1","SA5 1/","10","...","Personal income (thousands of dollars)",1200334,1306753,1379835,1454072,1556291,1622550,1745029,1882596,2064095,2254919,2493331,2788141,2974271,3228188,3569215,4015901,4422445,4815390,5443554,6154938,7096546,8109526,9274186,10505613,11568428,12714401,14383191,15892572,17589083,19464425,21419236,22925371,23025351,23788602,24948920,25787395,27573320,29299859,31032084,33335717,36590787,39010030,43966312,46228337
"33000","New Hampshire","1","SA5 1/","20","...","Population (persons) 2/",581000,596000,609000,618000,632000,649000,663000,676000,681000,697000,709000,724000,741932,762173,781699,801824,817073,830025,847025,871860,893974,911893,924250,936621,947720,958134,976863,996753,1025054,1054289,1082576,1104523,1112384,1109929,1117784,1129458,1142560,1157561,1174719,1189425,1205940,1222014,1239882,1255517
"33000","New Hampshire","1","SA5 1/","30","...","Per capita personal income (dollars) 3/",2066,2193,2266,2353,2462,2500,2632,2785,3031,3235,3517,3851,4009,4236,4566,5008,5413,5801,6427,7060,7938,8893,10034,11217,12207,13270,14724,15944,17159,18462,19785,20756,20699,21433,22320,22832,24133,25312,26417,28027,30342,31923,35460,36820
"33000","New Hampshire","1","SA5 1/","35","...","  Earnings by place of work",921016,1005327,1057536,1102705,1173420,1216126,1302396,1400342,1554014,1696770,1868351,2026693,2144600,2301462,2557336,2908477,3133817,3302036,3805125,4320689,5035765,5755302,6371092,7047598,7595508,8517379,9618257,10792113,12127963,13710626,15133313,15764854,15639200,15623098,16746970,17488705,18647680,19776076,21109756,22874253,25592998,27722695,31193897,33117137
"33000","New Hampshire","1","SA5 1/","36","...","  Less: Contributions for government social insurance 4/",38635,45819,55454,56344,61568,68077,71295,74796,102585,116117,128301,129247,135524,150680,176601,229731,257857,267113,310398,354374,421132,503725,559499,667377,739592,840841,977213,1125603,1275546,1420277,1605740,1677354,1709627,1730459,1838805,1918891,2074471,2223507,2347051,2521463,2734310,2903872,3190015,3323809
"33000","New Hampshire","1","SA5 1/","37","...","    Employee and self-employed contributions for government social insurance",17173,20150,25259,25704,27549,31045,32849,34369,49732,58524,63450,68066,71531,79118,90990,118058,133873,139165,156874,178743,208033,252081,283758,341113,380858,426725,486982,577525,655476,741632,840278,886377,902494,923506,984143,1029233,1113900,1197421,1259629,1348440,1462980,1559780,1708437,1787966
"33000","New Hampshire","1","SA5 1/","38","...","    Employer contributions for government social insurance",21462,25669,30195,30640,34019,37032,38446,40427,52853,57593,64851,61181,63993,71562,85611,111673,123984,127948,153524,175631,213099,251644,275741,326264,358734,414116,490231,548078,620070,678645,765462,790977,807133,806953,854662,889658,960571,1026086,1087422,1173023,1271330,1344092,1481578,1535843
"33000","New Hampshire","1","SA5 1/","42","...","  Plus: Adjustment for residence 5/",59461,72896,82361,89097,97688,103633,112410,122028,142096,157129,175617,235468,221416,230757,253991,281936,324673,357649,402354,474935,567144,682666,845365,953349,1038152,1154880,1364386,1498518,1573942,1685850,1825974,1944870,1975350,2121219,2181038,2306698,2403067,2395658,2571205,2808770,2909990,3382530,4028537,4070651
"33000","New Hampshire","1","SA5 1/","45","...","  Equals: Net earnings by place of residence",941842,1032404,1084443,1135458,1209540,1251682,1343511,1447574,1593525,1737782,1915667,2132914,2230492,2381539,2634726,2960682,3200633,3392572,3897081,4441250,5181777,5934243,6656958,7333570,7894068,8831418,10005430,11165028,12426359,13976199,15353547,16032370,15904923,16013858,17089203,17876512,18976276,19948227,21333910,23161560,25768678,28201353,32032419,33863979
"33000","New Hampshire","1","SA5 1/","46","...","  Plus: Dividends, interest, and rent 6/",175866,188663,205356,217002,241858,258208,285655,311599,338321,362137,397926,451900,502449,554427,612167,675045,766311,836784,920535,1052254,1190236,1346640,1645443,2034114,2426303,2550177,2967834,3251495,3614662,3907262,4352847,4973813,4970014,4892871,4789937,4938036,5220624,5710205,6099187,6433639,6942085,6850525,7672716,7711435
"33000","New Hampshire","1","SA5 1/","47","...","  Plus: Personal current transfer receipts",82626,85686,90036,101612,104893,112660,115863,123423,132249,155000,179738,203327,241330,292222,322322,380174,455501,586034,625938,661434,724533,828643,971785,1137929,1248057,1332806,1409927,1476049,1548062,1580964,1712842,1919188,2150414,2881873,3069780,2972847,3376420,3641427,3598987,3740518,3880024,3958152,4261177,4652923
"33000","New Hampshire","1","SA5 1/","50","...","  Wages and salaries",719974,786685,830445,865635,922752,956406,1021526,1098639,1221769,1343628,1482600,1618555,1719171,1823045,2012664,2288524,2475207,2567886,2918453,3301815,3840805,4380309,4871520,5396736,5864493,6479476,7244315,8115064,9099130,10152041,11198672,11627541,11681999,11539595,12211564,12633017,13469426,14490959,15465188,16828867,18348810,19560012,21673479,22310997
"33000","New Hampshire","1","SA5 1/","60","...","  Supplements to wages and salaries",65484,75671,83035,87137,93355,99922,107130,116958,132355,147468,166199,176403,195065,219832,258221,300065,334451,387990,456052,540376,645908,753257,853523,977876,1076860,1234929,1388185,1566075,1791928,1994764,2205637,2361750,2407081,2447196,2716851,2895471,3075368,3168359,3246877,3398861,3706649,3922336,4330325,4702113
"33000","New Hampshire","1","SA5 1/","61","...","    Employer contributions for employee pension and insurance funds 7/",44022,50002,52840,56497,59336,62890,68684,76531,79502,89875,101348,115222,131072,148270,172610,188392,210467,260042,302528,364745,432809,501613,577782,651612,718126,820813,897954,1017997,1171858,1316119,1440175,1570773,1599948,1640243,1862189,2005813,2114797,2142273,2159455,2225838,2435319,2578244,2848747,3166270
"33000","New Hampshire","1","SA5 1/","62","...","    Employer contributions for government social insurance",21462,25669,30195,30640,34019,37032,38446,40427,52853,57593,64851,61181,63993,71562,85611,111673,123984,127948,153524,175631,213099,251644,275741,326264,358734,414116,490231,548078,620070,678645,765462,790977,807133,806953,854662,889658,960571,1026086,1087422,1173023,1271330,1344092,1481578,1535843
"33000","New Hampshire","1","SA5 1/","70","...","  Proprietors' income 8/",135558,142971,144056,149933,157313,159798,173740,184745,199890,205674,219552,231735,230364,258585,286451,319888,324159,346160,430620,478498,549052,621736,646049,672986,654155,802974,985757,1110974,1236905,1563821,1729004,1775563,1550120,1636307,1818555,1960217,2102886,2116758,2397691,2646525,3537539,4240347,5190093,6104027
"33000","New Hampshire","1","SA5 1/","71","...","    Farm proprietors' income",10072,8658,12241,12110,10472,9162,10306,14062,16393,9741,12192,13928,9228,8256,10257,13857,6631,9715,10945,8810,4644,6119,-1747,8185,2751,1498,5343,7554,8600,26261,26845,14912,20880,21615,28809,16098,13110,3906,7047,1607,4396,12322,8089,5195
"33000","New Hampshire","1","SA5 1/","72","...","    Nonfarm proprietors' income",125486,134313,131815,137823,146841,150636,163434,170683,183497,195933,207360,217807,221136,250329,276194,306031,317528,336445,419675,469688,544408,615617,647796,664801,651404,801476,980414,1103420,1228305,1537560,1702159,1760651,1529240,1614692,1789746,1944119,2089776,2112852,2390644,2644918,3533143,4228025,5182004,6098832
"33000","New Hampshire","1","SA5 1/","81","[01-02]","  Farm earnings",20913,16137,19716,20504,19225,17564,18053,21139,24050,17490,19766,21056,16575,14704,16145,20757,13669,17190,18882,18169,19238,21622,13895,22896,18967,17363,21686,24386,24702,42717,45331,34855,44321,44714,51185,42204,39994,35342,40650,38068,40314,44668,44530,42046
"33000","New Hampshire","1","SA5 1/","82","...","  Nonfarm earnings",900103,989190,1037820,1082201,1154195,1198562,1284343,1379203,1529964,1679280,1848585,2005637,2128025,2286758,2541191,2887720,3120148,3284846,3786243,4302520,5016527,5733680,6357197,7024702,7576541,8500016,9596571,10767727,12103261,13667909,15087982,15729999,15594879,15578384,16695785,17446501,18607686,19740734,21069106,22836185,25552684,27678027,31149367,33075091
"33000","New Hampshire","1","SA5 1/","90","...","    Private nonfarm earnings",764416,842356,882502,915930,982859,1009879,1079519,1164235,1311230,1427458,1566459,1698910,1776522,1888847,2100493,2389833,2573530,2676433,3131035,3585430,4222336,4875404,5414127,6008581,6496208,7321429,8325958,9370145,10582221,11975137,13225489,13659944,13371134,13306505,14278280,14954831,16003385,17060165,18293818,19936627,22550408,24486945,27768942,29412415
"33000","New Hampshire","1","SA5 1/","100","[07-08]","      Agricultural services, forestry, and fishing",3189,3203,3612,4129,4548,4714,5340,5050,5768,6937,7898,8651,9810,10962,13334,16787,18154,17162,20628,17469,20420,23377,25589,26744,25834,34436,42198,43672,55177,81343,83126,85379,85332,84716,88469,93698,99190,102576,112157,125193,154666,190254,207815,255026
"33000","New Hampshire","1","SA5 1/","110","07","        Agricultural services",2793,2686,2972,3386,3596,3646,4075,3709,4264,4638,5116,6323,6607,7485,8671,10762,11103,9929,11406,11916,14960,17476,18844,21167,23184,25601,31089,32622,40123,74198,73821,75143,73692,73367,80063,84761,86941,92478,102566,113076,133582,157975,172130,"(NA)"
"33000","New Hampshire","1","SA5 1/","120","...","        Forestry and fishing",396,517,640,743,952,1068,1265,1341,1504,2299,2782,2328,3203,3477,4663,6025,7051,7233,9222,5553,5460,5901,6745,5577,2650,8835,11109,11050,15054,7145,9305,10236,11640,11349,8406,8937,12249,10098,9591,12117,21084,32279,35685,"(NA)"
"33000","New Hampshire","1","SA5 1/","121","08","          Forestry",236,364,511,613,803,932,1110,1176,1307,2075,2489,2032,2801,3058,4259,5480,6250,6410,8032,4348,3867,3574,3708,3807,1423,6931,8580,6655,5612,1064,3269,3195,3919,4171,4018,4545,7951,5634,3157,4705,11924,20789,21462,"(NA)"
