"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"34000","New Jersey","2","SA4","10","...","Personal income (thousands of dollars)",3671655,3459566,3052084,2440290,2168371,2361370,2576749,2918411,3077215,2886208,3124048,3461742,4121177,5110452,6115011,6570746,6630068,6974552,7354926,7956481,8012247,8864545,10132762,10981271,11826872,12041232,12788219,13887275,14796272,14637128,15732487,16588483,17445946,18768447,19691067,21119425,22697538,24589406,26497914,29093537,32545792,35351558,38133439,41444820,45038421,48927606,52917200,57361858,62757064,69680133,77342831,86955685,97057434,104844478,113452401,125654526,134893648,144359457,155776344,171093247,183704780,192503740,196000492,210737946,217231771,224967367,239340164,253236997,269821158,287666867,301576276,332255755,344672849,353295773,363070991,379117636,392400318,418875514,438838772,455850397,442746079,451895490,473742591,490610937,494040279,514382313,538220307,549835795,563339400
"34000","New Jersey","2","SA4","11","...","  Nonfarm personal income 1/",3614115,3404276,3002943,2401962,2125722,2322939,2523773,2864288,3019940,2832675,3074144,3413966,4058176,5017523,5989695,6455338,6493995,6815758,7210640,7818399,7880600,8732502,9968778,10833397,11669436,11917220,12676911,13746434,14686001,14504073,15627545,16468132,17326548,18659785,19584528,21017535,22579901,24471482,26394204,28993017,32442755,35253663,38042844,41358786,44915582,48794045,52822986,57264162,62649370,69557518,77220455,86844582,96912390,104681928,113264389,125458841,134671436,144134940,155523474,170845991,183465255,192268652,195781368,210510753,216977087,224696461,239074900,252951358,269586071,287413973,301354852,331944877,344418585,353023678,362777166,378803447,392073842,418513805,438467569,455523459,442407716,451586558,473411665,490228477,493693718,514084080,537875788,549572575,563073515
"34000","New Jersey","2","SA4","12","...","  Farm income 2/",57540,55290,49141,38328,42649,38431,52976,54123,57275,53533,49904,47776,63001,92929,125316,115408,136073,158794,144286,138082,131647,132043,163984,147874,157436,124012,111308,140841,110271,133055,104942,120351,119398,108662,106539,101890,117637,117924,103710,100520,103037,97895,90595,86034,122839,133561,94214,97696,107694,122615,122376,111103,145044,162550,188012,195685,222212,224517,252870,247256,239525,235088,219124,227193,254684,270906,265264,285639,235087,252894,221424,310878,254264,272095,293825,314189,326476,361709,371203,326938,338363,308932,330926,382460,346561,298233,344519,263220,265885
"34000","New Jersey","2","SA4","20","...","Population (persons) 3/",3989000,4068000,4120000,4120000,4107000,4089000,4085000,4084000,4088000,4100000,4129000,4175000,4255000,4314000,4206000,4171000,4122000,4505000,4628000,4774000,4889000,4872000,5006000,5125000,5229000,5360000,5502000,5615000,5737000,5890000,6015000,6103000,6265000,6376000,6531000,6660000,6767000,6851000,6928000,7005000,7095000,7190282,7281935,7336538,7335240,7335227,7341417,7344079,7342027,7356414,7373048,7376330,7407471,7430970,7467784,7515474,7565530,7622161,7670741,7712333,7726086,7762963,7814676,7880508,7948915,8014306,8083242,8149596,8218808,8287418,8359592,8430621,8492671,8552643,8601402,8634561,8651974,8661679,8677885,8711090,8755602,8803708,8844694,8882095,8913735,8943010,8960001,8978416,9005644
"34000","New Jersey","2","SA4","30","...","Per capita personal income (dollars) 4/",920,850,741,592,528,577,631,715,753,704,757,829,969,1185,1454,1575,1608,1548,1589,1667,1639,1819,2024,2143,2262,2246,2324,2473,2579,2485,2616,2718,2785,2944,3015,3171,3354,3589,3825,4153,4587,4917,5237,5649,6140,6670,7208,7811,8548,9472,10490,11788,13103,14109,15192,16719,17830,18939,20308,22184,23777,24798,25081,26742,27328,28071,29609,31074,32830,34711,36075,39411,40585,41308,42211,43907,45354,48360,50570,52330,50567,51330,53562,55236,55425,57518,60069,61240,62554
"34000","New Jersey","2","SA4","35","...","  Earnings by place of work",2777304,2555324,2176788,1687390,1525764,1748915,1909302,2197494,2430566,2289584,2488568,2830158,3534569,4552638,5551530,5962600,5904309,6126766,6438364,6537142,6426014,7038165,8266054,8921888,9579382,9651166,10244661,11027684,11724772,11698490,12645956,13280390,13831450,14769442,15403165,16335924,17489813,19077563,20410011,22264276,24206080,26138479,27944080,30497025,33590063,36066494,37810763,41445656,45614052,51144799,56665895,61987535,67831106,72374297,79014564,88041763,95525420,103365674,113331015,125596149,132390955,138228029,139780185,149557852,155584411,162176911,169973274,178597141,189089010,202374021,214248554,235375597,243399106,250713076,257790115,268633800,277552973,290690885,300060266,307912230,302609047,305338615,311896121,323911299,331726527,342841746,356293724,364380598,372711108
"34000","New Jersey","2","SA4","36","...","  Less: Contributions for government social insurance 5/",3056,3062,2969,2916,2592,2766,2667,2806,57651,68618,86534,94391,122335,140523,177139,202726,213111,269614,239991,233346,181352,229955,283487,303506,320081,370859,414648,448682,513868,469174,556737,660179,694706,771044,869484,881064,934512,1212125,1346179,1534633,1828909,1958328,2170286,2484459,3130999,3460896,3543703,3932759,4315581,4987449,5747596,6317104,7368483,7997290,8983120,10427213,11395386,12408210,13524602,15223856,15871219,16024155,16532974,17490599,18116326,19137986,19893511,20744622,21524218,22686630,23765637,25555863,26592891,27295761,27721331,29096063,30532497,31790200,33658914,34560937,33759926,34238812,31490450,32137513,37376350,38515975,40040725,40784192,42126611
"34000","New Jersey","2","SA4","37","...","    Employee and self-employed contributions for government social insurance",2795,2833,2806,2657,2463,2638,2507,2742,16931,24388,26593,30092,38469,51138,68516,84705,84703,76434,78353,82561,73421,101049,120167,130161,134114,159926,182803,198361,231457,203120,244660,293131,306064,328090,383788,396847,423562,565684,646682,734278,837469,905100,1002366,1116312,1395567,1554720,1617516,1734717,1901704,2185664,2538417,2836461,3332829,3650418,4023730,4568085,5185183,5769132,6418699,7294127,7777989,7879921,8245548,8664966,8849684,9356350,9841912,10370285,10716891,11449282,12065862,12939109,13490987,14005453,14367417,15127285,15982023,16883606,17733924,18190517,17776120,17925457,14537956,14658933,19402796,20144976,21074567,21725906,22462255
"34000","New Jersey","2","SA4","38","...","    Employer contributions for government social insurance",261,229,163,259,129,128,160,64,40720,44230,59941,64299,83866,89385,108623,118021,128408,193180,161638,150785,107931,128906,163320,173345,185967,210933,231845,250321,282411,266054,312077,367048,388642,442954,485696,484217,510950,646441,699497,800355,991440,1053228,1167920,1368147,1735432,1906176,1926187,2198042,2413877,2801785,3209179,3480643,4035654,4346872,4959390,5859128,6210203,6639078,7105903,7929729,8093230,8144234,8287426,8825633,9266642,9781636,10051599,10374337,10807327,11237348,11699775,12616754,13101904,13290308,13353914,13968778,14550474,14906594,15924990,16370420,15983806,16313355,16952494,17478580,17973554,18370999,18966158,19058286,19664356
"34000","New Jersey","2","SA4","42","...","  Plus: Adjustment for residence 6/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",517423,547447,598460,685023,738034,810490,830152,893095,978468,1044898,694542,779660,866150,923903,1025781,1101254,1218757,1329604,1529139,1695125,1903991,3188601,3145488,3240759,3447154,3542574,3714970,3922205,4094030,4455307,5032181,5768728,6722409,7307990,7776878,8118367,8544341,8970728,9556383,10090383,10507720,10363945,10373158,10323459,12089501,12277737,12264053,13400471,15361831,18129494,19634120,21539707,24593451,26546611,27469391,29103916,31313945,33305396,35669476,37919809,39384902,31986946,35987018,39775441,39867082,40378253,43131045,45886242,46229591,47646411
