"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957"
"08000","Colorado","7","SA5H 1/","10","...","Personal income (thousands of dollars)",635288,596454,498097,379940,378119,399173,479858,590209,589259,564357,581245,619492,735820,1038255,1228025,1221172,1349989,1473239,1696758,1865969,1897217,2078836,2471192,2666223,2693070,2773107,3018631,3331238,3656802
"08000","Colorado","7","SA5H 1/","20","...","Population (persons) 2/",1008000,1040000,1056000,1066000,1071000,1075000,1078000,1090000,1104000,1112000,1120000,1130000,1124000,1133000,1151000,1124000,1113000,1196000,1236000,1263000,1295000,1325000,1326000,1365000,1431000,1493000,1546000,1625000,1664000
"08000","Colorado","7","SA5H 1/","30","...","Per capita personal income (dollars) 3/",630,574,472,356,353,371,445,541,534,508,519,548,655,916,1067,1086,1213,1232,1373,1477,1465,1569,1864,1953,1882,1857,1953,2050,2198
"08000","Colorado","7","SA5H 1/","35","...","  Total earnings",505290,467855,369388,276325,284746,301702,375332,453079,469430,449614,459559,490315,594491,886557,1080250,1075548,1181479,1261753,1437728,1507118,1513893,1628196,2001140,2180595,2176767,2194137,2409934,2682320,2960553
"08000","Colorado","7","SA5H 1/","36","...","  Less: Contributions for government social insurance 4/",508,492,465,482,408,424,425,442,8807,9565,11323,11295,13306,18662,24850,26143,36232,54105,45079,34300,33057,34395,42303,48715,48564,56675,64249,72992,87633
"08000","Colorado","7","SA5H 1/","37","...","    Employee and self-employed contributions for government social insurance",440,432,422,414,374,390,382,425,2914,2702,2889,3217,3768,6230,12529,13766,15118,12219,13157,11618,11530,15579,18739,21620,23089,26679,30349,34196,40963
"08000","Colorado","7","SA5H 1/","38","...","    Employer contributions for government social insurance",68,60,43,68,34,34,43,17,5893,6863,8434,8078,9538,12432,12321,12377,21114,41886,31922,22682,21527,18816,23564,27095,25475,29996,33900,38796,46670
"08000","Colorado","7","SA5H 1/","42","...","  Plus: Adjustment for residence 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",0,126,325,606,1023,1475,1830,2345,3068,3492
"08000","Colorado","7","SA5H 1/","45","...","  Equals: Net earnings by place of residence",504782,467363,368923,275843,284338,301278,374907,452637,460623,440049,448236,479020,581185,867895,1055400,1049405,1145247,1207648,1392649,1472818,1480962,1594126,1959443,2132903,2129678,2139292,2348030,2612396,2876412
"08000","Colorado","7","SA5H 1/","46","...","  Plus: Dividends, interest, and rent 6/",118638,116520,104498,84837,74929,79035,83032,102301,101819,96771,100558,103726,116842,132665,136297,129808,143931,165619,182197,269142,287817,325594,373337,392358,409748,468137,486043,520369,564865
"08000","Colorado","7","SA5H 1/","47","...","  Plus: Personal current transfer receipts",11868,12571,24676,19260,18852,18860,21919,35271,26817,27537,32451,36746,37793,37695,36328,41959,60811,99972,121912,124009,128438,159116,138412,140962,153644,165678,184558,198473,215525
"08000","Colorado","7","SA5H 1/","50","...","  Wages and salaries",370956,344050,294367,236591,222375,253043,278012,327999,347484,327571,340265,350746,407336,594184,727264,731854,792213,805718,897175,995149,1020912,1130719,1376607,1529088,1583890,1631831,1799038,2005749,2153379
"08000","Colorado","7","SA5H 1/","60","...","  Supplements to wages and salaries",7005,7163,6886,6344,5947,6499,7510,8892,14767,16057,18304,19836,24461,45750,53815,49614,60773,86072,78072,68328,73534,89624,117779,132932,132984,152626,166153,189338,212651
"08000","Colorado","7","SA5H 1/","61","...","    Employer contributions for employee pension and insurance funds 7/",6937,7103,6843,6276,5913,6465,7467,8875,8874,9194,9870,11758,14923,33318,41494,37237,39659,44186,46150,45646,52007,70808,94215,105837,107509,122630,132253,150542,165981
"08000","Colorado","7","SA5H 1/","62","...","    Employer contributions for government social insurance",68,60,43,68,34,34,43,17,5893,6863,8434,8078,9538,12432,12321,12377,21114,41886,31922,22682,21527,18816,23564,27095,25475,29996,33900,38796,46670
"08000","Colorado","7","SA5H 1/","70","...","  Proprietors' income 8/",127329,116642,68135,33390,56424,42160,89810,116188,107179,105986,100990,119733,162694,246623,299171,294080,328493,369963,462481,443641,419447,407853,506754,518575,459893,409680,444743,487233,594523
"08000","Colorado","7","SA5H 1/","71","...","    Farm proprietors' income",57842,60344,24021,4532,29216,4186,44694,58908,45170,45348,35397,46233,70426,115184,153418,140940,159000,168809,263222,216113,188218,146345,206870,197476,133333,76239,63545,72662,145970
"08000","Colorado","7","SA5H 1/","72","...","    Nonfarm proprietors' income",69487,56298,44114,28858,27208,37974,45116,57280,62009,60638,65593,73500,92268,131439,145753,153140,169493,201154,199259,227528,231229,261508,299884,321099,326560,333441,381198,414571,448553
"08000","Colorado","7","SA5H 1/","81","[01-02]","  Farm earnings",85164,84456,42253,14740,39441,15394,57755,75024,62233,61479,51432,61271,90440,144041,189252,179784,200916,213557,307736,270486,239193,191446,252780,244336,173866,116900,107189,111612,193905
"08000","Colorado","7","SA5H 1/","82","...","  Nonfarm earnings",420126,383399,327135,261585,245305,286308,317577,378055,407197,388135,408127,429044,504051,742516,890998,895764,980563,1048196,1129992,1236632,1274700,1436750,1748360,1936259,2002901,2077237,2302745,2570708,2766648
"08000","Colorado","7","SA5H 1/","90","...","    Private nonfarm earnings",367566,328979,272925,209873,194023,222929,246855,291233,329025,305186,324863,341773,408461,571483,595497,605339,667219,794479,902764,1024344,1031018,1147084,1354846,1487689,1561303,1578092,1775948,1985184,2161436
"08000","Colorado","7","SA5H 1/","100","[07-08]","      Agricultural services, forestry, and fishing",300,298,204,112,112,112,112,112,206,209,206,216,214,416,514,608,809,804,1205,3138,3286,3871,5338,6902,8005,8934,9875,11131,12650
"08000","Colorado","7","SA5H 1/","200","B","      Mining",27095,22794,18246,14093,13345,15006,17930,21414,26342,20882,20840,22902,26902,31905,34978,34714,34354,35543,43011,48254,41595,42159,52033,62771,67057,70479,83653,98825,106945
"08000","Colorado","7","SA5H 1/","300","C","      Construction",17620,12102,9706,7921,7096,9599,13307,20331,18916,17721,21000,18169,31714,93435,33598,24114,33776,53513,74363,90728,92216,116152,161285,182568,163849,154418,190124,218096,245265
"08000","Colorado","7","SA5H 1/","400","D","      Manufacturing",60873,56145,45257,31498,31383,36043,38947,46547,54748,45668,52385,55378,73998,121171,150212,127313,139006,138502,166008,191847,188184,219324,265857,290741,316455,307654,338913,379516,425834
"08000","Colorado","7","SA5H 1/","500","E","      Transportation and public utilities",60494,54516,43809,34248,31883,35356,39938,48287,54967,49956,50670,52442,60638,73643,86300,109581,110109,120174,129578,148325,153184,158493,181187,202652,217219,215980,232916,252140,269408
"08000","Colorado","7","SA5H 1/","600","F-G","      Wholesale and retail trade",107546,96197,79391,60507,54226,67745,73892,84445,97957,99079,105541,114873,132938,156642,184086,193548,216170,276691,301615,316380,317215,337003,391816,414729,431589,441772,482989,530258,557606
"08000","Colorado","7","SA5H 1/","700","H","      Finance, insurance, and real estate",26052,21294,18428,16240,15749,15371,16527,18972,19600,18541,19148,20171,20692,21366,24272,26472,31410,40496,41983,51835,58429,74803,82867,92246,100275,109071,126801,142653,152577
"08000","Colorado","7","SA5H 1/","800","I","      Services",67586,65633,57884,45254,40229,43697,46202,51125,56289,53130,55073,57622,61365,72905,81537,88989,101585,128756,145001,173837,176909,195279,214463,235080,256854,269784,310677,352565,391151
"08000","Colorado","7","SA5H 1/","900","...","    Government and government enterprises",52560,54420,54210,51712,51282,63379,70722,86822,78172,82949,83264,87271,95590,171033,295501,290425,313344,253717,227228,212288,243682,289666,393514,448570,441598,499145,526797,585524,605212
"08000","Colorado","7","SA5H 1/","910","...","      Federal, civilian",14002,14584,14562,13684,16151,21751,24616,47048,36379,41716,40295,40922,42306,51228,79823,80406,85352,101229,90081,78917,85244,92052,136652,165757,156533,160623,166049,185920,192270
"08000","Colorado","7","SA5H 1/","920","...","      Military",2179,2045,1891,1957,1759,1620,1781,1949,2014,2336,3050,4856,9960,75558,169963,162410,175021,90056,62461,47506,61660,94341,142856,153764,143220,185044,188492,202858,190046
"08000","Colorado","7","SA5H 1/","930","...","      State and local",36379,37791,37757,36071,33372,40008,44325,37825,39779,38897,39919,41493,43324,44247,45715,47609,52971,62432,74686,85865,96778,103273,114006,129049,141845,153478,172256,196746,222896
"Note: See the included footnote file."
"SA5H: Personal Income by Major Component and Earnings by Industry (Historical)"
"Last updated: May 30, 2014-- revised estimates for 1929-1957."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
