"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001"
"56000","Wyoming","7","SA6","1","...","Compensation of employees (thousands of dollars) 1/",449789,490597,542048,551236,556167,581108,617194,619232,629697,671429,740106,808047,880249,966226,1081699,1266694,1521741,1758696,2039759,2406920,2898838,3447213,4064536,4683449,4800525,4496877,4662381,4904490,4737772,4452995,4581549,4762196,5138187,5439458,5707035,6006477,6325267,6479745,6643600,6989698,7346248,7786942,8359051,9006140
"56000","Wyoming","7","SA6","5","...","  Wages and salaries",410663,448539,493552,498935,502562,521656,552005,555979,563879,601142,663332,723995,785240,855011,951358,1111600,1331832,1530419,1773869,2087364,2515207,2988276,3527672,4057122,4140105,3834646,3958215,4141817,3962009,3706079,3827031,3941184,4235665,4469091,4651826,4885595,5147930,5297116,5437703,5735106,6040447,6387324,6835198,7330442
"56000","Wyoming","7","SA6","6","...","  Supplements to wages and salaries",39126,42058,48496,52301,53605,59452,65189,63253,65818,70287,76774,84052,95009,111215,130341,155094,189909,228277,265890,319556,383631,458937,536864,626327,660420,662231,704166,762673,775763,746916,754518,821012,902522,970367,1055209,1120882,1177337,1182629,1205897,1254592,1305801,1399618,1523853,1675698
"56000","Wyoming","7","SA6","7","...","    Employer contributions for employee pension and insurance funds 2/",26488,26539,29360,32971,33655,35742,39900,40139,40077,42808,46431,51107,59176,70205,81567,89340,106414,132533,152121,184949,217304,253716,301653,338750,360047,383482,397741,442318,467880,462421,446337,505304,550586,597179,669246,713523,746431,741724,755420,780804,812214,878217,970215,1091436
"56000","Wyoming","7","SA6","8","...","    Employer contributions for government social insurance",12638,15519,19136,19330,19950,23710,25289,23114,25741,27479,30343,32945,35833,41010,48774,65754,83495,95744,113769,134607,166327,205221,235211,287577,300373,278749,306425,320355,307883,284495,308181,315708,351936,373188,385963,407359,430906,440905,450477,473788,493587,521401,553638,584262
"56000","Wyoming","7","SA6","9","...","Average compensation per job (dollars) 3/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",6311,6805,7206,7707,8495,9565,10580,11612,12705,14048,15693,17669,19482,20381,20445,21137,22030,22266,22162,22571,23098,24332,25264,26149,26959,27554,27835,28451,29624,30560,31767,33189,35005
"56000","Wyoming","7","SA6","81","[01-02]","  Farm compensation",20848,21285,22806,22387,22378,25425,29068,29181,29745,28799,29782,31269,32365,33570,34798,41887,47071,48483,49392,53478,53517,58246,60055,59675,56552,52283,50298,48396,43401,41975,45911,48128,54421,51430,50443,55974,69375,71209,65865,73815,74110,75122,84391,87580
"56000","Wyoming","7","SA6","82","...","  Nonfarm compensation",428941,469312,519242,528849,533789,555683,588126,590051,599952,642630,710324,776778,847884,932656,1046901,1224807,1474670,1710213,1990367,2353442,2845321,3388967,4004481,4623774,4743973,4444594,4612083,4856094,4694371,4411020,4535638,4714068,5083766,5388028,5656592,5950503,6255892,6408536,6577735,6915883,7272138,7711820,8274660,8918560
"56000","Wyoming","7","SA6","90","...","    Private nonfarm compensation",316269,360205,397627,395942,392309,402493,416538,413336,416225,437386,485917,535276,578668,627176,708482,848107,1065139,1251467,1472961,1784037,2203683,2693440,3183424,3692906,3710375,3298661,3393479,3554741,3339003,3060371,3138837,3265282,3548169,3761130,3932505,4178756,4422368,4518348,4664439,4959330,5239750,5567342,6003206,6453152
"56000","Wyoming","7","SA6","100","[07-08]","      Agricultural services, forestry, and fishing",289,393,505,669,896,899,1063,1175,1351,1604,1705,2422,2784,3303,4151,5162,5832,4995,7092,7352,8262,9396,10475,11029,11407,12423,13798,16409,18576,19317,19100,19539,20156,22092,23265,25305,28217,26525,28541,29467,32796,39135,42407,47717
"56000","Wyoming","7","SA6","110","07","        Agricultural services",289,393,505,669,896,899,1063,1175,1351,1604,1705,2119,2434,2895,3696,4606,5213,4968,5870,6368,7301,8334,8784,9087,9624,11282,12731,14890,16889,17524,17319,17406,17741,19238,19944,22085,23478,23082,"(D)","(D)",28107,33803,35539,"(NA)"
"56000","Wyoming","7","SA6","120","...","        Forestry and fishing",0,0,0,0,0,0,0,0,0,0,0,303,350,408,455,556,619,"(L)",1222,984,961,1062,1691,1942,1783,1141,1067,1519,1687,1793,1781,2133,2415,2854,3321,3220,4739,3443,"(D)","(D)",4689,5332,6868,"(NA)"
"56000","Wyoming","7","SA6","121","08","          Forestry","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"56000","Wyoming","7","SA6","122","...","          Fishing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,"(D)","(D)","(D)","(NA)"
"56000","Wyoming","7","SA6","200","B","      Mining",55557,63533,63062,63419,63581,68297,67411,68450,71398,76981,95885,115167,117998,119701,137103,158430,221833,297365,375344,509324,670292,830346,1030223,1202717,1160806,1004217,1006126,973916,811901,742859,766749,761994,826584,870024,866430,902995,918997,905238,878541,973080,963926,950732,1128055,1231402
"56000","Wyoming","7","SA6","210","10","        Metal mining",6175,8028,9284,10635,11448,16564,14408,14409,14537,15725,19394,23896,27426,30078,32215,32666,39544,47062,69936,104939,148541,181888,194059,141837,97683,77251,50974,39825,32169,31620,30872,31576,37610,41737,34195,33560,34941,32642,33443,41992,46329,33816,33073,"(NA)"
"56000","Wyoming","7","SA6","220","12","        Coal mining",2178,2149,2308,2548,2624,1778,1975,1842,1925,1900,1897,2123,3800,6105,9442,11724,18022,28621,53628,83509,116014,142889,199012,234388,242056,251200,259521,274820,266955,248682,238948,248339,262169,273872,277628,290624,290913,303181,327135,346881,342758,351042,362002,"(NA)"
"56000","Wyoming","7","SA6","230","13","        Oil and gas extraction",43091,48480,45916,44353,43725,43237,42666,43068,44626,48517,61729,73497,69817,64109,71744,82432,120046,155872,168359,224215,291772,368540,475146,652476,643640,508123,534487,496440,350264,300565,322971,297763,333047,347873,345368,368986,375034,333642,323637,377648,370986,374813,555769,"(NA)"
