"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"55000","Wisconsin","3","SA4","10","...","Personal income (thousands of dollars)",1966048,1724001,1401855,1093050,1013159,1160174,1415085,1596214,1702249,1572529,1606353,1722711,2113838,2672385,3202791,3315469,3526214,3849348,4220644,4746567,4699026,5188088,5998374,6272128,6467459,6424622,6933417,7487898,7849064,7998093,8663702,8954993,9244954,9768533,10104244,10888858,11792611,12895782,13616395,14889700,16412939,17608648,18906602,20672925,23063852,25336188,27780259,30473081,34051662,38047473,42628337,47052952,51320993,54102808,56952258,62644454,66041717,69705474,73574026,78143063,85276226,90143238,93632279,101190913,106442538,113017540,118778601,125662960,133284392,142917963,149267176,159511065,167125085,171731780,175771213,183318375,189528086,201536159,210810973,219283413,215498897,219627970,232664321,243576466,245382484,255074816,265094105,270225982,277316642
"55000","Wisconsin","3","SA4","11","...","  Nonfarm personal income 1/",1723180,1533982,1296494,1020864,929717,1063475,1207311,1405252,1474413,1388523,1454231,1546544,1859726,2288707,2724539,2861676,2999386,3249049,3630660,4111630,4202838,4706108,5343707,5660615,5992388,5995086,6573202,7069798,7424876,7542323,8190436,8528143,8750259,9278248,9666762,10412744,11249585,12227798,13055248,14247424,15777609,16972015,18216590,19946668,22152047,24535064,26920361,29719503,32916582,36929388,41231481,45616952,50158541,53093623,56492840,61656259,65025833,68412544,72171322,77305795,83556922,88772655,92643320,99946665,105520930,111830920,118008971,124327841,132319062,141578360,147975646,158659034,165977080,170672759,174239024,181470720,187899805,200218311,208774204,217679212,214792361,218195975,229832136,240927624,242252334,252058588,262307582,268047598,275027740
"55000","Wisconsin","3","SA4","12","...","  Farm income 2/",242868,190019,105361,72186,83442,96699,207774,190962,227836,184006,152122,176167,254112,383678,478252,453793,526828,600299,589984,634937,496188,481980,654667,611513,475071,429536,360215,418100,424188,455770,473266,426850,494695,490285,437482,476114,543026,667984,561147,642276,635330,636633,690012,726257,911805,801124,859898,753578,1135080,1118085,1396856,1436000,1162452,1009185,459418,988195,1015884,1292930,1402704,837268,1719304,1370583,988959,1244248,921608,1186620,769630,1335119,965330,1339603,1291530,852031,1148005,1059021,1532189,1847655,1628281,1317848,2036769,1604201,706536,1431995,2832185,2648842,3130150,3016228,2786523,2178384,2288902
"55000","Wisconsin","3","SA4","20","...","Population (persons) 3/",2934000,2950000,2990000,3021000,3040000,3054000,3070000,3082000,3088000,3098000,3121000,3143000,3140000,3066000,3007000,2971000,2961000,3168000,3250000,3314000,3391000,3438000,3439000,3469000,3506000,3608000,3679000,3742000,3791000,3843000,3891000,3962000,4009000,4049000,4112000,4165000,4232000,4274000,4303000,4345000,4378000,4425944,4459968,4498433,4518461,4538173,4569616,4584688,4613299,4631944,4665911,4712045,4726345,4728862,4721438,4735571,4747765,4755625,4777923,4822391,4856568,4904562,4964343,5025398,5084889,5133678,5184836,5229986,5266213,5297672,5332666,5373999,5406835,5445162,5479203,5514026,5546166,5577655,5610775,5640996,5669264,5690403,5705812,5721075,5736673,5751272,5759744,5772917,5795483
"55000","Wisconsin","3","SA4","30","...","Per capita personal income (dollars) 4/",670,584,469,362,333,380,461,518,551,508,515,548,673,872,1065,1116,1191,1215,1299,1432,1386,1509,1744,1808,1845,1781,1885,2001,2070,2081,2227,2260,2306,2413,2457,2614,2787,3017,3164,3427,3749,3979,4239,4596,5104,5583,6079,6647,7381,8214,9136,9986,10858,11441,12062,13228,13910,14657,15399,16204,17559,18379,18861,20136,20933,22015,22909,24027,25309,26978,27991,29682,30910,31538,32080,33246,34173,36133,37573,38873,38012,38596,40777,42575,42774,44351,46025,46809,47850
"55000","Wisconsin","3","SA4","35","...","  Earnings by place of work",1559930,1353018,1063762,804020,767717,924556,1139995,1282126,1430120,1308739,1333723,1437046,1782663,2307965,2869852,2994671,3138495,3316970,3663076,4151364,4022330,4402018,5237286,5461837,5571589,5486757,5876739,6346292,6610684,6607495,7220634,7451793,7602029,8065399,8339105,8997026,9707626,10775170,11273790,12197412,13320717,14020577,14910098,16395519,18491305,20021849,21409402,23759238,26830102,30163886,33772555,35842246,37905179,38832028,40355635,44888541,47256099,50234922,53942853,57942578,62661883,66667231,69449686,75633043,79932361,85292882,88863354,93740793,99736153,107007893,113651750,120642646,126356008,130935141,134617337,140755218,144905663,151369752,156431141,160249356,154798741,156853472,165587904,172310321,176530978,182259049,188419743,193200963,198636641
"55000","Wisconsin","3","SA4","36","...","  Less: Contributions for government social insurance 5/",1594,1565,1515,1545,1385,2245,3379,15656,31824,34933,35479,34474,40973,50347,71044,96588,93834,84524,87999,78265,84770,102078,125217,134435,136540,160441,188819,208483,238487,233264,282445,340868,348050,374001,432768,449261,479224,668380,759572,815017,933625,974256,1070283,1247624,1614201,1840400,1927419,2187518,2442939,2842775,3302232,3496524,3999202,4156475,4359358,4904193,5208452,5503388,5810842,6548673,7004271,7800998,8259129,8871655,9408488,10145854,10657062,11099560,11779779,12475865,13251549,13900556,14201539,14588449,15069893,15872703,16516902,17407080,17981134,18532672,18012711,18399129,17248761,17762937,20507546,21178220,21973297,22455505,23270218
"55000","Wisconsin","3","SA4","37","...","    Employee and self-employed contributions for government social insurance",1399,1395,1393,1351,1288,1361,1329,1468,9231,8658,9188,10147,11860,14710,20745,24993,26823,26969,31386,31888,32169,45039,54945,60245,60938,72410,85718,97445,112653,110051,133826,159530,163638,174267,202543,212753,224967,320059,375395,398825,460996,484445,529788,604625,773766,887603,938179,1031205,1137940,1306169,1531310,1646621,1901966,1988449,2056329,2258356,2483961,2649713,2834812,3225180,3539547,3928939,4177873,4470227,4706869,5080947,5375891,5596132,5956544,6287117,6722710,7040555,7250837,7499471,7731182,8137937,8489691,9021241,9403558,9683946,9395977,9521612,7818057,8043506,10553849,10963316,11418785,11860990,12309981
"55000","Wisconsin","3","SA4","38","...","    Employer contributions for government social insurance",195,170,122,194,97,884,2050,14188,22593,26275,26291,24327,29113,35637,50299,71595,67011,57555,56613,46377,52601,57039,70272,74190,75602,88031,103101,111038,125834,123213,148619,181338,184412,199734,230225,236508,254257,348321,384177,416192,472629,489811,540495,642999,840435,952797,989240,1156313,1304999,1536606,1770922,1849903,2097236,2168026,2303029,2645837,2724491,2853675,2976030,3323493,3464724,3872059,4081256,4401428,4701619,5064907,5281171,5503428,5823235,6188748,6528839,6860001,6950702,7088978,7338711,7734766,8027211,8385839,8577576,8848726,8616734,8877517,9430704,9719431,9953697,10214904,10554512,10594515,10960237
"55000","Wisconsin","3","SA4","42","...","  Plus: Adjustment for residence 6/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1610,3712,6337,9643,13263,17658,20698,25463,30426,35867,52515,59789,63895,67169,74702,81485,91655,104454,123991,137722,158744,250077,254847,267640,291350,316915,343444,345840,383372,423616,476348,511211,536373,580343,600041,651024,760498,848710,930203,1033080,1194482,1234198,1343296,1363297,1462953,1519862,1657189,1776594,1920221,2123164,2308788,2479867,2710600,2850866,2652908,2570663,2915058,3090766,3366456,3696256,3769024,3387347,3428994,3641984,3669695,3772937,3968131,4128462,4199764,4329831
