"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001"
"25000","Massachusetts","1","SA5 1/","10","...","Personal income (thousands of dollars)",11867468,12663332,13193427,13866680,14654016,15237382,16267327,17348525,18688058,20299682,22173205,24151557,26093306,27884416,30122067,32658962,35287455,37985397,40803404,44419277,49083173,54589962,61455326,68461988,75054202,81578422,92019548,99606265,107410509,116375406,127991216,134970796,139000167,141238542,148539497,154466285,162148912,171547003,182447254,193952126,206398097,220155896,245201225,255544975
"25000","Massachusetts","1","SA5 1/","20","...","Population (persons) 2/",5010000,5117000,5160000,5219000,5263000,5344000,5448000,5502000,5535000,5594000,5618000,5650000,5703706,5738589,5762122,5783809,5776992,5762138,5748868,5744097,5742923,5746188,5746075,5768685,5771222,5799405,5840774,5880734,5902677,5935205,5979983,6015478,6022639,6018470,6028709,6060569,6095241,6141445,6179756,6226058,6271838,6317345,6361104,6397634
"25000","Massachusetts","1","SA5 1/","30","...","Per capita personal income (dollars) 3/",2369,2475,2557,2657,2784,2851,2986,3153,3376,3629,3947,4275,4575,4859,5228,5647,6108,6592,7098,7733,8547,9500,10695,11868,13005,14067,15755,16938,18197,19608,21403,22437,23080,23468,24639,25487,26603,27933,29523,31152,32909,34849,38547,39944
"25000","Massachusetts","1","SA5 1/","35","...","  Earnings by place of work",9689326,10441564,10885599,11388286,12044001,12452679,13178011,13989938,15269993,16422093,17894367,19510216,20819344,22014616,23901540,26116003,27713969,28838468,31383371,34510629,38649963,43273881,47921777,52469691,56344442,62127626,70762323,77617556,84408732,92667241,102086667,106308273,107559195,107525679,114101636,118941997,125181410,131823551,140698988,150352129,160831889,175349046,196785029,203633092
"25000","Massachusetts","1","SA5 1/","36","...","  Less: Contributions for government social insurance 4/",353342,427617,499284,528130,617014,679657,697732,713738,942262,1033317,1138744,1262442,1326803,1447544,1651342,2074659,2275270,2295487,2555938,2817424,3248074,3796032,4215003,4981239,5483837,6141234,7225044,8002230,8882894,9650681,10787273,11166070,11186434,11383673,11984709,12586234,13379471,14167745,14934511,15992078,17059665,18308020,20252599,20769058
"25000","Massachusetts","1","SA5 1/","37","...","    Employee and self-employed contributions for government social insurance",148028,178122,212853,223653,236993,272262,280808,289394,408308,474198,523213,590593,624933,680605,755108,947842,1050617,1064606,1149153,1255206,1424101,1684126,1905405,2282033,2533673,2799875,3201589,3687048,4156158,4578232,5160557,5473400,5518383,5682051,5957807,6252641,6663614,7121908,7518292,8087773,8654267,9336163,10310956,10555035
"25000","Massachusetts","1","SA5 1/","38","...","    Employer contributions for government social insurance",205314,249495,286431,304477,380021,407395,416924,424344,533954,559119,615531,671849,701870,766939,896234,1126817,1224653,1230881,1406785,1562218,1823973,2111906,2309598,2699206,2950164,3341359,4023455,4315182,4726736,5072449,5626716,5692670,5668051,5701622,6026902,6333593,6715857,7045837,7416219,7904305,8405398,8971857,9941643,10214023
"25000","Massachusetts","1","SA5 1/","42","...","  Plus: Adjustment for residence 5/",-55752,-68370,-75103,-82627,-92213,-98379,-108429,-121875,-140955,-157300,-175290,-126014,-105292,-105441,-103931,-124488,-141799,-152576,-173044,-219318,-279407,-364443,-482759,-621970,-747355,-918086,-1176169,-1371298,-1495311,-1666121,-1882635,-2033861,-2076012,-2238433,-2347656,-2564002,-2767433,-2829796,-3098055,-3406988,-3607017,-4191426,-5057576,-5089239
"25000","Massachusetts","1","SA5 1/","45","...","  Equals: Net earnings by place of residence",9280232,9945577,10311212,10777529,11334774,11674643,12371850,13154325,14186776,15231476,16580333,18121760,19387249,20461631,22146267,23916856,25296900,26390405,28654389,31473887,35122482,39113406,43224015,46866482,50113250,55068306,62361110,68244028,74030527,81350439,89416759,93108342,94296749,93903573,99769271,103791761,109034506,114826010,122666422,130953063,140165207,152849600,171474854,177774795
"25000","Massachusetts","1","SA5 1/","46","...","  Plus: Dividends, interest, and rent 6/",1712888,1843268,1961500,2062540,2268257,2452869,2744867,2982226,3200805,3463619,3657093,3873029,4155518,4402696,4661796,5025810,5585624,5863378,6202834,6837174,7484335,8307492,10042849,12291218,14884738,15855014,18454327,19639817,21047679,22346317,24913816,26456578,27439566,27539361,28112546,29418207,30628298,32896613,35214250,37570624,40681011,40848468,45842157,47284660
"25000","Massachusetts","1","SA5 1/","47","...","  Plus: Personal current transfer receipts",874348,874487,920715,1026611,1050985,1109870,1150610,1211974,1300477,1604587,1935779,2156768,2550539,3020089,3314004,3716296,4404931,5731614,5946181,6108216,6476356,7169064,8188462,9304288,10056214,10655102,11204111,11722420,12332303,12678650,13660641,15405876,17263852,19795608,20657680,21256317,22486108,23824380,24566582,25428439,25551879,26457828,27884214,30485520
"25000","Massachusetts","1","SA5 1/","50","...","  Wages and salaries",7935633,8550062,8934033,9322969,9823276,10143313,10687584,11377297,12398463,13375896,14543124,15923932,17027257,17898466,19339180,21145748,22480709,23101081,24914820,27190218,30238423,33769142,37467549,41065873,44170875,48262385,54641692,59848424,64978213,71270644,78169949,81046931,82353669,81604839,85001360,88336150,92505869,98273882,104565183,112600678,121961433,132671526,149369747,151752080
"25000","Massachusetts","1","SA5 1/","60","...","  Supplements to wages and salaries",753214,834277,901056,965110,1070291,1130630,1198474,1280552,1463990,1569723,1727614,1929450,2100947,2326507,2672302,2953044,3179882,3594986,3954933,4512045,5146777,5913961,6662062,7538650,8316871,9384271,10689508,11722257,12874532,13883267,15136837,16357019,16695761,16992391,18621456,19640047,20443159,20756531,21483150,22456477,23851717,25644914,28561102,29918150
"25000","Massachusetts","1","SA5 1/","61","...","    Employer contributions for employee pension and insurance funds 7/",547900,584782,614625,660633,690270,723235,781550,856208,930036,1010604,1112083,1257601,1399077,1559568,1776068,1826227,1955229,2364105,2548148,2949827,3322804,3802055,4352464,4839444,5366707,6042912,6666053,7407075,8147796,8810818,9510121,10664349,11027710,11290769,12594554,13306454,13727302,13710694,14066931,14552172,15446319,16673057,18619459,19704127
"25000","Massachusetts","1","SA5 1/","62","...","    Employer contributions for government social insurance",205314,249495,286431,304477,380021,407395,416924,424344,533954,559119,615531,671849,701870,766939,896234,1126817,1224653,1230881,1406785,1562218,1823973,2111906,2309598,2699206,2950164,3341359,4023455,4315182,4726736,5072449,5626716,5692670,5668051,5701622,6026902,6333593,6715857,7045837,7416219,7904305,8405398,8971857,9941643,10214023
"25000","Massachusetts","1","SA5 1/","70","...","  Proprietors' income 8/",1000479,1057225,1050510,1100207,1150434,1178736,1291953,1332089,1407540,1476474,1623629,1656834,1691140,1789643,1890058,2017211,2053378,2142401,2513618,2808366,3264763,3590778,3792166,3865168,3856696,4480970,5431123,6046875,6555987,7513330,8779881,8904323,8509765,8928449,10478820,10965800,12232382,12793138,14650655,15294974,15018739,17032606,18854180,21962862
"25000","Massachusetts","1","SA5 1/","71","...","    Farm proprietors' income",34068,25420,35113,28743,27997,27909,30609,33076,37503,20727,30237,32713,33811,27076,26920,27465,26475,22738,28059,23004,49062,32901,47893,61745,77570,110190,125978,100731,117279,92772,104841,80496,68213,89142,90943,75785,63052,49356,67162,64823,4938,14613,23751,-1386
"25000","Massachusetts","1","SA5 1/","72","...","    Nonfarm proprietors' income",966411,1031805,1015397,1071464,1122437,1150827,1261344,1299013,1370037,1455747,1593392,1624121,1657329,1762567,1863138,1989746,2026903,2119663,2485559,2785362,3215701,3557877,3744273,3803423,3779126,4370780,5305145,5946144,6438708,7420558,8675040,8823827,8441552,8839307,10387877,10890015,12169330,12743782,14583493,15230151,15013801,17017993,18830429,21964248
"25000","Massachusetts","1","SA5 1/","81","[01-02]","  Farm earnings",67640,59032,68447,60316,60558,60558,62638,68758,71606,56228,64760,66318,68969,63498,62679,70708,69732,68987,76473,79496,103538,90576,105852,116270,131557,164292,182699,160246,175214,153187,172307,153064,153191,172561,171360,164482,150134,145874,166111,167875,108310,108796,131619,110012
"25000","Massachusetts","1","SA5 1/","82","...","  Nonfarm earnings",9621686,10382532,10817152,11327970,11983443,12392121,13115373,13921180,15198387,16365865,17829607,19443898,20750375,21951118,23838861,26045295,27644237,28769481,31306898,34431133,38546425,43183305,47815925,52353421,56212885,61963334,70579624,77457310,84233518,92514054,101914360,106155209,107406004,107353118,113930276,118777515,125031276,131677677,140532877,150184254,160723579,175240250,196653410,203523080
"25000","Massachusetts","1","SA5 1/","90","...","    Private nonfarm earnings",8162568,8883277,9248978,9631957,10217500,10524841,11120764,11835243,12973449,13904696,15097275,16434931,17388117,18197807,19671203,21512072,22906409,23641627,25879809,28479473,32104236,36236298,40334825,44453010,48003373,53164335,61090244,67054186,73077038,80548278,88796395,91922770,92449958,92321322,98316501,102290176,107817868,113886874,122034454,130977148,140729945,153973136,174310659,179712506
