"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001"
"18000","Indiana","3","SA5 1/","10","...","Personal income (thousands of dollars)",9302174,9899157,10410433,10727293,11481116,12057812,12837067,14189771,15317093,16041431,17415283,19196644,19957960,21704434,23747835,27244965,29138385,31453320,34953336,38692559,43178542,47589948,51176800,56129291,58057065,60856657,67573875,71325420,75220555,79856399,85438311,93122680,98288101,101120415,109582337,115567139,122830283,128383921,135673335,142738061,154164390,160634031,171538788,175890307
"18000","Indiana","3","SA5 1/","20","...","Population (persons) 2/",4583000,4613000,4674000,4730000,4736000,4799000,4856000,4922000,4999000,5053000,5093000,5143000,5203700,5249921,5296129,5329122,5349886,5351080,5371552,5405075,5446403,5474909,5490721,5480440,5467918,5450396,5458322,5459214,5454103,5473023,5491733,5523679,5557798,5616388,5674547,5739019,5793526,5851459,5906013,5955267,5998880,6044969,6091866,6127760
"18000","Indiana","3","SA5 1/","30","...","Per capita personal income (dollars) 3/",2030,2146,2227,2268,2424,2513,2644,2883,3064,3175,3419,3733,3835,4134,4484,5112,5447,5878,6507,7159,7928,8692,9321,10242,10618,11166,12380,13065,13792,14591,15558,16859,17685,18005,19311,20137,21201,21940,22972,23968,25699,26573,28159,28704
"18000","Indiana","3","SA5 1/","35","...","  Earnings by place of work",7956296,8524340,8946088,9099897,9788241,10293598,10947599,12150739,13326758,13885887,15037232,16574436,16838210,18091561,19910300,22996079,24090895,25149435,28390557,31610987,35493138,38890672,39717985,42537661,42571480,44442253,49988035,52924066,55966638,60465117,65087423,70208161,73916256,76409365,82835344,87523121,93363356,96909730,102076317,107715879,116646873,123292642,130628661,132758773
"18000","Indiana","3","SA5 1/","36","...","  Less: Contributions for government social insurance 4/",294870,356524,415334,411339,460879,526110,545105,581186,817617,916219,992943,1096673,1114825,1227316,1440491,1863475,2088993,2120039,2437921,2753994,3190079,3630443,3713820,4296362,4390144,4660404,5257594,5686013,6055515,6434344,7215371,7737032,8408008,8884162,9455074,10062353,10900339,11415785,11792090,12409007,13175751,13815048,14396263,14582080
"18000","Indiana","3","SA5 1/","37","...","    Employee and self-employed contributions for government social insurance",138543,159921,191271,195337,210111,244739,255831,273048,391469,453555,493601,563340,574536,631941,726288,932591,1051185,1069871,1198099,1335545,1532798,1764267,1838924,2147659,2205253,2312732,2560195,2851117,3049799,3269462,3680460,4002979,4337011,4609180,4904166,5231674,5675911,5966823,6164203,6493348,6858453,7205553,7500371,7634928
"18000","Indiana","3","SA5 1/","38","...","    Employer contributions for government social insurance",156327,196603,224063,216002,250768,281371,289274,308138,426148,462664,499342,533333,540289,595375,714203,930884,1037808,1050168,1239822,1418449,1657281,1866176,1874896,2148703,2184891,2347672,2697399,2834896,3005716,3164882,3534911,3734053,4070997,4274982,4550908,4830679,5224428,5448962,5627887,5915659,6317298,6609495,6895892,6947152
"18000","Indiana","3","SA5 1/","42","...","  Plus: Adjustment for residence 5/",35545,41436,40598,43680,48725,48668,47187,49579,55789,59586,69184,45264,78143,139686,178707,220775,281642,329396,387074,445299,499853,577929,690885,748798,810235,838467,983873,1057924,1135475,1185583,1283979,1350197,1492097,1500572,1656679,1876962,2008341,2289081,2427142,2555464,2583911,2836228,3123855,3384392
"18000","Indiana","3","SA5 1/","45","...","  Equals: Net earnings by place of residence",7696971,8209252,8571352,8732238,9376087,9816156,10449681,11619132,12564930,13029254,14113473,15523027,15801528,17003931,18648516,21353379,22283544,23358792,26339710,29302292,32802912,35838158,36695050,38990097,38991571,40620316,45714314,48295977,51046598,55216356,59156031,63821326,67000345,69025775,75036949,79337730,84471358,87783026,92711369,97862336,106055033,112313822,119356253,121561085
"18000","Indiana","3","SA5 1/","46","...","  Plus: Dividends, interest, and rent 6/",1035224,1118944,1234682,1302617,1407971,1518109,1638634,1764780,1886054,2000827,2121432,2394126,2655751,2910187,3129301,3556727,4098073,4582997,4939765,5533505,6133995,6879637,8382688,10325931,11473966,12064266,13290429,14010888,14649126,14931265,15992642,18113310,19129942,18716287,19258921,20091700,21522276,23450252,24853589,26285303,28804588,28117778,30447006,30308646
