"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"34000","New Jersey","2","SA50","10","...","Personal income (thousands of dollars)",7956481,8012247,8864545,10132762,10981271,11826872,12041232,12788219,13887275,14796272,14637128,15732487,16588483,17445946,18768447,19691067,21119425,22697538,24589406,26497914,29093537,32545792,35351558,38133439,41444820,45038421,48927606,52917200,57361858,62757064,69680133,77342831,86955685,97057434,104844478,113452401,125654526,134893648,144359457,155776344,171093247,183704780,192503740,196000492,210737946,217231771,224967367,239340164,253236997,269821158,287666867,301576276,332255755,344672849,353295773,363070991,379117636,392400318,418875514,438838772,455850397,442746079,451895490,473742591,490610937,494040279,514382313,538220307,549835795
"34000","New Jersey","2","SA50","15","...","  Less: Personal current taxes",748676,654647,736012,1074890,1294399,1392692,1263914,1338388,1508664,1602953,1644311,1746591,1904141,2005572,2180845,2307739,2131899,2441955,2660198,3029428,3556639,4251926,4283603,4156650,5016531,5147717,5772050,5563771,6580500,7810830,8834900,10501115,11985170,13622098,14635432,14709579,15774592,18011296,19458346,22233719,22752757,24242911,24821532,24646522,26028489,27585372,29378415,30663428,34080102,38223322,43217733,47023661,53492099,54207735,45808242,43274564,44634851,51043096,56010791,63916343,64841120,49206439,51728265,59851768,59652199,67132905,69896271,75504925,75784834
"34000","New Jersey","2","SA50","16","...","Equals: Disposable personal income",7207805,7357600,8128533,9057872,9686872,10434180,10777318,11449831,12378611,13193319,12992817,13985896,14684342,15440374,16587602,17383328,18987526,20255583,21929208,23468486,25536898,28293866,31067955,33976789,36428289,39890704,43155556,47353429,50781358,54946234,60845233,66841716,74970515,83435336,90209046,98742822,109879934,116882352,124901111,133542625,148340490,159461869,167682208,171353970,184709457,189646399,195588952,208676736,219156895,231597836,244449134,254552615,278763656,290465114,307487531,319796427,334482785,341357222,362864723,374922429,391009277,393539640,400167225,413890823,430958738,426907374,444486042,462715382,474050961
"34000","New Jersey","2","SA50","20","...","Population (persons) 1/",4774000,4889000,4872000,5006000,5125000,5229000,5360000,5502000,5615000,5737000,5890000,6015000,6103000,6265000,6376000,6531000,6660000,6767000,6851000,6928000,7005000,7095000,7190282,7281935,7336538,7335240,7335227,7341417,7344079,7342027,7356414,7373048,7376330,7407471,7430970,7467784,7515474,7565530,7622161,7670741,7712333,7726086,7762963,7814676,7880508,7948915,8014306,8083242,8149596,8218808,8287418,8359592,8430621,8492671,8552643,8601402,8634561,8651974,8661679,8677885,8711090,8755602,8803708,8844694,8882095,8913735,8943010,8960001,8978416
"34000","New Jersey","2","SA50","30","...","Per capita personal income (dollars) 2/",1667,1639,1819,2024,2143,2262,2246,2324,2473,2579,2485,2616,2718,2785,2944,3015,3171,3354,3589,3825,4153,4587,4917,5237,5649,6140,6670,7208,7811,8548,9472,10490,11788,13103,14109,15192,16719,17830,18939,20308,22184,23777,24798,25081,26742,27328,28071,29609,31074,32830,34711,36075,39411,40585,41308,42211,43907,45354,48360,50570,52330,50567,51330,53562,55236,55425,57518,60069,61240
"34000","New Jersey","2","SA50","50","...","Per capita disposable personal income (dollars) 3/",1510,1505,1668,1809,1890,1995,2011,2081,2205,2300,2206,2325,2406,2465,2602,2662,2851,2993,3201,3387,3646,3988,4321,4666,4965,5438,5883,6450,6915,7484,8271,9066,10164,11264,12140,13223,14620,15449,16387,17409,19234,20639,21600,21927,23439,23858,24405,25816,26892,28179,29496,30450,33066,34202,35952,37180,38738,39454,41893,43204,44886,44947,45454,46795,48520,47893,49702,51642,52799
"34000","New Jersey","2","SA50","60","...","Personal current taxes",748676,654647,736012,1074890,1294399,1392692,1263914,1338388,1508664,1602953,1644311,1746591,1904141,2005572,2180845,2307739,2131899,2441955,2660198,3029428,3556639,4251926,4283603,4156650,5016531,5147717,5772050,5563771,6580500,7810830,8834900,10501115,11985170,13622098,14635432,14709579,15774592,18011296,19458346,22233719,22752757,24242911,24821532,24646522,26028489,27585372,29378415,30663428,34080102,38223322,43217733,47023661,53492099,54207735,45808242,43274564,44634851,51043096,56010791,63916343,64841120,49206439,51728265,59851768,59652199,67132905,69896271,75504925,75784834
"34000","New Jersey","2","SA50","70","...","  Federal government 4/",724382,628060,707371,1043535,1259784,1355692,1224646,1294046,1461550,1555283,1594139,1684205,1836849,1933266,2102486,2227697,2053860,2361619,2579287,2943899,3460121,4141903,4166260,4033797,4876508,4992894,5616397,5381038,6029145,6879375,7825553,9377484,10719934,12188928,13066367,12906517,13669362,15708788,16955396,19319285,19794592,20942334,21391040,20471086,21457420,22884707,24067224,26004923,29067270,32938599,37030146,40148778,45526668,45982615,38687933,36146517,36322474,40745178,45098984,51256678,51991980,38357210,40966614,48572380,47779735,54421219,56862931,61479150,61516920
"34000","New Jersey","2","SA50","80","...","    Income taxes (net of refunds) 4/",724382,628060,707371,1043535,1259784,1355692,1224646,1294046,1461550,1555283,1594139,1684205,1836849,1933266,2102486,2227697,2053860,2361619,2579287,2943899,3460121,4141903,4166260,4033797,4876508,4992894,5616397,5381038,6029145,6879375,7825553,9377484,10719934,12188928,13066367,12906517,13669362,15708788,16955396,19319285,19794592,20942334,21391040,20471086,21457420,22884707,24067224,26004923,29067270,32938599,37030146,40148778,45526668,45982615,38687933,36146517,36322474,40745178,45098984,51256678,51991980,38357210,40966614,48572380,47779735,54421219,56862931,61479150,61516920
"34000","New Jersey","2","SA50","81","...","      Income taxes (gross) 4/",794988,722020,776045,1115203,1346687,1464114,1349366,1428891,1599821,1706245,1762780,1867499,2022654,2137594,2322060,2465311,2304261,2562159,2827497,3258789,3838068,4543017,4687790,4617694,5455135,5900887,6558691,6694618,6985516,7880345,8907308,10397212,12072092,13784190,14780444,14793441,15878845,17925788,19508299,22056151,22373051,23628751,24223389,23589238,24471368,25774904,27122648,29330169,32349688,36275165,40548468,44517940,50215022,51251057,45214691,42538130,43114028,47034818,51856943,58323493,61720706,47434575,49215996,56148998,55445200,61797132,64248256,68818559,69408998
