"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"94000","Plains","4","SA35","1000","...","Personal current transfer receipts (thousands of dollars)",134070,132627,253206,172028,150877,155327,170511,321440,204464,214803,231019,242419,243754,238411,233063,285466,497744,912278,911928,849272,977846,1172985,968643,1002259,1067931,1190437,1334854,1440392,1693227,1956809,2097136,2217920,2464165,2559582,2695970,2788405,3021121,3262847,3893924,4504874,4940262,5791864,6652796,7252447,8450070,9850078,12122157,13193666,13942674,15177285,16995662,20320762,23157226,25796892,27744589,28906156,30609247,32089685,33011854,34658826,37603583,40654631,44791975,48529497,51483800,53777592,57036741,59694019,61613727,63565706,66511462,71169403,78267501,84141537,87277815,91385240,96973785,104939093,112745611,127495387,137688019,147302514,149785640,150255273,153842760,159869507,166900833,171561295
"94000","Plains","4","SA35","2000","...","  Current transfer receipts of individuals from governments","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",790714,921536,1099211,873246,906492,987076,1132250,1249010,1335487,1576647,1847857,1978281,2099760,2335398,2415922,2528328,2591421,2811492,3049667,3648805,4216803,4563125,5426524,6295002,6855543,7993211,9303162,11374619,12388097,13264182,14280820,15959005,19213431,21874230,24506262,26352364,27034707,28578474,29976276,31100835,32712696,35450794,38581211,42991143,46782037,49832208,52162295,55022386,57377481,59551864,61025495,63379022,67416095,74129903,80780362,84388179,89102847,94096793,102331300,109542627,123819839,133782074,143105110,145093109,145976973,149654884,155366890,161943551,166323897
"94000","Plains","4","SA35","2100","...","    Retirement and disability insurance benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",69596,80958,103848,171432,210039,284171,349034,466012,544278,733796,870594,1049344,1153846,1290649,1437815,1526046,1594583,1778000,1936548,2065518,2367554,2511954,2961777,3438940,3794421,4655970,5275500,5950144,6623478,7311681,7951563,8908139,10190209,11837199,13206643,13985788,14524263,15304030,16079184,16677265,17678010,18685235,19940114,21355117,22632666,23731290,24663412,25654495,26582207,27594932,28411364,29130228,30541581,32208238,33706015,34796155,36309020,38241481,40416132,42622552,44549842,48582077,50201464,51649856,54958903,57414310,59788133,62227133,63725552
"94000","Plains","4","SA35","2110","...","      Social Security benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",36396,43502,63272,128961,152391,222511,279458,391157,462136,642579,773323,939767,1027957,1158711,1300445,1386048,1452033,1629686,1779872,1894201,2174644,2308817,2731533,3171762,3502938,4300942,4885065,5491683,6121053,6772266,7376864,8268329,9490970,11066754,12372375,13106619,13619336,14347760,15088639,15597705,16544101,17495115,18665302,20068327,21272766,22345794,23284078,24287251,25195230,26208406,27014712,27694071,29116818,30771106,32178851,33216235,34655885,36474557,38685613,40815451,42706046,46693323,48260191,49653129,52831487,55199504,57464090,59818716,61354681
"94000","Plains","4","SA35","2120","...","      Excluding Social Security benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",33200,37456,40576,42471,57648,61660,69576,74855,82142,91217,97271,109577,125889,131938,137370,139998,142550,148314,156676,171317,192910,203137,230244,267178,291483,355028,390435,458461,502425,539415,574699,639810,699239,770445,834268,879169,904927,956270,990545,1079560,1133909,1190120,1274812,1286790,1359900,1385496,1379334,1367244,1386977,1386526,1396652,1436157,1424763,1437132,1527164,1579920,1653135,1766924,1730519,1807101,1843796,1888754,1941273,1996727,2127416,2214806,2324043,2408417,2370871
"94000","Plains","4","SA35","2121","...","        Railroad retirement and disability benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",31329,35448,37891,39262,54284,57723,65453,70334,77116,85854,91294,103483,119347,125712,130888,133166,135277,140620,148214,162338,183083,191956,216498,248447,267688,318228,347670,407451,443378,472670,497971,537882,599462,662223,718332,746121,755322,776670,789343,809221,836622,870566,905362,948099,980523,995039,1016395,1028261,1035878,1051482,1060452,1059364,1067908,1088502,1129571,1154179,1178882,1208782,1260236,1311983,1355694,1434237,1490765,1522887,1602055,1658539,1717019,1770398,1802574
"94000","Plains","4","SA35","2122","...","        Workers' compensation","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1809,1883,2551,3139,3300,3852,4053,4449,4955,5298,5916,6034,6479,6162,6419,6767,7240,7661,8431,8948,9795,11146,13340,15398,17256,20346,27496,36065,43959,51884,60481,75113,72826,81880,89770,105483,122374,148224,167306,234154,252518,284461,332550,303488,337924,349770,321656,298918,306844,301201,301879,331155,328365,316139,308998,307556,347968,414216,336453,377403,389724,367526,363326,386920,440076,490808,491199,489000,493372
"94000","Plains","4","SA35","2123","...","        Other government retirement and disability insurance benefits 1/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",62,125,134,70,64,85,70,72,71,65,61,60,63,64,63,65,"(L)","(L)","(L)","(L)","(L)","(L)",406,3333,6539,16454,15269,14945,15088,14861,16247,26815,26951,26342,26166,27565,27231,31376,33896,36185,44769,35093,36900,35203,41453,40687,41283,40065,44255,33843,34321,45638,28490,32491,88595,118185,126285,143926,133830,117715,98378,86991,87182,86920,85285,65459,115825,149019,74925
"94000","Plains","4","SA35","2200","...","    Medical benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",11989,14472,17054,20364,23465,25742,36083,48288,54627,65852,86919,100251,116431,142997,231326,595984,793343,868574,968195,1078533,1165294,1401945,1690078,2068792,2447522,2797844,3282415,3748629,4519359,5310406,6016159,6843069,7518108,7981219,8431905,9011136,9432056,10666315,12109394,14352873,15752597,17386038,19046439,20595450,21619092,22837311,23474263,24609302,26936811,30608675,33935462,35294223,38727575,41271508,46770367,49796235,52581008,56574913,58339266,61172580,62994217,64723734,68268928,71643534,73978587
"94000","Plains","4","SA35","2210","...","      Medicare benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",93678,436694,535250,589862,659107,719460,750594,879536,1076871,1283258,1492546,1727235,2036333,2331975,2831814,3329697,3868752,4379098,4909161,5140952,5393488,5676290,5824078,6614158,7318504,7691486,8668841,9351104,10315234,11312017,12002826,12763411,12753027,13018904,13736896,15416562,16378261,17434673,19184680,20987653,26151363,27970646,29739702,31585095,32651994,33766692,34731590,35554145,36981087,38834599,40183504
