"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"37000","North Carolina","5","SA4","10","...","Personal income (thousands of dollars)",1023779,909134,776516,590984,663322,815788,888581,982315,1085940,1000888,1096302,1154147,1544696,2110949,2597273,2826207,2941535,3263193,3415576,3880094,3837955,4467657,5029458,5178872,5390270,5512888,5974543,6368405,6410536,6766466,7244945,7646397,8092589,8681181,9128592,9884726,10688561,11869478,12821047,14122068,15814399,17266010,18795809,21242006,24057505,26520910,28819441,31951060,35004010,39496334,43638467,48934688,55093632,59016015,64310265,72718393,78721174,84796696,91333783,100022056,109070662,115754709,120936223,131824817,140620670,149734601,160530377,171935317,184820214,197751256,207864019,221218690,227904776,231273894,240333313,261816800,280648703,304185004,328369034,351987808,338669437,337729995,352009519,376200549,372140736,392986046,415234837,428638808,444872063
"37000","North Carolina","5","SA4","11","...","  Nonfarm personal income 1/",813293,749894,659761,510349,517212,615269,659837,778554,828035,803352,886523,973144,1288083,1700713,2157195,2275241,2392656,2578024,2789436,3217844,3283529,3825674,4247368,4507218,4750546,4874564,5317404,5723520,5935494,6140236,6727407,7043899,7449903,8056368,8525760,9253808,10160194,11256000,12218631,13608633,15144323,16596901,18172099,20495495,22900255,25416755,27764373,30816913,34162012,38369484,42898118,48299365,54060217,57965467,63687592,71439829,77574333,83664770,90207542,98559635,107366180,113638530,118560264,129511237,138031766,146931783,157847878,168960725,181779083,195365681,205649576,218276735,224807687,229793472,238764561,259476387,277508393,301599941,326168181,349760309,336445843,335282544,349875336,373210330,368456483,388941769,411796626,425445344,440810651
"37000","North Carolina","5","SA4","12","...","  Farm income 2/",210486,159240,116755,80635,146110,200519,228744,203761,257905,197536,209779,181003,256613,410236,440078,550966,548879,685169,626140,662250,554426,641983,782090,671654,639724,638324,657139,644885,475042,626230,517538,602498,642686,624813,602832,630918,528367,613478,602416,513435,670076,669109,623710,746511,1157250,1104155,1055068,1134147,841998,1126850,740349,635323,1033415,1050548,622673,1278564,1146841,1131926,1126241,1462421,1704482,2116179,2375959,2313580,2588904,2802818,2682499,2974592,3041131,2385575,2214443,2941955,3097089,1480422,1568752,2340413,3140310,2585063,2200853,2227499,2223594,2447451,2134183,2990219,3684253,4044277,3438211,3193464,4061412
"37000","North Carolina","5","SA4","20","...","Population (persons) 3/",3133000,3167000,3184000,3227000,3268000,3304000,3323000,3346000,3385000,3440000,3514000,3574000,3596000,3590000,3641000,3632000,3523000,3727000,3772000,3837000,3911000,4068000,4120000,4109000,4120000,4131000,4242000,4309000,4368000,4376000,4458000,4573000,4663000,4707000,4742000,4802000,4863000,4896000,4952000,5004000,5031000,5099150,5200760,5296085,5382441,5461112,5535097,5593463,5668494,5740286,5801563,5898980,5956653,6019108,6077059,6164004,6253957,6321576,6403693,6480591,6565462,6664016,6784280,6897214,7042818,7187398,7344674,7500670,7656825,7809121,7949361,8081614,8210122,8326201,8422501,8553152,8705407,8917270,9118037,9309449,9449566,9574247,9662940,9755299,9849812,9941160,10041769,10156689,10273419
"37000","North Carolina","5","SA4","30","...","Per capita personal income (dollars) 4/",327,287,244,183,203,247,267,294,321,291,312,323,430,588,713,778,835,876,906,1011,981,1098,1221,1260,1308,1335,1408,1478,1468,1546,1625,1672,1735,1844,1925,2058,2198,2424,2589,2822,3143,3386,3614,4011,4470,4856,5207,5712,6175,6881,7522,8295,9249,9805,10582,11797,12587,13414,14263,15434,16613,17370,17826,19113,19967,20833,21857,22923,24138,25323,26149,27373,27759,27777,28535,30611,32238,34112,36013,37810,35840,35275,36429,38564,37782,39531,41351,42203,43303
"37000","North Carolina","5","SA4","35","...","  Earnings by place of work",873516,767616,630190,475782,560621,706277,777703,835303,971401,883859,972819,1027151,1408298,1975739,2462761,2671557,2736401,2956674,3032640,3413215,3334567,3864944,4465193,4595137,4779591,4831483,5231732,5566638,5546785,5808335,6244634,6591637,6905213,7401589,7799448,8443413,9126029,10294851,11134393,12321448,13722251,14693985,15939332,18155239,20698176,22395722,23404429,26240666,28793801,32732070,36056312,39311669,43526725,45617822,49875321,56798047,61584061,66702589,72784569,79669256,85600975,90527678,93784394,102701681,109067309,116437359,123365252,130744954,140719961,150921959,160202861,170718456,174215310,176474350,183676858,198898819,212183058,229937336,245679841,260541166,245559949,242870288,247261173,266746725,265555576,278839633,293357674,304481508,316491503
"37000","North Carolina","5","SA4","36","...","  Less: Contributions for government social insurance 5/",896,849,776,825,650,677,669,634,18269,20417,23876,25019,30870,47046,67609,74336,94127,120307,92617,79313,80511,95435,113556,113789,115825,141504,155933,172666,204739,213855,257267,306570,314427,346622,411813,435339,467306,616969,715527,826161,899596,971110,1101758,1308568,1677889,1900990,1977755,2272099,2513226,2920385,3389734,3716782,4380076,4634635,5172677,5969047,6588701,7293905,7869376,8838251,9490095,10256596,10747215,11649212,12434952,13398810,14227993,14926161,15977772,17207394,18335505,19427854,20100040,20361487,21369835,22457393,24015046,25774094,27518147,28284262,27503129,27818404,25950278,26966084,31370434,32976415,34663468,35757893,37478797
"37000","North Carolina","5","SA4","37","...","    Employee and self-employed contributions for government social insurance",693,672,648,620,547,573,538,581,5166,4775,5157,5781,8288,14156,32537,34893,34581,28334,27743,27357,26525,37860,46185,48583,49942,60721,68777,77326,93262,99144,114541,141333,147322,158202,188967,202665,217662,297454,353428,398086,445354,482025,542867,635069,820243,933541,969839,1083707,1190324,1378784,1610023,1785717,2127014,2287689,2515309,2842704,3239543,3614822,3937906,4460474,4868311,5247344,5533830,5968314,6380100,6910684,7400280,7757739,8307389,8928990,9531498,10088985,10403048,10670058,10942024,11589603,12379541,13387376,14342831,14730716,14363532,14576326,11962735,12397966,16354242,17158170,18069268,19009252,19984019
"37000","North Carolina","5","SA4","38","...","    Employer contributions for government social insurance",203,177,128,205,103,104,131,53,13103,15642,18719,19238,22582,32890,35072,39443,59546,91973,64874,51956,53986,57575,67371,65206,65883,80783,87156,95340,111477,114711,142726,165237,167105,188420,222846,232674,249644,319515,362099,428075,454242,489085,558891,673499,857646,967449,1007916,1188392,1322902,1541601,1779711,1931065,2253062,2346946,2657368,3126343,3349158,3679083,3931470,4377777,4621784,5009252,5213385,5680898,6054852,6488126,6827713,7168422,7670383,8278404,8804007,9338869,9696992,9691429,10427811,10867790,11635505,12386718,13175316,13553546,13139597,13242078,13987543,14568118,15016192,15818245,16594200,16748641,17494778
"37000","North Carolina","5","SA4","42","...","  Plus: Adjustment for residence 6/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",9,749,1583,3038,4745,6142,6869,8059,9978,12173,9403,9475,9661,10006,10794,11085,11777,11181,10600,10247,12508,19744,16408,13406,8133,6780,12523,15118,14029,19085,18143,12910,17229,-29639,-40583,-59285,-94561,-156802,-218612,-300424,-362774,-417741,-457576,-440104,-464503,-481287,-546494,-618024,-682280,-760032,-738030,-807177,-921356,-829780,-1200458,-1456375,-1362786,-1670380,-1509835,-1241456,-1388010,-1176198,-1206226,-1256200,-1455352,-1517457,-1609014,-1876773,-1991263,-2077156
