"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"55000","Wisconsin","3","SA35","1000","...","Personal current transfer receipts (thousands of dollars)",29401,29787,57371,42812,42068,42838,50004,76238,49568,56141,56346,59532,59802,58481,53220,63921,110167,184764,184817,168455,188609,231095,206612,229957,255114,300133,328742,357036,419360,509738,523791,557456,646113,658198,695195,724252,779055,862491,1062716,1237401,1359090,1598877,1869925,2079229,2364978,2811183,3527660,3822606,4053530,4474912,5133592,6256970,7114936,7936440,8527264,8731701,9275057,9568248,9784036,10135892,10941748,11735324,12735189,13801658,14380476,14830254,15721856,16283305,16818279,17246968,17954158,19294160,21528639,23157020,23853444,24554861,26311277,27921371,30239489,33889410,39186726,42037181,40679412,41476970,42461726,44217050,45958164,46307101
"55000","Wisconsin","3","SA35","2000","...","  Current transfer receipts of individuals from governments","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",155992,176639,214238,183358,208244,234603,285396,306473,329266,387990,480302,492113,526999,612314,620410,649451,670500,721161,803392,994459,1157548,1255126,1497434,1772482,1970838,2240177,2661542,3322599,3602505,3867983,4229965,4849444,5952392,6762158,7581964,8146243,8219700,8718682,8988056,9258038,9598553,10345247,11158622,12232410,13312751,13917765,14377650,15157121,15633725,16240692,16536412,17078765,18244769,20371323,22214920,23042431,23914075,25503755,27190561,29343289,32862513,38097800,40871071,39377554,40293583,41306901,42978573,44598897,44874083
"55000","Wisconsin","3","SA35","2100","...","    Retirement and disability insurance benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",18229,21613,29048,50650,60639,82297,100923,136090,156488,203270,235976,282830,308360,344975,384220,407460,425784,475534,517564,547741,626443,667412,788013,913329,1011830,1244750,1426440,1598787,1786007,1979693,2165108,2447295,2816519,3264422,3659613,3886211,4029601,4259003,4477081,4632011,4938639,5199301,5567644,5986196,6342908,6640138,6896291,7195720,7468921,7715156,7944274,8152206,8537624,9010442,9465484,9797449,10232885,10798406,11488953,12140002,12740004,13955579,14474952,14937931,15930378,16677032,17425837,18182478,18650532
"55000","Wisconsin","3","SA35","2110","...","      Social Security benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",12513,15351,22287,43593,51038,72189,89614,123995,143056,188444,219704,264622,288241,324036,362487,384935,402407,451563,492402,520525,596419,636476,753518,874404,969510,1194161,1371325,1534297,1715575,1905071,2085601,2361650,2721025,3159836,3546313,3766641,3907299,4132640,4346674,4496096,4792186,5050744,5411700,5822762,6168674,6465097,6717635,7018536,7286700,7535725,7763056,7962768,8354120,8822039,9250753,9573730,10007772,10562181,11245074,11890054,12490135,13696710,14209560,14663561,15647269,16400483,17124396,17863401,18355510
"55000","Wisconsin","3","SA35","2120","...","      Excluding Social Security benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",5716,6262,6761,7057,9601,10108,11309,12095,13432,14826,16272,18208,20119,20939,21733,22525,23377,23971,25162,27216,30024,30936,34495,38925,42320,50589,55115,64490,70432,74622,79507,85645,95494,104586,113300,119570,122302,126363,130407,135915,146453,148557,155944,163434,174234,175041,178656,177184,182221,179431,181218,189438,183504,188403,214731,223719,225113,236225,243879,249948,249869,258869,265392,274370,283109,276549,301441,319077,295022
"55000","Wisconsin","3","SA35","2121","...","        Railroad retirement and disability benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",5426,5944,6318,6600,9081,9538,10715,11424,12695,14069,15457,17385,19321,20106,20861,21607,22417,22994,24070,26028,28701,29427,32704,36722,39576,47096,51030,59318,64396,68622,72261,78046,86969,95751,103579,107739,110087,112571,114459,118550,122872,128331,133604,139952,144274,145181,148470,149347,151035,152638,153269,152371,152935,155376,160126,162136,164042,166719,171984,176352,179892,189675,189361,192614,200925,206547,212937,218827,221108
"55000","Wisconsin","3","SA35","2122","...","        Workers' compensation","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",285,308,432,451,517,566,589,666,731,752,810,818,793,828,867,914,958,976,1090,1186,1320,1505,1765,2096,2518,2943,3587,4636,5443,5354,6228,5814,6789,7124,7481,8750,8922,9608,10112,9608,10264,12266,12944,14688,17417,16949,18827,17254,18839,18554,18846,19877,21543,24877,29700,28737,29457,33485,37996,43752,44944,44362,43445,47439,48266,45204,46935,46467,47107
"55000","Wisconsin","3","SA35","2123","...","        Other government retirement and disability insurance benefits 1/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)",107,226,550,498,536,593,646,1018,1785,1736,1711,2240,3081,3293,4184,5836,7757,13317,7960,9396,8794,12543,12911,11359,10583,12347,8239,9103,17190,9026,8150,24905,32846,31614,36021,33899,29844,25033,24832,32586,34317,33918,24798,41569,53783,26807
"55000","Wisconsin","3","SA35","2200","...","    Medical benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",5040,6416,7502,9148,10741,11813,17294,23618,26731,27702,32671,35571,39792,50537,89359,213801,273845,298979,329509,363123,400316,449655,575454,707115,801334,894015,1044534,1163172,1483656,1724413,1856321,2085144,2279384,2426831,2509158,2697469,2772389,3150065,3494706,3862403,4318149,4595929,4931147,5317178,5563976,5887361,6017652,6250145,6861049,8053911,8974982,9199826,9696100,10550329,11361105,12445273,12678132,15677040,16381143,15407687,16680109,17107506,18113395,18949088,18872689
"55000","Wisconsin","3","SA35","2210","...","      Medicare benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",25035,116704,139824,154506,170821,184511,199185,231837,278695,332219,386830,436827,548463,618750,740395,896357,1017378,1146126,1291777,1351489,1416415,1489052,1525986,1769688,1886857,1974462,2206778,2353836,2587612,2834302,3030153,3240504,3229399,3271946,3478015,3927541,4203656,4557800,5053936,5521192,6642853,7233925,7832589,8384715,8693844,9081150,9447907,9746974,10191792,10746157,11120054
