"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"36000","New York","2","SA4","10","...","Personal income (thousands of dollars)",14065625,13167885,11412227,8916613,8321911,9111842,9790701,11041662,11459702,10826970,11326151,11880725,13431888,15495493,18233533,19904749,21072727,23202222,24538452,25974386,26016787,27905469,30202259,31676251,33737099,34861019,37148463,39476869,41918835,43604040,46206770,48288166,50449273,53148456,55348870,59120726,62756914,67354557,72614806,80125413,83912716,90165190,96393345,103115394,109639324,118077927,127411999,134872187,145585536,158660143,173524889,193182470,215239003,233470201,251847877,279011598,298868264,318949769,340487199,373992930,404342796,432392237,432623921,457406830,469767241,484813019,511629875,538196850,568314287,599910544,635108291,682613900,709589003,709926775,723980267,759622890,793176071,849172187,908162948,927888435,905801349,934270262,991352307,1053660783,1072125105,1109516679,1155937626,1176080244,1210641318
"36000","New York","2","SA4","11","...","  Nonfarm personal income 1/",13851294,12950643,11249934,8802709,8208926,8990565,9615685,10883341,11263739,10664276,11178915,11720608,13228637,15176520,17872561,19516195,20670868,22725974,24118016,25491590,25664913,27543600,29774002,31246993,33362605,34533904,36853966,39168127,41590939,43228804,45893222,47937670,50087661,52864133,55015221,58805307,62393596,66931225,72238518,79741391,83478843,89751491,95990372,102769662,109178385,117645305,127042418,134483616,145267469,158240759,173000272,192666306,214710654,232965173,251494167,278536398,298326428,318313202,339775890,373369693,403592859,431650642,432012999,456694934,469014275,484183800,511135605,537472435,567900857,599264455,634375564,681879686,708712564,709269488,723164703,758589194,792148672,848310327,906959498,926658851,905072226,933003508,989672722,1052132178,1070183913,1107561225,1154828500,1175230407,1209726451
"36000","New York","2","SA4","12","...","  Farm income 2/",214331,217242,162293,113904,112985,121277,175016,158321,195963,162694,147236,160117,203251,318973,360972,388554,401859,476248,420436,482796,351874,361869,428257,429258,374494,327115,294497,308742,327896,375236,313548,350496,361612,284323,333649,315419,363318,423332,376288,384022,433873,413699,402973,345732,460939,432622,369581,388571,318067,419384,524617,516164,528349,505028,353710,475200,541836,636567,711309,623237,749937,741595,610922,711896,752966,629219,494270,724415,413430,646089,732727,734214,876439,657287,815564,1033696,1027399,861860,1203450,1229584,729123,1266754,1679585,1528605,1941192,1955454,1109126,849837,914867
"36000","New York","2","SA4","20","...","Population (persons) 3/",12171000,12647000,12848000,13001000,13126000,13253000,13375000,13481000,13511000,13512000,13523000,13456000,13270000,13010000,12871000,12683000,12532000,13434000,13993000,14497000,14892000,14865000,14890000,15192000,15527000,15814000,15966000,16112000,16374000,16601000,16685000,16838000,17061000,17301000,17461000,17589000,17734000,17843000,17935000,18051000,18105000,18271605,18364865,18351767,18194767,18072768,18032254,17974654,17851507,17720421,17633646,17566754,17567731,17589737,17686907,17745676,17791678,17833421,17868844,17941309,17983084,18020784,18122510,18246653,18374954,18459470,18524104,18588460,18656546,18755906,18882725,19001780,19082838,19137800,19175939,19171567,19132610,19104631,19132335,19212436,19307066,19405185,19526372,19625409,19712514,19773580,19819347,19836286,19849399
"36000","New York","2","SA4","30","...","Per capita personal income (dollars) 4/",1156,1041,888,686,634,688,732,819,848,801,838,883,1012,1191,1417,1569,1682,1727,1754,1792,1747,1877,2028,2085,2173,2204,2327,2450,2560,2627,2769,2868,2957,3072,3170,3361,3539,3775,4049,4439,4635,4935,5249,5619,6026,6533,7066,7503,8155,8954,9841,10997,12252,13273,14239,15723,16798,17885,19055,20845,22485,23994,23872,25068,25566,26264,27620,28953,30462,31985,33634,35924,37185,37096,37755,39622,41457,44448,47467,48296,46916,48145,50770,53689,54388,56111,58324,59289,60991
"36000","New York","2","SA4","35","...","  Earnings by place of work",9692225,9073921,7713255,5822888,5513260,6303598,6931323,7902873,8494136,8157892,8539877,9134830,10660787,12931564,15751657,17316395,18053575,19385901,20444950,22379327,22304965,23892305,26554530,27834545,29556157,30198254,32028660,34177356,36177663,36735791,39047167,40930925,42489246,44745188,46300014,49048411,51800039,56231581,60079252,65879701,71120860,75553557,79928951,85698041,91430471,96706642,101395103,107624120,116532353,128344129,141164180,154549555,169307907,181440271,195697126,215793137,233536967,252521631,273942979,301800766,318907020,339123182,333794848,356789934,365181303,374250478,391626914,413944939,442407936,470813655,506472016,549264107,575255061,570962686,577487839,605980142,626613870,669579173,711206512,719201436,693591079,719980431,752360247,793419698,811753488,841779648,872181197,889637314,915298081
"36000","New York","2","SA4","36","...","  Less: Contributions for government social insurance 5/",15649,15923,16034,16170,15097,15204,15127,113763,228956,256749,266006,289028,340041,406169,506340,574692,602802,741568,754250,585321,633884,859079,976341,985383,982540,1054655,1133149,1203369,1396753,1434472,1711215,2040716,2191138,2489774,2712483,2681497,2803065,3719704,4032225,4445687,5290691,5533970,6030064,6795828,8413052,9188152,9452237,10248139,11010412,12375248,14082455,15429586,18083435,19681230,21224061,23937252,26271630,28844078,30679633,34031446,35480523,35787073,36733317,38352967,39223255,40888769,42380833,43657712,45605577,47876500,50239133,54133469,56439047,57392226,59174086,62095100,64922215,68610317,72636443,75341336,73058122,74866080,69111418,70937280,83386439,87953558,91844457,94416221,98412990
"36000","New York","2","SA4","37","...","    Employee and self-employed contributions for government social insurance",14837,15211,15527,15358,14692,14798,14619,16279,72036,68008,73147,80784,91250,109825,154516,194115,200574,176603,193191,171109,166320,233932,282447,304606,313830,379770,429490,465153,542300,581190,692718,837363,865083,915132,1052052,1105114,1140621,1638033,1879763,2067448,2460469,2586245,2810802,3091444,3821585,4213201,4373023,4607078,4922950,5469590,6277143,6934435,8230698,9002601,9665273,10636945,12076708,13382996,14365843,16043651,17000378,17121982,17681305,18351246,18806783,19646981,20641147,21352978,22530802,23734177,25197011,27022221,28105927,28453190,29250071,30721990,32394786,34478401,36840259,38231108,37322126,38160031,31064744,31652828,42472194,44546430,46574018,48416166,50516466
"36000","New York","2","SA4","38","...","    Employer contributions for government social insurance",812,712,507,812,405,406,508,97484,156920,188741,192859,208244,248791,296344,351824,380577,402228,564965,561059,414212,467564,625147,693894,680777,668710,674885,703659,738216,854453,853282,1018497,1203353,1326055,1574642,1660431,1576383,1662444,2081671,2152462,2378239,2830222,2947725,3219262,3704384,4591467,4974951,5079214,5641061,6087462,6905658,7805312,8495151,9852737,10678629,11558788,13300307,14194922,15461082,16313790,17987795,18480145,18665091,19052012,20001721,20416472,21241788,21739686,22304734,23074775,24142323,25042122,27111248,28333120,28939036,29924015,31373110,32527429,34131916,35796184,37110228,35735996,36706049,38046674,39284452,40914245,43407128,45270439,46000055,47896524
"36000","New York","2","SA4","42","...","  Plus: Adjustment for residence 6/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",-523574,-537403,-595514,-684647,-744750,-837464,-882704,-962676,-1069412,-1157443,-584194,-655854,-731703,-784838,-870397,-934934,-1031168,-1116213,-1270003,-1412350,-1593658,-3430695,-3391117,-3531510,-3812601,-3949343,-4155590,-4446153,-4701467,-5241430,-5928816,-6773027,-7862696,-8553986,-9328375,-9894730,-10598398,-11368973,-11989103,-12792323,-13722244,-13793607,-13496563,-13463799,-16612845,-16387076,-16386489,-18626813,-21486758,-24057412,-27353587,-28572524,-32373205,-33336268,-27840047,-27280544,-33762646,-40310083,-48689042,-58178852,-55556917,-45862190,-52468628,-56227969,-58473912,-58065540,-62037029,-64574836,-66113310,-68118445
