"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"45000","South Carolina","5","SA4","10","...","Personal income (thousands of dollars)",464527,416968,355567,273278,301548,364370,402682,455841,488490,455538,514283,597622,814005,1170006,1332354,1468567,1482375,1539068,1603536,1854870,1801144,1999414,2518270,2707106,2791587,2647079,2812485,2925819,3056540,3166839,3416870,3587318,3765899,4033887,4267167,4582591,5064811,5690280,6135098,6804411,7594623,8363608,9161152,10282871,11649849,13187997,14352868,16031619,17515221,19786882,22172253,24830814,27941168,29708074,32286069,35967206,38533651,41172834,44131715,47967404,52225817,56081923,58482729,62318342,65498742,69488391,73582134,78254085,83268712,89221438,93658381,100288596,103768987,106587924,110293923,117121439,123655488,133248360,142015184,148898634,145201638,149093360,157952965,166397814,168267898,178719703,189836135,196049325,203087627
"45000","South Carolina","5","SA4","11","...","  Nonfarm personal income 1/",359481,333279,298434,234442,243294,288239,307166,364928,388158,374078,420205,508184,725116,1018532,1154082,1242202,1262455,1248966,1356471,1577772,1582942,1783342,2195013,2451466,2551118,2496469,2593570,2760455,2900459,2984344,3252894,3418866,3571169,3849863,4079900,4403977,4884239,5495583,5939515,6651059,7407818,8176306,8958496,10070605,11349745,12848542,14079786,15802499,17332623,19546119,21918031,24800050,27774904,29517545,32239466,35701800,38341502,41085920,43886656,47624835,51864971,55788194,58090343,61947085,65168660,69005925,73206517,77799041,82806048,88897700,93262998,99770795,103129988,106368417,109776066,116489015,123018387,132799458,141737624,148487662,144749580,148695930,157676556,165895112,167546853,178507429,189697850,195953946,202907521
"45000","South Carolina","5","SA4","12","...","  Farm income 2/",105046,83689,57133,38836,58254,76131,95516,90913,100332,81460,94078,89438,88889,151474,178272,226365,219920,290102,247065,277098,218202,216072,323257,255640,240469,150610,218915,165364,156081,182495,163976,168452,194730,184024,187267,178614,180572,194697,195583,153352,186805,187302,202656,212266,300104,339455,273082,229120,182598,240763,254222,30764,166264,190529,46603,265406,192149,86914,245059,342569,360846,293729,392386,371257,330082,482466,375617,455044,462664,323738,395383,517801,638999,219507,517857,632424,637101,448902,277560,410972,452058,397430,276409,502702,721045,212274,138285,95379,180106
"45000","South Carolina","5","SA4","20","...","Population (persons) 3/",1739000,1745000,1753000,1748000,1752000,1760000,1769000,1781000,1802000,1834000,1872000,1902000,1963000,2017000,1974000,1950000,1921000,1944000,1996000,1996000,2029000,2113000,2167000,2178000,2181000,2176000,2200000,2229000,2274000,2304000,2348000,2392000,2409000,2423000,2460000,2475000,2494000,2520000,2533000,2559000,2570000,2598210,2661836,2718404,2775442,2843199,2900158,2941407,2988979,3041068,3086885,3134502,3179255,3207611,3234068,3271864,3303211,3342759,3380507,3412097,3456777,3501155,3570404,3620464,3663314,3705397,3748582,3796200,3859696,3919235,3974682,4024223,4064995,4107795,4150297,4210921,4270150,4357847,4444110,4528996,4589872,4635834,4672744,4719009,4765862,4824758,4892423,4959822,5024369
"45000","South Carolina","5","SA4","30","...","Per capita personal income (dollars) 4/",267,239,203,156,172,207,228,256,271,248,275,314,415,580,675,753,772,792,803,929,888,946,1162,1243,1280,1216,1278,1313,1344,1374,1455,1500,1563,1665,1735,1852,2031,2258,2422,2659,2955,3219,3442,3783,4197,4638,4949,5450,5860,6507,7183,7922,8789,9262,9983,10993,11666,12317,13055,14058,15108,16018,16380,17213,17880,18753,19629,20614,21574,22765,23564,24921,25527,25948,26575,27814,28958,30577,31956,32877,31635,32161,33803,35261,35307,37042,38802,39527,40421
"45000","South Carolina","5","SA4","35","...","  Earnings by place of work",402597,356777,289486,222651,258030,317240,354641,392838,440363,406815,456258,537043,750079,1099392,1265569,1395878,1390662,1396015,1424137,1632543,1551976,1703549,2235180,2420131,2479351,2313514,2458604,2543720,2639570,2699088,2923700,3071230,3190140,3416580,3626066,3906959,4312928,4922365,5303703,5892313,6459513,6955680,7580165,8542846,9726256,10869462,11341480,12868266,14115082,16023468,17919123,19523662,21625185,22418171,24420962,27469020,29248636,31345507,34003479,37241305,39860073,42894514,44229317,46934886,49257297,51810661,54502940,57323745,60905627,65330679,69446522,73656202,75337240,77131800,80508382,84794860,88692910,93836472,98494302,101021658,96698306,98606661,103526323,109933171,112497161,118488884,125229376,129718405,134686009
"45000","South Carolina","5","SA4","36","...","  Less: Contributions for government social insurance 5/",563,537,491,528,422,434,436,441,8284,8830,9501,11002,16032,22966,31448,37609,49366,62116,48895,36696,37541,43357,53996,62070,64195,68983,74669,78784,89958,94654,113224,134716,138213,153231,188969,202659,220854,289954,341652,387489,416658,448797,509407,599659,773251,898149,927583,1088867,1199178,1388996,1608122,1773764,2091176,2195836,2469826,2849921,3096372,3425294,3665138,4150738,4513388,4973794,5191871,5480184,5823798,6195331,6554573,6771413,7187058,7735019,8169845,8623635,8877254,9138334,9531039,10015881,10499696,11437311,11954557,12282015,11923767,12167493,11423869,11756991,13610613,14280317,15066847,15615622,16370845
"45000","South Carolina","5","SA4","37","...","    Employee and self-employed contributions for government social insurance",453,441,422,417,367,378,366,413,2638,2341,2591,2932,4553,9768,18776,21608,19992,14210,14736,13511,12542,17646,21515,23636,24945,28735,32649,35388,41305,43783,53000,63348,65102,71152,86606,93919,102560,138423,166708,185385,201954,216763,243266,283049,369136,429346,441909,505137,555147,642151,748550,834918,995999,1062678,1177980,1333735,1496934,1672935,1797136,2048403,2266112,2487146,2610922,2748238,2916839,3133868,3350774,3472573,3689831,3952595,4192771,4400842,4563751,4702381,4879650,5169443,5472340,5955789,6294392,6460418,6299366,6452446,5282864,5482345,7186423,7569658,8021730,8416122,8834225
"45000","South Carolina","5","SA4","38","...","    Employer contributions for government social insurance",110,96,69,111,55,56,70,28,5646,6489,6910,8070,11479,13198,12672,16001,29374,47906,34159,23185,24999,25711,32481,38434,39250,40248,42020,43396,48653,50871,60224,71368,73111,82079,102363,108740,118294,151531,174944,202104,214704,232034,266141,316610,404115,468803,485674,583730,644031,746845,859572,938846,1095177,1133158,1291846,1516186,1599438,1752359,1868002,2102335,2247276,2486648,2580949,2731946,2906959,3061463,3203799,3298840,3497227,3782424,3977074,4222793,4313503,4435953,4651389,4846438,5027356,5481522,5660165,5821597,5624401,5715047,6141005,6274646,6424190,6710659,7045117,7199500,7536620
"45000","South Carolina","5","SA4","42","...","  Plus: Adjustment for residence 6/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1003,1646,2510,3499,4064,4438,5607,7375,9188,10213,13141,15791,17534,19312,22585,26063,30106,35320,43829,49743,57914,127605,125994,137445,154220,166739,180493,191746,225783,247395,265313,289757,321628,348043,380774,392320,425283,477502,543323,586223,610976,571867,507846,494637,504201,520597,637265,768603,879351,1037800,1117451,1205721,1432022,1426644,1348787,1404462,1713248,1834221,2155226,2507883,2769357,2647426,2625652,2640219,2990446,3146124,3339526,3701485,3905375,4041668
