"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"01000","Alabama","5","SA45","10","...","Cash receipts from marketings (thousands of dollars)",791520,827927,880036,979808,1400871,1282147,1428001,1711144,1618509,1928465,2140562,1943166,2186009,2092120,2114221,2276995,2061169,2145387,2293913,2565760,2842982,2915279,2981682,2841110,2963962,3061299,2986374,3212791,3409690,3476863,3665084,3550505,3780905,3246454,3957468,4735108,4713622,4172816,4567941,4891306,4750703,5137390,5199355,5686165,6476376,6941366,6085274,5379166
"01000","Alabama","5","SA45","20","...","  Cash receipts: Livestock and products",584204,593339,585596,683990,993087,735002,920310,1081209,1022416,1288221,1415932,1275007,1332952,1300884,1350383,1465794,1381427,1509440,1628182,1861636,2102349,2272545,2234383,2072224,2224486,2260459,2271573,2460122,2611158,2799157,3016761,2947902,3136988,2706051,3162142,3898739,3936990,3548337,3860322,4062091,3790977,4150755,4101997,4399242,5133561,5692590,5067870,4332095
"01000","Alabama","5","SA45","30","...","    Meat animals and other livestock",246988,273189,271946,350076,450718,240405,334753,500605,430762,618807,693158,511293,524536,544874,523468,486669,507454,490540,655738,701832,729908,850268,835965,631215,574702,529374,540951,519894,662301,699992,809966,884491,810113,753410,985199,1147137,1194026,1160810,1069659,1006479,914833,990082,1021549,1131260,1077229,1335013,1243955,1007132
"01000","Alabama","5","SA45","31","...","      Cattle and calves",165288,194263,193755,249717,308104,126264,183942,377656,318871,483635,531385,351268,385227,419204,409068,380677,416004,396372,541952,609244,623916,675564,660644,486642,452575,418521,420303,385291,523069,573616,666700,712757,657168,609880,787344,926403,943124,929813,827782,742963,618129,698038,698623,824170,769288,1035686,946893,714191
"01000","Alabama","5","SA45","32","...","      Hogs and pigs",80265,77513,72786,94502,136457,109754,144265,116332,104471,126786,153117,150317,128710,107652,95400,82992,61450,61135,78709,57171,62272,118122,115217,99482,72260,59088,58981,69843,63691,41648,48588,66671,58232,36252,38374,55005,88053,77053,91013,72929,93926,79212,67503,64169,74743,65026,58413,43225
"01000","Alabama","5","SA45","33","...","      Sheep and other livestock",1435,1413,5405,5857,6157,4387,6546,6617,7420,8386,8656,9708,10599,18018,19000,23000,30000,33033,35077,35417,43720,56582,60104,45091,49867,51765,61667,64760,75541,84728,94678,105063,94713,107278,159481,165729,162849,153944,150864,190587,202778,212832,255423,242921,233198,234301,238649,249716
"01000","Alabama","5","SA45","40","...","    Dairy products",50340,52544,55975,57258,64289,68756,69575,72226,72633,75061,79996,86986,89851,83512,84360,78144,78735,75456,73206,73982,78076,81090,69795,72500,72562,72912,66920,70520,61272,63030,61545,48990,50193,38500,35250,43497,37687,31108,41944,39711,25428,30225,33512,27864,27492,30024,19500,15561
"01000","Alabama","5","SA45","50","...","    Poultry and poultry products",286876,267606,257675,276656,478080,425841,515982,508378,519021,594353,642778,676728,718565,672498,742555,900981,795238,943444,899238,1085822,1294365,1341187,1328623,1368509,1577222,1658173,1663702,1869708,1887585,2036135,2145250,2014421,2276682,1914141,2141693,2708105,2705277,2356419,2748719,3015901,2850716,3130448,3046936,3240118,4028840,4327553,3804415,3309402
"01000","Alabama","5","SA45","60","...","  Cash receipts: Crops",207316,234588,294440,295818,407784,547145,507691,629935,596093,640244,724630,668159,853057,791236,763838,811201,679742,635947,665731,704124,740633,642734,747299,768886,739476,800840,714801,752669,798532,677706,648323,602603,643917,540403,795326,836369,776632,624479,707619,829215,959726,986635,1097358,1286923,1342815,1248776,1017404,1047071
"01000","Alabama","5","SA45","70","...","    Total grains",75259,91484,111770,124720,176711,289310,267873,356407,345822,395721,475287,366801,344900,345110,328491,250547,212858,131629,86285,147710,121518,89888,79169,94036,88202,99155,91331,132062,125027,79800,57885,45923,50209,57213,81390,98412,72305,59236,104835,241248,310670,296272,334319,421858,510721,470338,354974,318447
"01000","Alabama","5","SA45","71","...","      Corn",7547,9071,9293,13510,27369,35126,35638,47568,20617,17588,29270,17093,22381,18737,16379,41976,34491,19011,16591,15625,15621,18141,25961,37422,29501,34386,41329,54083,46802,26626,26362,21008,22649,28866,39657,49276,36501,28817,59117,106605,115650,120899,157534,189821,184792,182979,141444,123446
"01000","Alabama","5","SA45","72","...","      Oats",156,255,362,139,298,388,623,558,498,515,605,536,1131,924,672,597,857,521,746,821,727,473,320,1125,888,1345,496,865,975,603,570,0,0,0,0,0,712,628,2010,1589,1192,841,1067,1404,1957,2782,3449,3214
"01000","Alabama","5","SA45","73","...","      Sorghum",175,220,365,304,616,654,695,598,327,484,588,873,320,664,3958,11036,11583,5893,2528,1819,1781,1238,936,1201,1741,1760,692,501,404,270,231,393,669,670,556,469,452,577,818,984,721,0,0,0,0,0,0,0
"01000","Alabama","5","SA45","74","...","      Wheat",914,2004,3568,2122,4058,6518,5775,6061,5499,3612,10485,20213,73763,64581,47612,47528,36880,16281,12274,26049,25234,19022,7645,12816,9767,13389,11415,17089,12918,9989,9987,10923,9345,7356,9382,9941,7122,9837,15569,63468,53844,26657,70626,79827,107483,103853,70387,56302
"01000","Alabama","5","SA45","75","...","      Soybeans",35831,43158,42786,55434,81040,160838,122936,200991,188259,251254,310322,259680,247231,260204,259870,149410,129047,89923,54146,103396,78155,50939,44205,41284,45925,47459,36782,59148,63431,42144,20658,13530,17545,20321,31795,38726,27518,19377,27319,68602,139263,147875,105091,150805,216488,180723,139691,135484
"01000","Alabama","5","SA45","76","...","      Other grains",30636,36776,55396,53211,63330,85786,102206,100631,130622,122268,124017,68406,74,0,0,0,0,0,0,0,0,75,102,188,380,816,617,376,497,168,77,69,"(L)",0,0,0,0,0,"(L)",0,0,0,"(L)","(L)","(L)","(L)","(L)","(L)"
"01000","Alabama","5","SA45","80","...","    Hay, silage, etc.",2976,3573,3679,3829,4196,6680,7776,7116,5540,7198,8323,6841,13949,14017,13323,15569,15196,23297,27143,25957,23197,18057,18488,19189,20190,22126,19571,20867,23649,27383,32724,18918,20917,19155,20631,24741,31270,30388,38552,40641,34354,29735,27797,38737,44786,56845,50466,50207
"01000","Alabama","5","SA45","100","...","    Vegetables",21246,21762,22875,30658,49632,55540,55907,57729,52920,72213,77223,67803,109377,86990,78729,94466,95208,82749,95820,76445,93005,81099,91894,72970,77865,81520,83882,54693,53939,48390,44528,48671,45354,40764,61514,50022,40216,47142,47971,36091,39150,32609,33474,38175,37516,40313,48738,10696
"01000","Alabama","5","SA45","110","...","    Fruits and nuts",14233,7767,14245,10513,16271,7625,9009,6908,18251,15001,7755,21879,29006,26120,20969,18807,16401,20868,19556,18164,21404,15416,28358,16644,26114,15860,22053,12723,20724,15820,19615,21544,21932,19478,16071,13774,18576,18746,19060,24946,29997,24665,47161,19418,19931,15580,19691,17720
