"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"31000","Nebraska","4","SA6N","1","...","Compensation of employees (thousands of dollars) 1/",29232056,31034463,32954712,34296563,35686220,37173346,38978304,40649158,42713073,45036367,46695290,46369368,46707997,48054016,50696262,51683463,54251542,56586494,58323144,59643568
"31000","Nebraska","4","SA6N","5","...","  Wages and salaries",24000636,25470909,27013847,27997991,28858335,29917777,31279692,32454045,34294664,36259301,37597411,37063170,37521655,38612677,40478765,41546866,43442201,45791673,47003072,47967071
"31000","Nebraska","4","SA6N","6","...","  Supplements to wages and salaries",5231420,5563554,5940865,6298572,6827885,7255569,7698612,8195113,8418409,8777066,9097879,9306198,9186342,9441339,10217497,10136597,10809341,10794821,11320072,11676497
"31000","Nebraska","4","SA6N","7","...","    Employer contributions for employee pension and insurance funds 2/",3381695,3613017,3901906,4169369,4612913,4956015,5305792,5676176,5702864,5993004,6242305,6463372,6175524,6364468,7074594,6980384,7490335,7338524,7788063,8027268
"31000","Nebraska","4","SA6N","8","...","    Employer contributions for government social insurance",1849725,1950537,2038959,2129203,2214972,2299554,2392820,2518937,2715545,2784062,2855574,2842826,3010818,3076871,3142903,3156213,3319006,3456297,3532009,3649229
"31000","Nebraska","4","SA6N","9","...","Average compensation per job (dollars) 3/",31820,33155,34720,36044,37718,39154,40745,42160,43818,45560,46977,47588,48263,49431,51222,51624,53461,54836,56163,"(NA)"
"31000","Nebraska","4","SA6N","81","111-112","  Farm compensation",343379,327186,365150,417750,388130,461560,438233,390254,431050,508958,545366,542435,497817,532034,565156,549476,578880,648705,643641,668154
"31000","Nebraska","4","SA6N","82","...","  Nonfarm compensation",28888677,30707277,32589562,33878813,35298090,36711786,38540071,40258904,42282023,44527409,46149924,45826933,46210180,47521982,50131106,51133987,53672662,55937789,57679503,58975414
"31000","Nebraska","4","SA6N","90","113-814","    Private nonfarm compensation",23336404,24987987,26618518,27427648,28344354,29274622,30703880,32104189,33629883,35704876,37035763,36308644,36146207,37276860,39817786,40848393,43009714,44781717,46213082,47289782
"31000","Nebraska","4","SA6N","100","113-115","      Forestry, fishing, and related activities",63030,64417,69296,63181,59528,64345,75036,81685,90108,102641,114095,133392,133055,154425,178690,192926,206340,202291,216410,228722
