"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"16000","Idaho","7","SA35","1000","...","Personal current transfer receipts (thousands of dollars)",3634,3685,7566,5172,4931,4518,6242,11514,6956,6997,8638,9185,9313,8729,8155,9934,17599,32095,36959,36185,38917,48715,42210,42607,44988,49478,54938,57825,67948,78103,84813,90127,101817,105725,108958,112042,120155,129105,154909,174264,193654,228696,269207,306344,350738,421478,523680,592519,628411,670353,782597,937417,1074013,1232596,1303498,1349184,1445318,1524840,1569784,1686008,1834090,1978472,2214385,2477921,2666717,2829042,3114066,3329547,3455236,3598451,3823132,4144677,4634890,5019168,5336406,5716217,6174580,6704949,7277697,8477302,9318070,10240704,10297453,10441054,10774844,11224923,11836888,12251170
"16000","Idaho","7","SA35","2000","...","  Current transfer receipts of individuals from governments","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",33233,36143,45304,37825,38238,41743,47266,51688,53869,63534,74018,80376,85641,96813,99902,102859,104761,112318,121166,144874,162836,177261,212763,253184,288098,329310,395044,486633,551691,593139,622545,726210,876570,1002677,1160093,1224830,1242799,1329604,1404841,1462087,1576886,1712718,1860085,2109452,2374184,2566340,2728536,2986339,3180690,3321049,3431161,3614542,3891800,4350848,4785786,5133211,5553282,5965007,6510992,7035293,8195693,9017107,9916107,9933445,10108671,10448071,10870972,11444379,11830588
"16000","Idaho","7","SA35","2100","...","    Retirement and disability insurance benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",2752,3209,4194,6918,8391,11547,14071,18516,21413,28446,33874,40917,45055,50507,56480,59560,62578,69940,76265,82093,94124,100522,120010,141545,159102,196812,227614,259372,294136,329445,365283,417881,482497,562198,628320,681991,718689,763213,809719,845538,913929,975209,1055657,1136654,1224301,1313441,1394301,1470861,1544041,1613413,1693172,1756420,1854460,1998581,2132211,2260662,2410396,2600414,2796738,2998283,3182788,3492857,3653308,3802386,4080235,4308539,4541087,4789417,4984989
"16000","Idaho","7","SA35","2110","...","      Social Security benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1365,1598,2339,4957,5859,8634,10938,15190,17794,24589,29617,36119,39456,44748,50303,53163,55947,62907,68789,73658,84901,90498,108904,128358,144230,178683,206728,234244,265488,297541,329431,375846,439604,512298,574283,624626,659141,699213,741283,770995,827206,881297,954476,1030625,1105654,1177041,1246633,1326669,1394902,1462916,1533004,1593563,1698447,1828837,1953475,2062313,2203707,2381516,2563837,2751862,2928136,3238350,3399574,3550597,3828790,4059113,4286367,4529376,4727381
"16000","Idaho","7","SA35","2120","...","      Excluding Social Security benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1387,1611,1855,1961,2532,2913,3133,3326,3619,3857,4257,4798,5599,5759,6177,6397,6631,7033,7476,8435,9223,10024,11106,13187,14872,18129,20886,25128,28648,31904,35852,42035,42893,49900,54037,57365,59548,64000,68436,74543,86723,93912,101181,106029,118647,136400,147668,144192,149139,150497,160168,162857,156013,169744,178736,198349,206689,218898,232901,246421,254652,254507,253734,251789,251445,249426,254720,260041,257608
"16000","Idaho","7","SA35","2121","...","        Railroad retirement and disability benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",870,1040,1150,1147,1608,1802,2047,2203,2405,2581,2854,3293,4009,4064,4420,4643,4644,4946,5314,5930,6815,7351,8391,10025,11238,13960,15884,19091,21278,23374,25150,27981,31962,35943,39709,41748,43177,44578,45807,47052,49086,51614,53814,57335,59574,60737,62081,62970,63726,64421,65259,65910,66918,68473,70834,72563,74580,77570,81482,84565,87532,92493,94504,96017,99929,102091,105279,108931,110177
"16000","Idaho","7","SA35","2122","...","        Workers' compensation","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",514,565,699,811,921,1107,1081,1119,1209,1272,1399,1501,1587,1691,1753,1750,1985,2084,2159,2502,2405,2671,2703,3100,3547,3886,4733,5756,7115,8257,10404,13578,10440,13454,13860,15172,15932,18921,22119,26961,37086,41829,46890,48224,58530,75059,85003,80596,84190,84795,93591,95225,88130,100293,105891,122833,128380,134656,143051,154234,160174,155936,152966,149228,145146,142758,141964,141467,142611
"16000","Idaho","7","SA35","2123","...","        Other government retirement and disability insurance benefits 1/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)",62,87,283,269,281,255,273,298,476,491,503,468,445,439,501,510,530,551,469,477,470,543,604,584,626,1223,1281,1318,1722,965,978,2011,2953,3729,6672,8368,7622,6946,6078,6264,6544,6370,4577,7477,9643,4820
"16000","Idaho","7","SA35","2200","...","    Medical benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(L)","(L)",52,65,78,86,132,184,865,1868,3145,3592,4193,5250,7629,20006,24572,27584,32001,35713,41332,48821,60677,75288,88622,97645,108513,126389,152608,180039,204064,225172,250752,277040,299873,333553,379446,433064,477230,589295,689730,753651,830119,937083,1041482,1130348,1147686,1239486,1399623,1607392,1737416,1870772,2142041,2316084,2651839,2865155,3084910,3335374,3642612,3627517,3893464,4084382,4186578,4454083,4566627
"16000","Idaho","7","SA35","2210","...","      Medicare benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",3163,14744,17239,19280,21665,22640,25043,30347,38512,45162,55455,62489,68972,79775,99141,120367,137240,154844,174430,190319,208157,228541,244830,273374,283446,326573,381653,424594,485932,555173,607037,662692,659289,679714,736104,821878,878799,951184,1058437,1171409,1491572,1606914,1744710,1894242,1993171,2093322,2187666,2277490,2410852,2578264,2667412
