"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"23000","Maine","1","SA6N","1","...","Compensation of employees (thousands of dollars) 1/",18856637,20154475,21494534,22648905,23544831,24550136,25900627,26410454,27865138,28945660,29769264,29031897,29404881,29840881,30521453,31172527,32227505,33550020,34643692,35617315
"23000","Maine","1","SA6N","5","...","  Wages and salaries",15306205,16338775,17349676,18234742,18903292,19689031,20693233,21008224,22065935,23018137,23757638,23068780,23354863,23818410,24335160,24905145,25790583,26841674,27704924,28475700
"23000","Maine","1","SA6N","6","...","  Supplements to wages and salaries",3550432,3815700,4144858,4414163,4641539,4861105,5207394,5402230,5799203,5927523,6011626,5963117,6050018,6022471,6186293,6267382,6436922,6708346,6938768,7141615
"23000","Maine","1","SA6N","7","...","    Employer contributions for employee pension and insurance funds 2/",2285283,2489461,2749485,2983329,3242109,3434142,3723525,3883719,4195019,4261988,4300092,4293472,4302965,4223517,4334062,4364493,4517542,4684100,4897467,5027763
"23000","Maine","1","SA6N","8","...","    Employer contributions for government social insurance",1265149,1326239,1395373,1430834,1399430,1426963,1483869,1518511,1604184,1665535,1711534,1669645,1747053,1798954,1852231,1902889,1919380,2024246,2041301,2113852
"23000","Maine","1","SA6N","9","...","Average compensation per job (dollars) 3/",31906,33220,34440,36105,37581,39116,40911,42005,43973,45449,46742,47155,48319,48945,49858,50643,51996,53659,54823,"(NA)"
"23000","Maine","1","SA6N","81","111-112","  Farm compensation",80356,74268,85733,88820,109125,97915,95654,77225,85610,102449,96395,91348,86923,74667,131435,132840,141611,118378,136276,140909
"23000","Maine","1","SA6N","82","...","  Nonfarm compensation",18776281,20080207,21408801,22560085,23435706,24452221,25804973,26333229,27779528,28843211,29672869,28940549,29317958,29766214,30390018,31039687,32085894,33431642,34507416,35476406
"23000","Maine","1","SA6N","90","113-814","    Private nonfarm compensation",15073544,16145080,17237163,18085492,18654681,19316400,20391485,20703671,21872358,22734101,23370045,22538679,22833146,23438208,24066957,24659536,25421706,26565531,27435077,28256684
"23000","Maine","1","SA6N","100","113-115","      Forestry, fishing, and related activities",115768,124568,136923,140191,141386,143073,168617,172666,196676,202105,"(D)","(D)",201073,206532,"(D)",209355,225712,236340,228141,254893
"23000","Maine","1","SA6N","101","113","        Forestry and logging",86194,89125,98643,100879,100896,101723,119596,121202,135715,139671,135108,131129,133859,132709,135484,132554,142270,145788,133571,"(NA)"
"23000","Maine","1","SA6N","102","114","        Fishing, hunting and trapping",11269,13714,14694,14838,17030,18080,21555,23831,29532,30923,27417,"(D)",31392,37176,41098,35380,38267,41682,45432,"(NA)"
"23000","Maine","1","SA6N","103","115","        Support activities for agriculture and forestry",18305,21729,23586,24474,23460,23270,27466,27633,31429,31511,"(D)",37326,35822,36647,"(D)",41421,45175,48870,49138,"(NA)"
"23000","Maine","1","SA6N","200","21","      Mining, quarrying, and oil and gas extraction","(T)","(T)","(T)",4493,4656,4596,4370,4713,5630,5553,"(D)","(D)",12022,13393,"(D)",12986,13671,14135,15565,15374
"23000","Maine","1","SA6N","201","211","        Oil and gas extraction","(T)","(T)","(T)",0,0,0,0,0,0,"(D)","(D)","(D)",0,0,0,0,0,0,0,"(NA)"
"23000","Maine","1","SA6N","202","212","        Mining (except oil and gas)","(T)","(T)","(T)","(D)","(D)","(D)","(D)","(D)",5630,4867,6350,6138,"(D)","(D)",12928,12483,"(D)","(D)","(D)","(NA)"
"23000","Maine","1","SA6N","203","213","        Support activities for mining","(T)","(T)","(T)","(D)","(D)","(D)","(D)","(D)",0,"(D)","(D)","(D)","(D)","(D)","(D)",503,"(D)","(D)","(D)","(NA)"
"23000","Maine","1","SA6N","300","22","      Utilities",140772,132398,136243,160209,168001,152740,155004,159061,167487,175463,181358,174866,182660,173196,171685,179518,184286,183436,194093,202426
"23000","Maine","1","SA6N","400","23","      Construction",931212,1102654,1195089,1225964,1219606,1316850,1374624,1388532,1461269,1507522,1493122,1293198,1266661,1340226,1389009,1420872,1483838,1540651,1604981,1652556
"23000","Maine","1","SA6N","401","236","        Construction of buildings",209192,266657,320509,293220,304733,333703,350762,358692,375931,371569,359291,290531,285053,299933,305548,307593,330330,349410,368907,"(NA)"
"23000","Maine","1","SA6N","402","237","        Heavy and civil engineering construction",203584,246255,208273,212535,201053,221173,211075,189572,185216,197460,204272,182955,182123,195269,206883,218185,217081,217840,219269,"(NA)"
"23000","Maine","1","SA6N","403","238","        Specialty trade contractors",518436,589742,666307,720209,713820,761974,812787,840268,900122,938493,929559,819712,799485,845024,876578,895094,936427,973401,1016805,"(NA)"
"23000","Maine","1","SA6N","500","31-33","      Manufacturing",3300356,3394240,3470219,3487599,3342689,3348278,3403868,3311459,3396989,3504276,3585890,3209077,3305309,3330097,3356283,3376484,3428502,3543395,3561052,3616417
"23000","Maine","1","SA6N","510","321,327-339","        Durable goods manufacturing",1600223,1664515,1731608,1818920,1754149,1747112,1844086,1775101,1804471,1888294,1949909,1735412,1774789,1806705,1803570,1832443,1892898,1990241,2026169,2020145
"23000","Maine","1","SA6N","511","321","          Wood product manufacturing",244593,256195,272846,263451,257793,252274,282966,289485,275140,268973,243736,183239,190442,198534,208783,220205,238836,242915,249841,"(NA)"
"23000","Maine","1","SA6N","512","327","          Nonmetallic mineral product manufacturing",52406,56341,59917,67039,64695,66470,69273,70944,75450,75700,71722,60197,60838,63313,61911,66501,70432,74828,83581,"(NA)"
"23000","Maine","1","SA6N","513","331","          Primary metal manufacturing",25720,21623,20277,21692,21637,20255,21811,20766,22740,24357,36416,21062,22695,23563,"(D)","(D)","(D)","(D)","(D)","(NA)"
"23000","Maine","1","SA6N","514","332","          Fabricated metal product manufacturing",199245,208477,233530,233291,221963,213414,220704,239337,259154,281909,330609,307072,313704,307131,319377,310312,304246,311052,311171,"(NA)"
