"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957"
"55000","Wisconsin","3","SA5H 1/","10","...","Personal income (thousands of dollars)",1966048,1724001,1401855,1093050,1013159,1160174,1415085,1596214,1702249,1572529,1606353,1722711,2113838,2672385,3202791,3315469,3526214,3849348,4220644,4746567,4699026,5188088,5998374,6272128,6467459,6424622,6933417,7487898,7849064
"55000","Wisconsin","3","SA5H 1/","20","...","Population (persons) 2/",2934000,2950000,2990000,3021000,3040000,3054000,3070000,3082000,3088000,3098000,3121000,3143000,3140000,3066000,3007000,2971000,2961000,3168000,3250000,3314000,3391000,3438000,3439000,3469000,3506000,3608000,3679000,3742000,3791000
"55000","Wisconsin","3","SA5H 1/","30","...","Per capita personal income (dollars) 3/",670,584,469,362,333,380,461,518,551,508,515,548,673,872,1065,1116,1191,1215,1299,1432,1386,1509,1744,1808,1845,1781,1885,2001,2070
"55000","Wisconsin","3","SA5H 1/","35","...","  Total earnings",1559930,1353018,1063762,804020,767717,924556,1139995,1282126,1430120,1308739,1333723,1437046,1782663,2307965,2869852,2994671,3138495,3316970,3663076,4151364,4022330,4402018,5237286,5461837,5571589,5486757,5876739,6346292,6610684
"55000","Wisconsin","3","SA5H 1/","36","...","  Less: Contributions for government social insurance 4/",1594,1565,1515,1545,1385,2245,3379,15656,31824,34933,35479,34474,40973,50347,71044,96588,93834,84524,87999,78265,84770,102078,125217,134435,136540,160441,188819,208483,238487
"55000","Wisconsin","3","SA5H 1/","37","...","    Employee and self-employed contributions for government social insurance",1399,1395,1393,1351,1288,1361,1329,1468,9231,8658,9188,10147,11860,14710,20745,24993,26823,26969,31386,31888,32169,45039,54945,60245,60938,72410,85718,97445,112653
"55000","Wisconsin","3","SA5H 1/","38","...","    Employer contributions for government social insurance",195,170,122,194,97,884,2050,14188,22593,26275,26291,24327,29113,35637,50299,71595,67011,57555,56613,46377,52601,57039,70272,74190,75602,88031,103101,111038,125834
"55000","Wisconsin","3","SA5H 1/","42","...","  Plus: Adjustment for residence 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1610,3712,6337,9643,13263,17658,20698,25463,30426,35867
"55000","Wisconsin","3","SA5H 1/","45","...","  Equals: Net earnings by place of residence",1558336,1351453,1062247,802475,766332,922311,1136616,1266470,1398296,1273806,1298244,1402572,1741690,2257618,2798808,2898083,3044661,3232446,3575077,4074709,3941272,4306277,5121712,5340665,5452707,5347014,5713383,6168235,6408064
"55000","Wisconsin","3","SA5H 1/","46","...","  Plus: Dividends, interest, and rent 6/",378311,342761,282237,247763,204759,195025,228465,253506,254385,242582,251763,260607,312346,356286,350763,353465,371386,432138,460750,503403,569145,650716,670050,701506,759638,777475,891292,962627,1021640
