"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957"
"33000","New Hampshire","1","SA5H 1/","10","...","Personal income (thousands of dollars)",321092,301698,263093,203542,200213,230064,242009,260447,274093,260376,277165,287906,353146,419538,461848,497386,528038,578590,628124,680271,688001,726440,809334,858600,921689,963008,1036629,1099995,1177867
"33000","New Hampshire","1","SA5H 1/","20","...","Population (persons) 2/",467000,466000,470000,474000,477000,480000,481000,481000,481000,485000,490000,492000,491000,482000,461000,460000,464000,495000,509000,520000,533000,532000,529000,535000,547000,554000,557000,566000,572000
"33000","New Hampshire","1","SA5H 1/","30","...","Per capita personal income (dollars) 3/",688,647,560,429,420,479,503,541,570,537,566,585,719,870,1002,1081,1138,1169,1234,1308,1291,1365,1530,1605,1685,1738,1861,1943,2059
"33000","New Hampshire","1","SA5H 1/","35","...","  Total earnings",250692,235232,197886,144735,145852,173949,185035,196705,213498,205307,217380,226673,291534,361666,401852,435872,451264,481481,519872,554840,540350,568736,647962,686431,721982,746968,815678,864162,916623
"33000","New Hampshire","1","SA5H 1/","36","...","  Less: Contributions for government social insurance 4/",277,266,245,249,204,205,197,2560,4955,5591,6214,6141,7660,10814,10820,12479,14711,21251,18774,15667,16951,20144,24011,24806,24502,28925,33555,35459,39498
"33000","New Hampshire","1","SA5H 1/","37","...","    Employee and self-employed contributions for government social insurance",247,240,226,219,189,190,178,191,1255,1226,1333,1450,2016,2864,3726,5580,5451,5477,5847,5564,5338,7336,8884,9507,9570,11774,13399,14771,17334
"33000","New Hampshire","1","SA5H 1/","38","...","    Employer contributions for government social insurance",30,26,19,30,15,15,19,2369,3700,4365,4881,4691,5644,7950,7094,6899,9260,15774,12927,10103,11613,12808,15127,15299,14932,17151,20156,20688,22164
"33000","New Hampshire","1","SA5H 1/","42","...","  Plus: Adjustment for residence 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",12757,13619,16015,26370,31968,35589,37613,42474,49122,55956
"33000","New Hampshire","1","SA5H 1/","45","...","  Equals: Net earnings by place of residence",250415,234966,197641,144486,145648,173744,184838,194145,208543,199716,211166,220532,283874,350852,391032,423393,436553,460230,501098,551930,537018,564607,650321,693593,733069,755656,824597,877825,933081
"33000","New Hampshire","1","SA5H 1/","46","...","  Plus: Dividends, interest, and rent 6/",65065,61113,56028,51771,47674,49263,49027,53740,57287,49880,55953,56292,59076,59058,60684,60864,68950,80068,87950,94254,108936,113864,117428,121524,141280,153066,152368,158694,172339
