"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"41000","Oregon","8","SA27N 1/","20","...","Wage and salary employment by place of work (number of jobs)",1624801,1653048,1684455,1672825,1655575,1666866,1704516,1748669,1795841,1820517,1806328,1706492,1678186,1698810,1718785,1751577,1800940,1852923,1904349
"41000","Oregon","8","SA27N 1/","70","111-112","  Farm wage and salary employment",26672,28715,25667,27762,27720,28045,29087,29115,29993,31174,29860,33075,33244,34088,29669,30222,29615,24153,24674
"41000","Oregon","8","SA27N 1/","80","...","  Nonfarm wage and salary employment",1598129,1624333,1658788,1645063,1627855,1638821,1675429,1719554,1765848,1789343,1776468,1673417,1644942,1664722,1689116,1721355,1771325,1828770,1879675
"41000","Oregon","8","SA27N 1/","90","113-814","    Private nonfarm wage and salary employment",1335245,1355763,1380944,1366960,1347727,1360181,1393676,1434385,1479196,1499950,1480380,1374595,1356999,1381021,1409712,1445880,1493748,1546246,1591612
"41000","Oregon","8","SA27N 1/","100","113-115","      Forestry, fishing, and related activities",19933,19908,19960,19661,20226,20907,20282,20264,20315,20613,21023,19944,20169,20326,21221,22330,22537,23127,22291
"41000","Oregon","8","SA27N 1/","101","113","        Forestry and logging",8797,8655,8559,8250,8177,8197,8358,8072,7738,7443,7191,6057,5674,5960,6297,6790,6841,6833,6540
"41000","Oregon","8","SA27N 1/","102","114","        Fishing, hunting and trapping",1182,1118,1032,604,622,624,621,599,615,637,663,763,736,744,695,713,754,808,925
"41000","Oregon","8","SA27N 1/","103","115","        Support activities for agriculture and forestry",9954,10135,10369,10807,11427,12086,11303,11593,11962,12533,13169,13124,13759,13622,14229,14827,14942,15486,14826
"41000","Oregon","8","SA27N 1/","200","21","      Mining, quarrying, and oil and gas extraction",1937,2014,1954,1782,1793,1793,1897,2087,2149,2151,1989,1676,1575,1599,1593,1527,1546,1701,1749
"41000","Oregon","8","SA27N 1/","201","211","        Oil and gas extraction","(T)","(T)","(T)","(D)","(D)","(D)","(D)","(D)",10,14,"(L)","(L)","(L)","(L)","(D)","(D)","(D)","(D)","(D)"
"41000","Oregon","8","SA27N 1/","202","212","        Mining (except oil and gas)",1797,1863,1798,1755,1758,1758,1876,2062,2089,2103,1932,1587,1479,1479,1497,1451,1478,1633,1681
"41000","Oregon","8","SA27N 1/","203","213","        Support activities for mining","(T)","(T)","(T)","(D)","(D)","(D)","(D)","(D)",50,34,48,86,92,115,"(D)","(D)","(D)","(D)","(D)"
"41000","Oregon","8","SA27N 1/","300","22","      Utilities",5393,5266,5119,5347,5212,5210,5289,4825,4794,4675,4757,4714,4547,4493,4562,4497,4512,4485,4567
"41000","Oregon","8","SA27N 1/","400","23","      Construction",86064,86814,86991,82832,81108,80097,85664,93496,103735,107052,96514,75981,68531,69440,71097,75541,81536,84818,91953
"41000","Oregon","8","SA27N 1/","401","236","        Construction of buildings",21778,21690,20984,19862,19784,19797,21032,23478,26028,26530,23482,18163,16046,16750,17098,18817,20615,22279,24218
"41000","Oregon","8","SA27N 1/","402","237","        Heavy and civil engineering construction",10885,11270,11315,10872,10287,10104,10677,11030,12145,12810,11954,10048,9419,9173,8616,9016,9097,9317,9532
"41000","Oregon","8","SA27N 1/","403","238","        Specialty trade contractors",53401,53854,54692,52098,51037,50196,53955,58988,65562,67712,61078,47770,43066,43517,45383,47708,51824,53222,58203
"41000","Oregon","8","SA27N 1/","500","31-33","      Manufacturing",226429,221660,223011,216122,201715,194842,199653,203529,207014,203786,195043,166965,163410,167925,171659,174829,179230,185659,187911
"41000","Oregon","8","SA27N 1/","510","321,327-339","        Durable goods manufacturing",166200,162795,165038,161469,148803,142864,147450,151861,154654,150710,142761,117693,114735,118525,121560,123110,125987,130086,131066
"41000","Oregon","8","SA27N 1/","511","321","          Wood product manufacturing",37311,37026,36198,33477,32535,31237,32220,32706,32462,29850,26722,20999,20022,19367,19822,21051,21895,22414,22680
"41000","Oregon","8","SA27N 1/","512","327","          Nonmetallic mineral product manufacturing",5521,5515,5547,5544,5095,5013,5236,5552,5438,5481,5354,4457,4319,4294,4225,4317,4580,4833,5080
"41000","Oregon","8","SA27N 1/","513","331","          Primary metal manufacturing",10191,9786,9546,9600,8744,7906,7863,8262,8813,9167,9751,8120,7506,7986,8277,8327,8339,8452,8203
"41000","Oregon","8","SA27N 1/","514","332","          Fabricated metal product manufacturing",17852,17537,17819,16819,14777,14528,15374,16092,16627,16954,17118,13999,13856,14771,15419,15512,15280,15833,16023
"41000","Oregon","8","SA27N 1/","515","333","          Machinery manufacturing",14571,13966,14031,13211,11873,11390,11650,11675,11920,12186,11851,9742,9716,10496,10961,11559,12231,12467,12429
