"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"51000","Virginia","5","SA4","10","...","Personal income (thousands of dollars)",1054298,938205,906609,701527,704063,801502,891187,1004296,1104008,1038149,1149710,1304466,1827781,2804230,3114573,3416605,3521077,3542144,3444023,3862611,3908729,4408776,5204527,5669763,5873398,5976110,6311859,6830845,7201185,7440662,7949262,8203703,8742058,9432316,10144104,11196658,12090905,13087668,14316699,15835573,17870733,19388149,21429018,23779311,26598871,29484465,32413393,35757182,39623172,44964233,50089196,56563481,63482516,68641647,74262375,82639957,89530895,96590314,104293767,114134538,123358111,129544409,135044850,143870747,151326509,159147104,166955610,175267502,186787562,200056075,214416625,232452949,245204706,250408311,265269500,284567184,305504952,327318432,345335541,358043492,350577657,363888979,385615411,403880401,400660395,417173337,436655248,445461657,459448879
"51000","Virginia","5","SA4","11","...","  Nonfarm personal income 1/",896093,848008,796986,645484,614023,715151,768161,891357,952520,928131,1033602,1194269,1690493,2605951,2886781,3146539,3238191,3207702,3149932,3504529,3647150,4120926,4859492,5357280,5650131,5720342,6084866,6589781,7044030,7181647,7757002,7990590,8518657,9212007,10009271,10976699,11884330,12933246,14117304,15659521,17660399,19177257,21238442,23528145,26247954,29173086,32152827,35526654,39460730,44680827,49940131,56501731,63218960,68526254,74223588,82318826,89307308,96319743,103930037,113619203,122723490,128866332,134431775,143212052,150793440,158513526,166400177,174706468,186370960,199645773,214101333,231894763,244727022,250045356,264999524,284038264,304931759,327047299,345118185,357769927,350332630,363645988,385102238,403312700,400037332,416635082,436370689,445424700,459360663
"51000","Virginia","5","SA4","12","...","  Farm income 2/",158205,90197,109623,56043,90040,86351,123026,112939,151488,110018,116108,110197,137288,198279,227792,270066,282886,334442,294091,358082,261579,287850,345035,312483,223267,255768,226993,241064,157155,259015,192260,213113,223401,220309,134833,219959,206575,154422,199395,176052,210334,210892,190576,251166,350917,311379,260566,230528,162442,283406,149065,61750,263556,115393,38787,321131,223587,270571,363730,515335,634621,678077,613075,658695,533069,633578,555433,561034,416602,410302,315292,558186,477684,362955,269976,528920,573193,271133,217356,273565,245027,242991,513173,567701,623063,538255,284559,36957,88216
"51000","Virginia","5","SA4","20","...","Population (persons) 3/",2425000,2427000,2445000,2452000,2460000,2485000,2520000,2552000,2590000,2638000,2670000,2720000,2975000,3311000,3510000,3642000,3566000,3371000,3273000,3207000,3292000,3315000,3434000,3504000,3557000,3555000,3588000,3722000,3844000,3914000,3951000,3986000,4095000,4180000,4276000,4357000,4411000,4456000,4508000,4558000,4614000,4659930,4752846,4828131,4906648,4978155,5056385,5132693,5205706,5284122,5324533,5368334,5444094,5492785,5564662,5643868,5715149,5811692,5932273,6036908,6120246,6216884,6301217,6414307,6509630,6593139,6670693,6750884,6829183,6900918,7000174,7105817,7198362,7286873,7366977,7475575,7577105,7673725,7751000,7833496,7925937,8025206,8107548,8188656,8261689,8316902,8366767,8414380,8470020
"51000","Virginia","5","SA4","30","...","Per capita personal income (dollars) 4/",435,387,371,286,286,323,354,394,426,394,431,480,614,847,887,938,987,1051,1052,1204,1187,1330,1516,1618,1651,1681,1759,1835,1873,1901,2012,2058,2135,2257,2372,2570,2741,2937,3176,3474,3873,4161,4509,4925,5421,5923,6410,6967,7611,8509,9407,10537,11661,12497,13345,14642,15666,16620,17581,18906,20156,20838,21432,22430,23247,24138,25028,25962,27351,28990,30630,32713,34064,34364,36008,38066,40319,42654,44554,45707,44232,45343,47563,49322,48496,50160,52189,52941,54244
"51000","Virginia","5","SA4","35","...","  Earnings by place of work",881486,769508,726041,548385,573266,658658,751395,823060,949025,891674,992917,1129537,1644137,2589492,2909787,3230820,3342220,3339864,3123006,3266393,3220934,3563508,4347614,4721598,4832319,4839361,5064768,5482869,5692620,5888868,6290735,6439637,6791260,7306741,7834117,8644113,9250275,10119353,10977344,12224458,13914964,14918039,16395038,18286307,20535160,22536505,24165501,26790595,29699626,33549167,37187239,40932114,45464123,48677691,53111116,59550843,65092067,70956421,77787325,85346981,91306089,95180857,98597791,104907004,109852241,115459607,120450105,126984989,135947775,147823490,159843282,175837897,185856995,189951826,200688696,217366283,231355874,242780882,251982559,258110372,255211161,263854695,271907331,282104003,283795689,291089265,304444256,309156426,318603055
"51000","Virginia","5","SA4","36","...","  Less: Contributions for government social insurance 5/",1634,1583,1496,1501,1270,1443,1293,1376,18273,20159,23922,25146,32808,55929,81128,109776,162568,254290,157328,81449,81037,78350,94018,99569,107222,123559,137358,147488,172321,184107,234474,268208,284465,317812,370132,383917,402947,544130,633083,699827,799195,869334,998864,1166417,1483483,1700629,1821518,2071376,2302362,2623688,3053517,3380304,4012663,4368940,4945443,5702218,6436234,7279121,7980665,9001533,9745892,10316847,10808125,11443548,12026553,12719410,13263806,13951624,14948277,16046594,17283122,18642532,19663981,20311281,21344001,23263531,24884191,26492975,27639303,28544847,28617291,29545917,27146042,28014119,32375553,33167611,34710347,35486682,36959308
"51000","Virginia","5","SA4","37","...","    Employee and self-employed contributions for government social insurance",1477,1446,1398,1343,1191,1364,1194,1336,6841,6569,6995,7575,11812,27024,55136,76143,81991,53027,42744,28537,26093,36069,43734,48870,52753,60839,66828,72729,86583,90287,108833,128402,134559,146941,173603,185846,199077,276678,327020,357967,399804,430167,486170,563642,727458,833712,882150,980230,1087342,1241396,1460131,1637369,1965610,2163126,2421469,2749775,3193745,3625050,4002665,4532597,4959104,5221484,5489507,5782177,6104023,6514979,6853455,7204350,7731647,8295701,8977063,9663816,10200996,10580959,11045710,11952554,12819878,13707190,14423379,14928832,14932684,15341323,12331196,12676921,16792624,17294816,18128040,18690727,19478752
"51000","Virginia","5","SA4","38","...","    Employer contributions for government social insurance",157,137,98,158,79,79,99,40,11432,13590,16927,17571,20996,28905,25992,33633,80577,201263,114584,52912,54944,42281,50284,50699,54469,62720,70530,74759,85738,93820,125641,139806,149906,170871,196529,198071,203870,267452,306063,341860,399391,439167,512694,602775,756025,866917,939368,1091146,1215020,1382292,1593386,1742935,2047053,2205814,2523974,2952443,3242489,3654071,3978000,4468936,4786788,5095363,5318618,5661371,5922530,6204431,6410351,6747274,7216630,7750893,8306059,8978716,9462985,9730322,10298291,11310977,12064313,12785785,13215924,13616015,13684607,14204594,14814846,15337198,15582929,15872795,16582307,16795955,17480556
"51000","Virginia","5","SA4","42","...","  Plus: Adjustment for residence 6/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",129752,163677,195958,227913,278873,302746,306321,344716,382479,427001,391746,418897,466722,499339,552612,609945,663056,746775,826196,986991,1063344,998500,904650,942760,998806,1076159,1183812,1450506,1676613,1899782,2261577,2645724,3197116,3333632,3373951,3357248,3560086,3683984,3807320,3916900,4309706,4545289,5179702,5612648,6017499,6331873,6256090,6366136,5915923,6476516,6206210,7917205,6055617,6299862,6213552,6707446,8124092,9745280,11370625,13014010,13883770,13037643,14581344,16892226,16980854,16683024,18549642,18824117,20288884,21088275
