"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"40000","Oklahoma","6","SA4","10","...","Personal income (thousands of dollars)",1065209,875623,705916,511064,525212,598472,707161,761605,874078,802437,811545,868742,985915,1422944,1766041,1982729,2001677,2046838,2199862,2397781,2491327,2600743,2923663,3200585,3320741,3329860,3517491,3741371,3915159,4218991,4401114,4619375,4779230,4982550,5151285,5517388,5912125,6341001,6924328,7580411,8439742,9303935,10137739,11121845,12610044,14034223,15692235,17268685,19196673,21786046,25286386,29132371,34025236,37993649,38869340,41684153,43419381,43625647,43450859,45332471,48329950,50948903,52474225,55898923,58123375,60728231,63398165,67140318,70867876,74608546,76587362,82845740,87908711,89658607,93650150,101088757,110225753,122267011,127684113,142149545,129819128,135011290,145616058,156874413,164437285,175210238,171788102,167502814,170790994
"40000","Oklahoma","6","SA4","11","...","  Nonfarm personal income 1/",879168,789287,627254,468348,446521,524491,567739,690590,721514,690070,700514,730908,823920,1140383,1492563,1639183,1721767,1710072,1804330,2010533,2124025,2320562,2592031,2881656,3056823,3122283,3329683,3578752,3732462,3891193,4139272,4285422,4479302,4743372,4938259,5310424,5635668,6075230,6649830,7363259,8165754,8946814,9804661,10706419,11878823,13585553,15292341,16935835,19018851,21617203,24657503,28872941,33700228,37511949,38660615,41314415,43043651,42987055,42894104,44575411,47536972,50096928,51860817,55063525,57266929,59913164,63123480,66791825,70216613,74099990,75759909,82024891,87103902,88688912,92693328,99845338,108921846,121613402,127065345,141305783,129788566,134181730,144243114,155052207,162643848,172581675,169868823,166409368,169856296
"40000","Oklahoma","6","SA4","12","...","  Farm income 2/",186041,86336,78662,42716,78691,73981,139422,71015,152564,112367,111031,137834,161995,282561,273478,343546,279910,336766,395532,387248,367302,280181,331632,318929,263918,207577,187808,162619,182697,327798,261842,333953,299928,239178,213026,206964,276457,265771,274498,217152,273988,357121,333078,415426,731221,448670,399894,332850,177822,168843,628883,259430,325008,481700,208725,369738,375730,638592,556755,757060,792978,851975,613408,835398,856446,815067,274685,348493,651263,508556,827453,820849,804809,969695,956822,1243419,1303907,653609,618768,843762,30562,829560,1372944,1822206,1793437,2628563,1919279,1093446,934698
"40000","Oklahoma","6","SA4","20","...","Population (persons) 3/",2372000,2401000,2403000,2394000,2392000,2391000,2386000,2365000,2334000,2324000,2333000,2325000,2262000,2228000,2203000,2056000,2025000,2131000,2133000,2089000,2105000,2229000,2210000,2219000,2182000,2209000,2250000,2273000,2282000,2267000,2289000,2336000,2380000,2427000,2439000,2446000,2440000,2454000,2489000,2503000,2535000,2566485,2617944,2657448,2694182,2732454,2771858,2823396,2865935,2913056,2970080,3040758,3096159,3206129,3290404,3285535,3271333,3252735,3210124,3167064,3150304,3148825,3175440,3220517,3252285,3280940,3308208,3340129,3372917,3405194,3437147,3454365,3467100,3489080,3504892,3525233,3548597,3594090,3634349,3668976,3717572,3759529,3785232,3815298,3849840,3875008,3904353,3921207,3930864
"40000","Oklahoma","6","SA4","30","...","Per capita personal income (dollars) 4/",449,365,294,213,220,250,296,322,374,345,348,374,436,639,802,964,988,961,1031,1148,1184,1167,1323,1442,1522,1507,1563,1646,1716,1861,1923,1977,2008,2053,2112,2256,2423,2584,2782,3029,3329,3625,3872,4185,4680,5136,5661,6116,6698,7479,8514,9581,10989,11850,11813,12687,13273,13412,13536,14314,15341,16180,16525,17357,17872,18509,19164,20101,21011,21910,22282,23983,25355,25697,26720,28676,31062,34019,35133,38744,34920,35912,38470,41117,42713,45215,43999,42717,43449
"40000","Oklahoma","6","SA4","35","...","  Earnings by place of work",866004,698433,551896,403356,424940,489719,596502,597431,725700,660426,663073,721118,838770,1251313,1591112,1794869,1774141,1695869,1810887,2001667,2060748,2115435,2467234,2703616,2756348,2744492,2905652,3071483,3199844,3418408,3536074,3695930,3796011,3965920,4107030,4392025,4697332,5085018,5557173,6083603,6684889,7266026,7831044,8677349,9889343,10846001,11906503,13164812,14791925,16934213,19785534,22438824,25970214,28517901,28368156,30362887,31220797,31374304,31260594,32734413,34613859,36630929,37772456,40223361,42038362,43628130,44776563,47457745,50703821,53492961,54937380,59139224,63048272,64665553,68109837,74324884,81487409,89762851,91096404,102209984,90512398,94433755,101288024,109910204,118808985,126868482,121802001,116307495,118433380
"40000","Oklahoma","6","SA4","36","...","  Less: Contributions for government social insurance 5/",902,864,790,812,649,662,652,642,12990,14169,13342,14571,16477,21830,34468,41624,55059,62403,50280,42752,47102,46696,55483,63633,67350,77581,86322,94944,107799,113242,129972,150394,158953,178061,208473,207600,215731,286300,336579,384873,401423,430587,483555,557780,720200,845328,927531,1054229,1197712,1418028,1688124,1970826,2450065,2747662,2738941,2968540,3108688,3161435,3181082,3498187,3730712,4066193,4324351,4549795,4797962,5058091,5275511,5473815,5733667,6032787,6218043,6599565,7047315,7253066,7471455,7992500,8470982,9118353,9591618,10040499,9850525,10102194,9741753,10337179,11923537,12246861,12228653,12184699,12609428
"40000","Oklahoma","6","SA4","37","...","    Employee and self-employed contributions for government social insurance",743,725,692,656,572,586,558,605,3711,3284,3380,3768,4204,7444,17059,21606,21641,15032,15725,15126,14905,20613,24861,28359,30376,35585,39624,44384,51235,56194,62782,72084,76769,81606,96634,99438,104625,143154,176445,199633,213161,228163,254796,288108,374704,439680,480058,527258,600832,707489,845163,993483,1244665,1390873,1371670,1460554,1574040,1605331,1619673,1788820,1933144,2086555,2223399,2336804,2430034,2568846,2680005,2799727,2972748,3158271,3293315,3479357,3683285,3761427,3823928,4037686,4321144,4735816,5041870,5335633,5235178,5355853,4459162,4651831,6094347,6394751,6422665,6383720,6593096
"40000","Oklahoma","6","SA4","38","...","    Employer contributions for government social insurance",159,139,98,156,77,76,94,37,9279,10885,9962,10803,12273,14386,17409,20018,33418,47371,34555,27626,32197,26083,30622,35274,36974,41996,46698,50560,56564,57048,67190,78310,82184,96455,111839,108162,111106,143146,160134,185240,188262,202424,228759,269672,345496,405648,447473,526971,596880,710539,842961,977343,1205400,1356789,1367271,1507986,1534648,1556104,1561409,1709367,1797568,1979638,2100952,2212991,2367928,2489245,2595506,2674088,2760919,2874516,2924728,3120208,3364030,3491639,3647527,3954814,4149838,4382537,4549748,4704866,4615347,4746341,5282591,5685348,5829190,5852110,5805988,5800979,6016332
"40000","Oklahoma","6","SA4","42","...","  Plus: Adjustment for residence 6/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",2,179,418,905,1349,1701,1943,2294,2815,3536,3985,5464,6796,8482,10656,12342,14458,16925,21000,25068,30666,63064,64754,63997,73134,82897,106522,142170,177166,152632,149053,164377,172752,197759,203746,240566,288686,330728,381821,428828,478275,505083,568709,597428,618789,657078,714359,747141,780143,859448,893589,939863,1019843,1014889,701356,605106,461552,382058,317109,797017,791932,727259,706841,717728,773068,754491,771423,731268,751036,779966
"40000","Oklahoma","6","SA4","45","...","  Equals: Net earnings by place of residence",865102,697569,551106,402544,424291,489057,595850,596789,712710,646257,649731,706547,822293,1229483,1556644,1753245,1719082,1633466,1760607,1958917,2013825,2069157,2412656,2641332,2690699,2668854,2821624,2979354,3095581,3309151,3411566,3552332,3645540,3798515,3910899,4198883,4498526,4819718,5245662,5729396,6346530,6900193,7411486,8192703,9252040,10107195,11121142,12287749,13746845,15665238,18261787,20640750,23717908,25973985,25869781,27683033,28442837,28594690,28508340,29714501,31388230,33133445,34045533,36292355,37897478,39284398,40248193,42764073,45829602,48353763,49659200,53559502,57015846,58113843,61243488,66793936,73398485,80961607,82301803,92961417,81389132,85038402,92263999,100346093,107639939,115393044,110304616,104873832,106603918
"40000","Oklahoma","6","SA4","46","...","  Plus: Dividends, interest, and rent 7/",183397,160531,117455,84140,80219,91511,93230,117290,130426,126484,126771,124971,124541,151552,169586,177980,188508,222476,236706,244189,272899,300142,312127,351557,403148,431761,439375,488675,516377,578617,630521,688741,717486,743225,769324,827216,887979,937780,978525,1062404,1237715,1422332,1595533,1689174,1952063,2263436,2519273,2730387,3056853,3546104,4069428,5072730,6425225,7643272,8198152,9019450,9654748,9373458,9056413,9386808,10312963,10682192,10624553,10876341,11045526,11691130,12617073,13321682,13679716,14666137,14823126,16489417,16765342,16381846,16431460,17304838,18521778,21285503,23915101,25086161,22467908,22294445,25303241,27852873,27512980,29534422,30145333,30304576,31088751
"40000","Oklahoma","6","SA4","47","...","  Plus: Personal current transfer receipts",16710,17523,37355,24380,20702,17904,18081,47526,30942,29696,35043,37224,39081,41909,39811,51504,94087,190896,202549,194675,204603,231444,198880,207696,226894,229245,256492,273342,303201,331223,359027,378302,416204,440810,471062,491289,525620,583503,700141,788611,855497,981410,1130720,1239968,1405941,1663592,2051820,2250549,2392975,2574704,2955171,3418891,3882103,4376392,4801407,4981670,5321796,5657499,5886106,6231162,6628757,7133266,7804139,8730227,9180371,9752703,10532899,11054563,11358558,11588646,12105036,12796821,14127523,15162918,15975202,16989983,18305490,20019901,21467209,24101967,25962088,27678443,28048818,28675447,29284366,30282772,31338153,32324406,33098325
"40000","Oklahoma","6","SA4","50","...","  Wages and salaries",576833,523170,416571,317760,307903,356282,389550,439170,470284,450088,449184,464895,530356,757421,1054024,1178961,1185459,1003074,1090235,1277114,1330887,1443350,1684430,1883306,1975555,1997830,2133278,2286372,2353843,2411996,2539732,2617631,2711296,2885701,3007185,3203743,3397912,3702008,4048124,4467364,4896002,5306625,5647479,6177620,6861686,7739350,8492201,9514199,10710931,12335243,14159320,16635759,19528371,21539679,21157110,22319975,22852820,22387095,22388275,23396652,24500707,26084633,27245503,28558736,29568920,30675935,31920437,33665719,35744272,38191567,39820646,42486440,44622573,45171865,46249197,48469989,51110208,56336973,59578877,63280222,61188190,62413254,66233157,70175803,72329233,75592680,76954206,75613712,77030895
