"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"22000","Louisiana","5","SA4","10","...","Personal income (thousands of dollars)",852394,742687,669554,512711,491378,579453,643941,737390,795068,793754,838439,864438,1162431,1567765,2075640,2220953,2190370,2148047,2295419,2655958,2850625,3054403,3420131,3723789,3943434,3942783,4192589,4655135,5146833,5271270,5506855,5595804,5824509,6158990,6566706,7018082,7607309,8415440,9222224,10090745,10705734,11584384,12625010,13808857,15400759,17504388,19685104,22198032,24785106,28369392,32215513,37068679,42736140,45907722,47839547,50914162,52996795,53025000,53216629,56162777,59669915,64267316,67719711,72590741,76204711,81218487,85205189,88954302,93605316,98039104,100305802,105949826,113246437,116334048,119821189,125152478,134652952,143175909,156538878,167648484,162974620,169191480,174541004,184226805,185533619,195268026,200091950,198025102,203725026
"22000","Louisiana","5","SA4","11","...","  Nonfarm personal income 1/",713819,671043,596859,463507,438219,505443,541530,628402,680612,698011,739420,786150,1062003,1401601,1854774,2014380,1974450,1927307,2037764,2352070,2593331,2813490,3118983,3415568,3664396,3714792,3959652,4454620,4970731,5083862,5303628,5410999,5607701,5955556,6307057,6793394,7411264,8177743,8956754,9793948,10466805,11303536,12307797,13463257,14825977,16895265,19271668,21749441,24337941,28003441,31720847,36901546,42477534,45650349,47612980,50597242,52771953,52795567,52827023,55540942,59209672,63873011,67261106,72024562,75626873,80550696,84543889,88081190,92972355,97583294,99680869,105338433,112599676,115916367,119033468,124372619,133980481,142466268,155721682,167193102,162341710,168565400,173814627,183109725,184037527,194315653,199567375,197602736,203366276
"22000","Louisiana","5","SA4","12","...","  Farm income 2/",138575,71644,72695,49204,53159,74010,102411,108988,114456,95743,99019,78288,100428,166164,220866,206573,215920,220740,257655,303888,257294,240913,301148,308221,279038,227991,232937,200515,176102,187408,203227,184805,216808,203434,259649,224688,196045,237697,265470,296797,238929,280848,317213,345600,574782,609123,413436,448591,447165,365951,494666,167133,258606,257373,226567,316920,224842,229433,389606,621835,460243,394305,458605,566179,577838,667791,661300,873112,632961,455810,624933,611393,646761,417681,787721,779859,672471,709641,817196,455382,632910,626080,726377,1117080,1496092,952373,524575,422366,358750
"22000","Louisiana","5","SA4","20","...","Population (persons) 3/",2086000,2105000,2124000,2155000,2178000,2202000,2228000,2246000,2257000,2285000,2334000,2370000,2500000,2541000,2560000,2479000,2413000,2540000,2579000,2596000,2634000,2697000,2769000,2842000,2866000,2883000,2946000,3032000,3115000,3155000,3208000,3260000,3287000,3345000,3377000,3446000,3496000,3550000,3581000,3603000,3619000,3650209,3710666,3761967,3788840,3820720,3886963,3951636,4015582,4073288,4139316,4223101,4283297,4352609,4395311,4400474,4408113,4406922,4344151,4288859,4252896,4221532,4253279,4293003,4316428,4347481,4378779,4398877,4421071,4440344,4460811,4471885,4477875,4497267,4521042,4552238,4576628,4302665,4375581,4435586,4491648,4544871,4574388,4602681,4626795,4648797,4671211,4686157,4684333
"22000","Louisiana","5","SA4","30","...","Per capita personal income (dollars) 4/",409,353,315,238,226,263,289,328,352,347,359,365,465,617,811,896,908,846,890,1023,1082,1133,1235,1310,1376,1368,1423,1535,1652,1671,1717,1717,1772,1841,1945,2037,2176,2371,2575,2801,2958,3174,3402,3671,4065,4581,5064,5617,6172,6965,7783,8778,9977,10547,10884,11570,12023,12032,12250,13095,14030,15224,15922,16909,17655,18682,19459,20222,21173,22079,22486,23692,25290,25868,26503,27493,29422,33276,35776,37796,36284,37227,38156,40026,40100,42004,42835,42257,43491
"22000","Louisiana","5","SA4","35","...","  Earnings by place of work",695576,590354,514100,389523,386958,467317,529843,592105,666686,659807,696737,724479,1007909,1418719,1930984,2065086,1994945,1860767,1970206,2257911,2320905,2466456,2872447,3156414,3362332,3334476,3535431,3913016,4314011,4350706,4522574,4573963,4724586,5002743,5355482,5765117,6259994,7062182,7734207,8512375,8960633,9499824,10309882,11330164,12708091,14296687,15886663,18193852,20458233,23610010,26864947,30340839,34688465,36207441,36633866,38813036,39664297,38894075,39198829,41708162,43663019,47261778,49708934,52886159,55016537,58304128,61163358,64210010,67976298,71522444,73856485,77952916,83177714,86122414,89944497,93267609,97318749,104163319,109989804,118820494,116219222,120667132,122850072,127651722,131787916,139169333,140190880,135972185,137474546
"22000","Louisiana","5","SA4","36","...","  Less: Contributions for government social insurance 5/",817,791,751,804,706,744,766,804,14480,15713,17761,17993,23600,34439,54892,64589,74254,79783,62501,58984,62529,65190,78532,86265,85276,96042,109102,121657,144475,139755,158861,185372,187493,207977,245787,261702,285570,388930,432435,489437,568661,591555,657611,756693,960060,1117582,1242685,1453806,1626699,1932527,2276998,2593577,3176956,3376480,3378249,3663380,3775180,3646400,3608668,4013986,4273434,4759649,5134617,5381050,5633953,6083492,6383912,6695520,7087815,7528947,7650144,7905528,8344845,8637545,8883521,9167220,9387720,10068077,10737175,11404764,11367021,11736349,10840996,11171551,13010249,13587792,13868339,13740810,14040065
"22000","Louisiana","5","SA4","37","...","    Employee and self-employed contributions for government social insurance",682,673,666,668,637,675,679,769,4984,4871,5074,5483,6039,10708,24833,28658,24555,18197,19017,19098,18535,24971,30044,32967,34804,41909,48375,53262,63089,64115,74297,85767,86960,92445,110033,118744,130417,183035,213522,240355,285144,297856,329122,372115,472115,553225,613726,701249,773626,908907,1079931,1248724,1545835,1643667,1627926,1727571,1844520,1809012,1810145,2026875,2204092,2447019,2654824,2777384,2932524,3180244,3349335,3483481,3697330,3921650,4001318,4125494,4377263,4547817,4680104,4846759,5028064,5451012,5812248,6190803,6190214,6409186,5246730,5405528,7057859,7413372,7552831,7494705,7644585
"22000","Louisiana","5","SA4","38","...","    Employer contributions for government social insurance",135,118,85,136,69,69,87,35,9496,10842,12687,12510,17561,23731,30059,35931,49699,61586,43484,39886,43994,40219,48488,53298,50472,54133,60727,68395,81386,75640,84564,99605,100533,115532,135754,142958,155153,205895,218913,249082,283517,293699,328489,384578,487945,564357,628959,752557,853073,1023620,1197067,1344853,1631121,1732813,1750323,1935809,1930660,1837388,1798523,1987111,2069342,2312630,2479793,2603666,2701429,2903248,3034577,3212039,3390485,3607297,3648826,3780034,3967582,4089728,4203417,4320461,4359656,4617065,4924927,5213961,5176807,5327163,5594266,5766023,5952390,6174420,6315508,6246105,6395480
"22000","Louisiana","5","SA4","42","...","  Plus: Adjustment for residence 6/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",158,-286,-747,-1346,-2080,-3154,-3810,-4621,-6164,-8294,-2624,-1840,-1435,-787,-112,-223,-462,-411,2899,4836,4031,4167,3917,-8426,-20768,-37072,-54356,-82798,-111991,-138192,-184311,-228998,-330756,-351254,-330713,-311523,-301526,-272916,-218347,-184867,-165832,-132700,-110900,-126527,-124574,-128835,-148417,-176719,-204262,-218883,-236838,-217348,-230693,-205886,-414366,-701238,-821494,-635699,-28476,-105701,-460452,-472726,-495103,-378319,-298698,-322611,-444516,-513988,-678527,-656245
