"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"48000","Texas","6","SA50","10","...","Personal income (thousands of dollars)",9307371,10048454,10825042,12361208,13360366,13692547,14103609,15186386,16245464,17374237,17919413,18935469,19437723,20553051,21574399,22519599,24137161,25975703,28420483,31029233,34549609,38443529,42337671,45936073,50972265,57886017,65270692,74303077,83693554,93346447,107770121,124188134,142639001,167739363,184332493,196082087,214972612,231268930,236746076,241509519,256262447,274061924,296204968,309983300,335301604,354794103,375106640,401483332,431653384,470314809,512701446,540829905,589484088,626675708,633447887,656271300,684161109,746963828,817777478,872964318,961039866,910107802,956561930,1047017041,1125709687,1148928546,1236170006,1284521219,1289310024
"48000","Texas","6","SA50","15","...","  Less: Personal current taxes",847386,759856,891733,1206263,1388995,1367630,1356947,1403506,1546210,1713349,1697743,1814814,1934605,2048064,2201957,2320558,2150919,2371992,2825439,3150779,3876137,4636677,4630324,4560116,5547470,6191532,7530240,7737315,9277950,11070081,12651253,15930506,18936725,23773568,24300035,22596536,23765741,25496434,23759023,25045432,25307592,28491022,30851212,30908729,31967447,34185660,36490415,39768943,45344855,52379331,59050475,62131968,70365069,71443204,58788677,55264135,56103961,69261317,80958855,88526350,103235981,70006911,77860518,97481893,103082839,115628300,127379509,130883050,130058698
"48000","Texas","6","SA50","16","...","Equals: Disposable personal income",8459985,9288598,9933309,11154945,11971371,12324917,12746662,13782880,14699254,15660888,16221670,17120655,17503118,18504987,19372442,20199041,21986242,23603711,25595044,27878454,30673472,33806852,37707347,41375957,45424795,51694485,57740452,66565762,74415604,82276366,95118868,108257628,123702276,143965795,160032458,173485551,191206871,205772496,212987053,216464087,230954855,245570902,265353756,279074571,303334157,320608443,338616225,361714389,386308529,417935478,453650971,478697937,519119019,555232504,574659210,601007165,628057148,677702511,736818623,784437968,857803885,840100891,878701412,949535148,1022626848,1033300246,1108790497,1153638169,1159251326
"48000","Texas","6","SA50","20","...","Population (persons) 1/",7626000,7623000,7776000,8111000,8314000,8336000,8382000,8660000,8830000,9070000,9252000,9405000,9624000,9820000,10053000,10159000,10270000,10378000,10492000,10599000,10819000,11045000,11236772,11509640,11758760,12018970,12267865,12568182,12903268,13191790,13497726,13887312,14338208,14746318,15331408,15751674,16007088,16272722,16561103,16621767,16667040,16806729,17056755,17398005,17759738,18161612,18564062,18958751,19340342,19740317,20157531,20558220,20944499,21319622,21690325,22030931,22394023,22778123,23359580,23831983,24309039,24801761,25241648,25644424,26078327,26479279,26954436,27454880,27904862
"48000","Texas","6","SA50","30","...","Per capita personal income (dollars) 2/",1220,1318,1392,1524,1607,1643,1683,1754,1840,1916,1937,2013,2020,2093,2146,2217,2350,2503,2709,2928,3193,3481,3768,3991,4335,4816,5320,5912,6486,7076,7984,8943,9948,11375,12023,12448,13430,14212,14295,14530,15375,16307,17366,17817,18880,19535,20206,21177,22319,23825,25435,26307,28145,29394,29204,29789,30551,32793,35008,36630,39534,36695,37896,40828,43166,43390,45861,46787,46204
"48000","Texas","6","SA50","50","...","Per capita disposable personal income (dollars) 3/",1109,1218,1277,1375,1440,1479,1521,1592,1665,1727,1753,1820,1819,1884,1927,1988,2141,2274,2439,2630,2835,3061,3356,3595,3863,4301,4707,5296,5767,6237,7047,7795,8627,9763,10438,11014,11945,12645,12861,13023,13857,14611,15557,16041,17080,17653,18240,19079,19974,21172,22505,23285,24785,26043,26494,27280,28046,29752,31542,32915,35287,33873,34812,37027,39214,39023,41136,42019,41543
"48000","Texas","6","SA50","60","...","Personal current taxes",847386,759856,891733,1206263,1388995,1367630,1356947,1403506,1546210,1713349,1697743,1814814,1934605,2048064,2201957,2320558,2150919,2371992,2825439,3150779,3876137,4636677,4630324,4560116,5547470,6191532,7530240,7737315,9277950,11070081,12651253,15930506,18936725,23773568,24300035,22596536,23765741,25496434,23759023,25045432,25307592,28491022,30851212,30908729,31967447,34185660,36490415,39768943,45344855,52379331,59050475,62131968,70365069,71443204,58788677,55264135,56103961,69261317,80958855,88526350,103235981,70006911,77860518,97481893,103082839,115628300,127379509,130883050,130058698
"48000","Texas","6","SA50","70","...","  Federal government 4/",811328,719834,847119,1156150,1333934,1308581,1294156,1332320,1471504,1633591,1610634,1699257,1811026,1915567,2076238,2189968,2021635,2239777,2697438,3025380,3732740,4479018,4464125,4392735,5371383,5989308,7314043,7510320,9028472,10809287,12368450,15653644,18634772,23445275,23973237,22238670,23322645,24925918,23104678,24336808,24593839,27741677,30075149,30109922,31136649,33383100,35616964,38816936,44391459,51385215,58027909,61037004,69216390,70282406,57547391,53957174,54629235,67723460,79297072,86753205,101520373,68155732,75796832,95321035,100682280,113123871,124829801,128190261,127258194
"48000","Texas","6","SA50","80","...","    Income taxes (net of refunds) 4/",811328,719834,847119,1156150,1333934,1308581,1294156,1332320,1471504,1633591,1610634,1699257,1811026,1915567,2076238,2189968,2021635,2239777,2697438,3025380,3732740,4479018,4464125,4392735,5371383,5989308,7314043,7510320,9028472,10809287,12368450,15653644,18634772,23445275,23973237,22238670,23322645,24925918,23104678,24336808,24593839,27741677,30075149,30109922,31136649,33383100,35616964,38816936,44391459,51385215,58027909,61037004,69216390,70282406,57547391,53957174,54629235,67723460,79297072,86753205,101520373,68155732,75796832,95321035,100682280,113123871,124829801,128190261,127258194
"48000","Texas","6","SA50","81","...","      Income taxes (gross) 4/",882080,826378,927212,1243061,1432002,1425313,1416530,1474408,1614511,1786146,1787260,1885099,1998289,2116776,2292814,2423332,2265821,2434831,2928735,3345258,4112676,4898695,5016356,5006351,5986787,6966369,8404432,9150488,10604952,12542604,14321629,17827661,21501257,26820405,28210712,27116886,28490067,30274687,28843971,30085290,30051040,33111481,35002357,35436751,36583213,38568842,40907578,44951620,50904431,58363226,65460400,70335651,79155320,81274073,71063504,67627544,69022528,82143023,95157467,103399955,124712323,91216896,97572918,115263305,122111748,134498687,146804193,150576663,151604017
