"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957"
"12000","Florida","5","SA5H 1/","10","...","Personal income (thousands of dollars)",749494,687690,592370,482112,448159,551596,610473,748592,838862,825084,920847,1017727,1285775,1832862,2639713,2934732,3055164,2970083,3037915,3185440,3315822,3785477,4287519,4850615,5407556,5696503,6514925,7551094,8355898
"12000","Florida","5","SA5H 1/","20","...","Population (persons) 2/",1445000,1471000,1493000,1521000,1552000,1585000,1613000,1651000,1709000,1771000,1836000,1915000,2028000,2190000,2497000,2542000,2515000,2473000,2539000,2578000,2668000,2810000,2980000,3157000,3310000,3505000,3747000,4047000,4372000
"12000","Florida","5","SA5H 1/","30","...","Per capita personal income (dollars) 3/",519,467,397,317,289,348,378,453,491,466,502,531,634,837,1057,1154,1215,1201,1197,1236,1243,1347,1439,1536,1634,1625,1739,1866,1911
"12000","Florida","5","SA5H 1/","35","...","  Total earnings",562998,530130,444579,355120,335548,430621,476809,558098,635500,619815,684305,766974,1037402,1578577,2372484,2653692,2762185,2553067,2519615,2579143,2705622,3010244,3512015,3989880,4367253,4560545,5165423,5936185,6556747
"12000","Florida","5","SA5H 1/","36","...","  Less: Contributions for government social insurance 4/",694,664,590,596,478,495,510,536,11817,12984,13984,14954,20170,32424,64597,87459,127365,126458,90175,56613,58884,62993,76417,85194,91040,114977,134771,155808,194708
"12000","Florida","5","SA5H 1/","37","...","    Employee and self-employed contributions for government social insurance",599,581,529,497,427,444,444,509,3724,3332,3767,4200,6169,13757,40186,54493,62038,29784,26931,23249,21766,30102,36778,41457,45332,57059,67728,76376,96448
"12000","Florida","5","SA5H 1/","38","...","    Employer contributions for government social insurance",95,83,61,99,51,51,66,27,8093,9652,10217,10754,14001,18667,24411,32966,65327,96674,63244,33364,37118,32891,39639,43737,45708,57918,67043,79432,98260
"12000","Florida","5","SA5H 1/","42","...","  Plus: Adjustment for residence 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",-44,93,332,278,49,-88,-350,-665,-1880,-3042
"12000","Florida","5","SA5H 1/","45","...","  Equals: Net earnings by place of residence",562304,529466,443989,354524,335070,430126,476299,557562,623683,606831,670321,752020,1017232,1546153,2307887,2566233,2634820,2426609,2429440,2522486,2646831,2947583,3435876,3904735,4276125,4445218,5029987,5778497,6358997
"12000","Florida","5","SA5H 1/","46","...","  Plus: Dividends, interest, and rent 6/",175314,145931,123213,109780,97134,104238,117221,158112,194216,194613,221236,231504,232275,249600,297267,319864,330691,381760,415469,475085,467211,572506,613273,702948,861197,950648,1122479,1362356,1497712
