"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957"
"31000","Nebraska","4","SA5H 1/","10","...","Personal income (thousands of dollars)",802603,703685,565693,419011,378161,364269,555956,535493,553668,532517,525411,578280,697189,1024357,1270746,1336381,1447465,1491333,1607414,1957358,1773084,2102154,2195318,2357533,2250265,2406175,2326694,2400843,2784392
"31000","Nebraska","4","SA5H 1/","20","...","Population (persons) 2/",1375000,1380000,1384000,1386000,1385000,1382000,1375000,1358000,1339000,1326000,1318000,1316000,1272000,1245000,1235000,1214000,1210000,1256000,1266000,1265000,1302000,1327000,1316000,1311000,1318000,1340000,1374000,1397000,1394000
"31000","Nebraska","4","SA5H 1/","30","...","Per capita personal income (dollars) 3/",584,510,409,302,273,264,404,394,413,402,399,439,548,823,1029,1101,1196,1187,1270,1547,1362,1584,1668,1798,1707,1796,1693,1719,1997
"31000","Nebraska","4","SA5H 1/","35","...","  Total earnings",667463,582872,443365,327395,299084,285052,471069,431604,469050,454621,442078,483870,596532,909570,1155621,1210294,1301628,1296394,1385781,1682286,1491235,1764896,1872106,2003928,1914705,2032350,1931085,2012693,2325066
"31000","Nebraska","4","SA5H 1/","36","...","  Less: Contributions for government social insurance 4/",603,579,536,532,456,468,453,451,8793,9784,9153,8159,8102,12040,19556,23668,31243,35102,30825,25889,27418,29542,35676,37891,39641,45839,51180,58816,68263
"31000","Nebraska","4","SA5H 1/","37","...","    Employee and self-employed contributions for government social insurance",512,499,480,443,412,425,399,430,2739,2421,2566,2833,3062,4682,8792,12174,13594,9313,10509,11796,11827,15167,18040,20672,21826,24344,26985,33033,38004
"31000","Nebraska","4","SA5H 1/","38","...","    Employer contributions for government social insurance",91,80,56,89,44,43,54,21,6054,7363,6587,5326,5040,7358,10764,11494,17649,25789,20316,14093,15591,14375,17636,17219,17815,21495,24195,25783,30259
"31000","Nebraska","4","SA5H 1/","42","...","  Plus: Adjustment for residence 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",-16589,-20198,-22221,-26153,-28483,-30681,-32353,-34535,-36149,-36767
"31000","Nebraska","4","SA5H 1/","45","...","  Equals: Net earnings by place of residence",666860,582293,442829,326863,298628,284584,470616,431153,460257,444837,432925,475711,588430,897530,1136065,1186626,1270385,1261292,1354956,1639808,1443619,1713133,1810277,1937554,1844383,1954158,1845370,1917728,2220036
"31000","Nebraska","4","SA5H 1/","46","...","  Plus: Dividends, interest, and rent 6/",122475,108499,98588,76129,65884,65806,70308,73027,73501,69241,73066,80769,87274,105901,114578,125155,134898,154723,174286,248642,258752,296225,305002,338415,321932,357157,372468,360910,421821
"31000","Nebraska","4","SA5H 1/","47","...","  Plus: Personal current transfer receipts",13268,12893,24276,16019,13649,13879,15032,31313,19910,18439,19420,21800,21485,20926,20103,24600,42182,75318,78172,68908,70713,92796,80039,81564,83950,94860,108856,122205,142535
"31000","Nebraska","4","SA5H 1/","50","...","  Wages and salaries",358429,346555,306826,243946,220182,252249,263640,287585,295728,290598,294586,299926,331952,458795,614402,689974,723143,656584,731460,822944,853832,925818,1056767,1133131,1190299,1225190,1298988,1354612,1379614
"31000","Nebraska","4","SA5H 1/","60","...","  Supplements to wages and salaries",6412,6340,5963,5053,5042,5509,6148,6590,12771,14016,13477,12715,14034,23719,37003,40697,49800,52199,46224,42205,46612,52618,64825,71519,74967,83924,94380,102070,112899
"31000","Nebraska","4","SA5H 1/","61","...","    Employer contributions for employee pension and insurance funds 7/",6321,6260,5907,4964,4998,5466,6094,6569,6717,6653,6890,7389,8994,16361,26239,29203,32151,26410,25908,28112,31021,38243,47189,54300,57152,62429,70185,76287,82640
"31000","Nebraska","4","SA5H 1/","62","...","    Employer contributions for government social insurance",91,80,56,89,44,43,54,21,6054,7363,6587,5326,5040,7358,10764,11494,17649,25789,20316,14093,15591,14375,17636,17219,17815,21495,24195,25783,30259
"31000","Nebraska","4","SA5H 1/","70","...","  Proprietors' income 8/",302622,229977,130576,78396,73860,27294,201281,137429,160551,150007,134015,171229,250546,427056,504216,479623,528685,587611,608097,817137,590791,786460,750514,799278,649439,723236,537717,556011,832553
"31000","Nebraska","4","SA5H 1/","71","...","    Farm proprietors' income",210505,148975,67262,42594,40172,-22840,144770,71888,93351,84218,65202,94246,156602,293282,345447,314634,353000,388467,419609,596458,364485,544285,482825,524685,368587,427011,211562,228453,496061
"31000","Nebraska","4","SA5H 1/","72","...","    Nonfarm proprietors' income",92117,81002,63314,35802,33688,50134,56511,65541,67200,65789,68813,76983,93944,133774,158769,164989,175685,199144,188488,220679,226306,242175,267689,274593,280852,296225,326155,327558,336492
