"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957"
"41000","Oregon","8","SA5H 1/","10","...","Personal income (thousands of dollars)",630176,578076,486142,366530,349016,429862,459742,560006,582489,566461,616579,663454,879967,1277005,1723003,1751052,1728528,1867180,2068224,2338968,2328528,2574806,2895364,3076403,3126764,3102448,3356165,3600477,3607725
"41000","Oregon","8","SA5H 1/","20","...","Population (persons) 2/",947000,956000,966000,972000,978000,985000,1001000,1025000,1048000,1067000,1081000,1086000,1070000,1128000,1228000,1249000,1260000,1342000,1364000,1405000,1431000,1532000,1556000,1582000,1601000,1626000,1659000,1698000,1712000
"41000","Oregon","8","SA5H 1/","30","...","Per capita personal income (dollars) 3/",665,605,503,377,357,436,459,546,556,531,570,611,822,1132,1403,1402,1372,1391,1516,1665,1627,1681,1861,1945,1953,1908,2023,2120,2107
"41000","Oregon","8","SA5H 1/","35","...","  Total earnings",521493,473915,386435,289765,276512,354824,382535,462942,503907,483858,527376,566504,770965,1160781,1603999,1617367,1564190,1639215,1811676,2043643,1976162,2180814,2509022,2629240,2654590,2627682,2839892,3045025,3018037
"41000","Oregon","8","SA5H 1/","36","...","  Less: Contributions for government social insurance 4/",562,550,525,522,449,457,447,452,10970,12440,13041,14874,19936,29684,44818,45469,44736,54334,54619,59395,62618,66258,77246,82469,85564,95928,106254,117079,131176
"41000","Oregon","8","SA5H 1/","37","...","    Employee and self-employed contributions for government social insurance",498,494,485,457,416,424,406,435,3006,2889,3100,3470,4619,7505,13966,15187,13713,12537,15709,16442,16081,22023,26486,30320,31958,36749,40724,44505,51948
"41000","Oregon","8","SA5H 1/","38","...","    Employer contributions for government social insurance",64,56,40,65,33,33,41,17,7964,9551,9941,11404,15317,22179,30852,30282,31023,41797,38910,42953,46537,44235,50760,52149,53606,59179,65530,72574,79228
"41000","Oregon","8","SA5H 1/","42","...","  Plus: Adjustment for residence 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",-3,-912,-67,-45,-1306,-3538,-4854,-6909,-8632,-8993
"41000","Oregon","8","SA5H 1/","45","...","  Equals: Net earnings by place of residence",520931,473365,385910,289243,276063,354367,382088,462490,492937,471418,514335,551630,751029,1131097,1559181,1571898,1519454,1584881,1757057,1984245,1912632,2114489,2431731,2545465,2565488,2526900,2726729,2919314,2877868
"41000","Oregon","8","SA5H 1/","46","...","  Plus: Dividends, interest, and rent 6/",98313,93585,77947,61610,57858,60175,62278,68039,71891,71598,78695,86509,104380,122060,140033,148179,153194,174888,199708,250013,292773,307706,333913,349152,398553,399907,438027,472447,480562
"41000","Oregon","8","SA5H 1/","47","...","  Plus: Personal current transfer receipts",10932,11126,22285,15677,15095,15320,15376,29477,17661,23445,23549,25315,24558,23848,23789,30975,55880,107411,111459,104710,123123,152611,129720,181786,162723,175641,191409,208716,249295
"41000","Oregon","8","SA5H 1/","50","...","  Wages and salaries",388276,360412,298919,230136,215237,260754,289947,335868,373041,355729,384814,413941,530927,813106,1141854,1155740,1068819,1068196,1259224,1385348,1369099,1502392,1728591,1831167,1888151,1879843,2034857,2191425,2177877
"41000","Oregon","8","SA5H 1/","60","...","  Supplements to wages and salaries",7072,7218,6961,6313,6019,6663,7356,8333,16617,18370,19455,22764,30871,50872,68503,65334,68007,83042,84623,94152,104171,113238,138176,151375,158017,169408,187080,208871,227734
"41000","Oregon","8","SA5H 1/","61","...","    Employer contributions for employee pension and insurance funds 7/",7008,7162,6921,6248,5986,6630,7315,8316,8653,8819,9514,11360,15554,28693,37651,35052,36984,41245,45713,51199,57634,69003,87416,99226,104411,110229,121550,136297,148506
"41000","Oregon","8","SA5H 1/","62","...","    Employer contributions for government social insurance",64,56,40,65,33,33,41,17,7964,9551,9941,11404,15317,22179,30852,30282,31023,41797,38910,42953,46537,44235,50760,52149,53606,59179,65530,72574,79228
"41000","Oregon","8","SA5H 1/","70","...","  Proprietors' income 8/",126145,106285,80555,53316,55256,87407,85232,118741,114249,109759,123107,129799,209167,296803,393642,396293,427364,487977,467829,564143,502892,565184,642255,646698,608422,578431,617955,644729,612426
