"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957"
"04000","Arizona","6","SA5H 1/","10","...","Personal income (thousands of dollars)",257224,224623,184470,136925,131705,154799,180425,204813,228989,223233,237729,252551,319401,505119,690466,664885,679273,699313,781942,927803,951113,1056623,1309095,1489845,1581777,1639837,1799680,2028630,2220164
"04000","Arizona","6","SA5H 1/","20","...","Population (persons) 2/",430000,434000,429000,426000,426000,428000,434000,443000,453000,466000,484000,499000,492000,530000,661000,618000,591000,618000,652000,690000,714000,756000,785000,842000,894000,933000,987000,1053000,1125000
"04000","Arizona","6","SA5H 1/","30","...","Per capita personal income (dollars) 3/",598,518,430,321,309,362,416,462,505,479,491,506,649,953,1045,1076,1149,1132,1199,1345,1332,1398,1668,1769,1769,1758,1823,1927,1973
"04000","Arizona","6","SA5H 1/","35","...","  Total earnings",216413,187524,145954,106509,104245,126712,150365,168246,195487,187898,196803,210326,275228,460957,645863,613940,616430,611454,679523,794996,800471,873221,1125985,1303814,1357233,1385759,1520809,1710365,1879301
"04000","Arizona","6","SA5H 1/","36","...","  Less: Contributions for government social insurance 4/",266,258,241,238,194,194,190,195,3705,4075,4703,4635,6106,10570,18010,18554,22366,24861,22897,24378,25529,27509,33215,38794,41592,47830,53824,58408,70331
"04000","Arizona","6","SA5H 1/","37","...","    Employee and self-employed contributions for government social insurance",236,232,222,208,179,179,171,187,1167,1142,1129,1041,1654,3401,9983,10196,9637,6038,6998,6431,6150,8219,9964,12343,13929,16760,19341,20657,26192
"04000","Arizona","6","SA5H 1/","38","...","    Employer contributions for government social insurance",30,26,19,30,15,15,19,8,2538,2933,3574,3594,4452,7169,8027,8358,12729,18823,15899,17947,19379,19290,23251,26451,27663,31070,34483,37751,44139
"04000","Arizona","6","SA5H 1/","42","...","  Plus: Adjustment for residence 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",-919,-2920,-2286,-6275,-7556,-8152,-12078,-14061,-15747,-16728
"04000","Arizona","6","SA5H 1/","45","...","  Equals: Net earnings by place of residence",216147,187266,145713,106271,104051,126518,150175,168051,191782,183823,192100,205691,269122,450387,627853,595386,594064,586593,656626,769699,772022,843426,1086495,1257464,1307489,1325851,1452924,1636210,1792242
"04000","Arizona","6","SA5H 1/","46","...","  Plus: Dividends, interest, and rent 6/",37693,33468,29986,23587,20991,20571,22047,25610,29782,29397,34792,34727,38140,42249,50571,54616,60190,67790,74503,106702,121269,140372,161023,167970,200387,232219,255113,292628,310570
"04000","Arizona","6","SA5H 1/","47","...","  Plus: Personal current transfer receipts",3384,3889,8771,7067,6663,7710,8203,11152,7425,10013,10837,12133,12139,12483,12042,14883,25019,44930,50813,51402,57822,72825,61577,64411,73901,81767,91643,99792,117352
"04000","Arizona","6","SA5H 1/","50","...","  Wages and salaries",158929,139147,115000,85117,81136,95125,102819,122042,144314,137744,143203,150180,190755,312230,466497,443176,439286,399995,461627,527270,523643,562376,691901,839683,909469,941286,1069366,1226547,1355896
