"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"35000","New Mexico","6","SA25N 1/","10","...","Total employment (number of jobs)",938074,941278,964287,976540,984748,1003633,1028178,1051460,1080732,1105413,1107869,1075660,1060716,1065291,1067757,1075867,1083933,1092505,1099260
"35000","New Mexico","6","SA25N 1/","20","...","  Wage and salary employment",758654,765160,781167,792102,801625,813109,830075,845476,868518,878592,881856,849122,837320,837281,839789,846896,852979,860662,862115
"35000","New Mexico","6","SA25N 1/","40","...","  Proprietors employment",179420,176118,183120,184438,183123,190524,198103,205984,212214,226821,226013,226538,223396,228010,227968,228971,230954,231843,237145
"35000","New Mexico","6","SA25N 1/","50","...","    Farm proprietors employment",15947,15428,15227,17825,14530,16045,15632,15588,15255,18193,18041,18270,19083,20715,21436,21547,21473,21405,21307
"35000","New Mexico","6","SA25N 1/","60","...","    Nonfarm proprietors employment 2/",163473,160690,167893,166613,168593,174479,182471,190396,196959,208628,207972,208268,204313,207295,206532,207424,209481,210438,215838
"35000","New Mexico","6","SA25N 1/","70","111-112","  Farm employment",23314,22119,21910,24356,20845,22838,22618,23262,22829,25804,24702,25228,25630,27323,28370,29218,28262,28866,29657
"35000","New Mexico","6","SA25N 1/","80","...","  Nonfarm employment",914760,919159,942377,952184,963903,980795,1005560,1028198,1057903,1079609,1083167,1050432,1035086,1037968,1039387,1046649,1055671,1063639,1069603
"35000","New Mexico","6","SA25N 1/","90","113-814","    Private nonfarm employment",716215,720499,740053,747043,754151,767143,787954,809499,843571,869670,869872,834214,817651,824157,827488,835812,846309,854978,860682
"35000","New Mexico","6","SA25N 1/","100","113-115","      Forestry, fishing, and related activities",6615,6115,5690,5222,5412,4972,5123,5229,5131,5161,5293,5287,5200,5237,5138,5247,5689,5557,5557
"35000","New Mexico","6","SA25N 1/","101","113","        Forestry and logging",497,"(T)",460,"(D)","(D)","(D)",294,371,333,322,321,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"35000","New Mexico","6","SA25N 1/","102","114","        Fishing, hunting and trapping","(T)","(T)","(T)","(D)","(D)","(D)",401,446,483,460,488,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"35000","New Mexico","6","SA25N 1/","103","115","        Support activities for agriculture and forestry",5584,5139,4762,4486,4638,4326,4428,4412,4315,4379,4484,4555,4528,4520,4370,4470,4922,4795,4814
"35000","New Mexico","6","SA25N 1/","200","21","      Mining, quarrying, and oil and gas extraction",19243,17359,18590,20098,18011,19012,19210,21160,23632,24913,28331,24467,27049,28362,34232,36831,38220,36654,31103
"35000","New Mexico","6","SA25N 1/","201","211","        Oil and gas extraction",6779,6530,6281,6844,6374,7032,6507,6859,7542,7809,10267,10126,12048,10840,13166,14421,14225,14701,14087
"35000","New Mexico","6","SA25N 1/","202","212","        Mining (except oil and gas)",5493,4874,4762,4976,4358,3951,4114,4393,4607,4725,5229,4450,4446,4939,5781,5733,5390,5075,4592
"35000","New Mexico","6","SA25N 1/","203","213","        Support activities for mining",6971,5955,7547,8278,7279,8029,8589,9908,11483,12379,12835,9891,10555,12583,15285,16677,18605,16878,12424
"35000","New Mexico","6","SA25N 1/","300","22","      Utilities",4334,4299,4401,4305,4145,4156,4118,4147,4211,4538,4666,4873,4637,4554,4583,4667,4591,4686,4807
"35000","New Mexico","6","SA25N 1/","400","23","      Construction",59029,59126,60614,63628,61901,64160,68321,73824,79756,80578,77980,67247,61314,59382,58032,59248,59728,59821,59381
"35000","New Mexico","6","SA25N 1/","401","236","        Construction of buildings",15717,16238,16854,18148,17797,17341,18308,19842,21010,20545,20405,16940,15308,14556,13793,13759,13638,14787,14788
"35000","New Mexico","6","SA25N 1/","402","237","        Heavy and civil engineering construction",9890,10048,10124,10363,9665,9339,9696,10192,11563,11716,11187,9988,9367,9005,9136,9764,9801,9701,9465
"35000","New Mexico","6","SA25N 1/","403","238","        Specialty trade contractors",33422,32840,33636,35117,34439,37480,40317,43790,47183,48317,46388,40319,36639,35821,35103,35725,36289,35333,35128
"35000","New Mexico","6","SA25N 1/","500","31-33","      Manufacturing",48086,46532,46937,45742,43824,41627,40666,41039,42863,42818,40671,36587,34587,35750,35771,35469,34044,34162,33334
"35000","New Mexico","6","SA25N 1/","510","321,327-339","        Durable goods manufacturing",35113,33672,33689,32432,30727,28752,27904,28392,29961,29770,28091,24485,23086,23698,23217,22553,21255,21193,20080
"35000","New Mexico","6","SA25N 1/","511","321","          Wood product manufacturing",2242,2258,1982,1778,1769,1876,2073,2177,2202,2004,1762,1575,1431,1382,1328,1295,1261,1303,1309
"35000","New Mexico","6","SA25N 1/","512","327","          Nonmetallic mineral product manufacturing",2937,2797,2857,2796,2835,2622,2592,2742,2988,3084,2883,2602,2478,2495,2391,2305,2289,2460,2357
"35000","New Mexico","6","SA25N 1/","513","331","          Primary metal manufacturing",1638,1541,1318,968,749,515,564,652,645,647,651,519,527,492,561,467,480,515,504
"35000","New Mexico","6","SA25N 1/","514","332","          Fabricated metal product manufacturing",3956,3702,3770,4030,3668,3187,3405,3539,3908,3874,3870,3435,3076,3459,3525,3633,3494,3554,3539
"35000","New Mexico","6","SA25N 1/","515","333","          Machinery manufacturing",1694,1689,1778,1763,1562,1595,1369,1462,1585,1627,1553,1396,1345,1290,1383,1352,1305,1276,1108
"35000","New Mexico","6","SA25N 1/","516","334","          Computer and electronic product manufacturing",12990,11892,12355,12583,11879,11196,10453,10212,10522,9554,8365,7748,7666,8142,7795,7230,6382,6043,5303
"35000","New Mexico","6","SA25N 1/","517","335","          Electrical equipment, appliance, and component manufacturing",792,893,1054,650,515,499,509,473,534,545,536,598,632,653,604,646,599,605,555
"35000","New Mexico","6","SA25N 1/","518","3361-3363","          Motor vehicles, bodies and trailers, and parts manufacturing",805,908,956,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"35000","New Mexico","6","SA25N 1/","519","3364-3369","          Other transportation equipment manufacturing",1618,1687,1530,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"35000","New Mexico","6","SA25N 1/","521","337","          Furniture and related product manufacturing",1519,1529,1448,1489,1414,1372,1399,1294,1502,1706,1779,1449,1223,1149,1002,1016,955,926,921
"35000","New Mexico","6","SA25N 1/","522","339","          Miscellaneous manufacturing",4922,4776,4641,4121,4436,4282,3871,3923,3720,3907,3648,3446,3197,3175,3166,3192,3117,3246,3265
"35000","New Mexico","6","SA25N 1/","530","311-316,322-326","        Nondurable goods manufacturing",12973,12860,13248,13310,13097,12875,12762,12647,12902,13048,12580,12102,11501,12052,12554,12916,12789,12969,13254
"35000","New Mexico","6","SA25N 1/","531","311","          Food manufacturing",5479,5454,5730,5897,6127,6169,5923,5927,5976,5848,5647,5479,5436,5704,6056,6218,6101,6010,6303
"35000","New Mexico","6","SA25N 1/","532","312","          Beverage and tobacco product manufacturing",395,411,460,512,489,462,473,510,592,661,641,622,563,608,637,742,767,878,996
"35000","New Mexico","6","SA25N 1/","533","313","          Textile mills","(T)","(T)","(T)",169,188,124,148,184,179,189,146,153,151,200,159,134,131,114,102
"35000","New Mexico","6","SA25N 1/","534","314","          Textile product mills","(T)","(T)","(T)",198,252,277,266,235,207,198,149,213,219,294,278,272,281,241,248
"35000","New Mexico","6","SA25N 1/","535","315","          Apparel manufacturing",907,808,655,592,514,444,425,289,300,361,339,389,373,280,348,425,392,396,370
"35000","New Mexico","6","SA25N 1/","536","316","          Leather and allied product manufacturing","(T)","(T)","(T)",170,181,176,179,172,178,134,143,135,125,181,188,124,123,163,172
"35000","New Mexico","6","SA25N 1/","537","322","          Paper manufacturing",841,873,931,803,793,747,767,780,783,810,777,621,583,573,540,520,513,553,570
"35000","New Mexico","6","SA25N 1/","538","323","          Printing and related support activities",2037,1995,2010,1803,1615,1468,1462,1480,1444,1469,1415,1368,1196,1161,1200,1220,1240,1232,1180
"35000","New Mexico","6","SA25N 1/","539","324","          Petroleum and coal products manufacturing",767,794,767,725,723,743,722,708,737,757,856,899,698,743,818,820,822,860,831
"35000","New Mexico","6","SA25N 1/","541","325","          Chemical manufacturing",859,859,862,826,843,1114,1302,1375,1378,1471,1449,1389,1330,1445,1438,1531,1507,1513,1437
"35000","New Mexico","6","SA25N 1/","542","326","          Plastics and rubber products manufacturing",1131,1135,1295,1615,1372,1151,1095,987,1128,1150,1018,834,827,863,892,910,912,1009,1045
"35000","New Mexico","6","SA25N 1/","600","42","      Wholesale trade",29587,28520,28868,28389,27404,26901,27574,28654,29430,29015,28755,26698,26921,26513,26486,26694,28867,28508,29365
"35000","New Mexico","6","SA25N 1/","700","44-45","      Retail trade",113130,110894,111916,110525,111152,112494,114357,116415,116789,119034,118204,114095,110475,111583,111908,112808,114006,114963,115080
"35000","New Mexico","6","SA25N 1/","701","441","        Motor vehicle and parts dealers",13067,13100,13217,13493,13861,13747,14330,14682,14611,14958,14657,13303,12906,13075,13525,13934,14181,14365,14391
"35000","New Mexico","6","SA25N 1/","702","442","        Furniture and home furnishings stores",4044,4041,3967,3780,3782,3747,3664,3579,3567,3775,3440,2637,2386,2355,2414,2358,2430,2378,2362
"35000","New Mexico","6","SA25N 1/","703","443","        Electronics and appliance stores",2718,2664,2754,2862,2860,2822,3105,3109,3027,2976,3034,2685,2659,3079,2910,2725,2628,2833,2603
"35000","New Mexico","6","SA25N 1/","704","444","        Building material and garden equipment and supplies dealers",6570,6867,6961,7021,7601,7837,8500,8897,9330,9434,8728,8078,8042,8056,8020,8089,8123,7933,7908
"35000","New Mexico","6","SA25N 1/","705","445","        Food and beverage stores",16463,15287,15460,14884,14284,13688,13259,13567,13756,13764,14486,14739,14485,14791,15044,15304,15347,15829,15735
"35000","New Mexico","6","SA25N 1/","706","446","        Health and personal care stores",5288,5069,5073,5102,5248,5358,5469,5451,5587,5648,5602,5507,5598,5783,5840,5940,6030,6173,6277
"35000","New Mexico","6","SA25N 1/","707","447","        Gasoline stations",8355,8472,8418,8107,8149,7978,8104,8230,8167,8255,8299,8085,7833,7656,7773,7922,8116,8230,8325
"35000","New Mexico","6","SA25N 1/","708","448","        Clothing and clothing accessories stores",8037,7799,7662,8047,7993,8077,8219,8175,8394,8640,8159,7814,7639,7477,7641,7739,7466,7377,7275
"35000","New Mexico","6","SA25N 1/","709","451","        Sporting goods, hobby, musical instrument, and book stores",5613,5364,5414,5066,5153,5337,5486,5375,5218,5287,5187,5175,5091,4382,4347,4510,4655,4632,4585
"35000","New Mexico","6","SA25N 1/","711","452","        General merchandise stores",16772,18169,18298,18485,19375,20525,20749,21278,21712,22307,23172,22891,21999,22774,22877,22438,22705,23001,23407
"35000","New Mexico","6","SA25N 1/","712","453","        Miscellaneous store retailers",13287,12806,12970,13094,12713,12849,12915,12621,12460,13265,13003,13169,12654,12651,12280,12699,13042,12694,12432
"35000","New Mexico","6","SA25N 1/","713","454","        Nonstore retailers",12916,11256,11722,10584,10133,10529,10557,11451,10960,10725,10437,10012,9183,9504,9237,9150,9283,9518,9780
"35000","New Mexico","6","SA25N 1/","800","48-49","      Transportation and warehousing",24720,24270,24915,24083,24180,24103,24990,25242,25906,27435,26703,24361,23430,24333,25361,25505,25927,27278,26837
"35000","New Mexico","6","SA25N 1/","801","481","        Air transportation",2176,1985,1872,1865,1795,1814,1821,1773,1689,1721,1630,1447,1337,1309,1340,1219,1096,1019,1233
"35000","New Mexico","6","SA25N 1/","802","482","        Rail transportation",1955,1943,1802,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"35000","New Mexico","6","SA25N 1/","803","483","        Water transportation","(T)","(T)","(T)","(D)",24,23,27,23,"(D)","(D)","(D)",27,25,"(D)","(D)","(D)","(D)","(D)",89
"35000","New Mexico","6","SA25N 1/","804","484","        Truck transportation",9780,9643,10400,9643,9773,9745,10050,10471,10940,11836,11474,10660,10060,10508,11016,11311,11699,12019,11608
"35000","New Mexico","6","SA25N 1/","805","485","        Transit and ground passenger transportation",3477,3446,3385,3384,3537,3518,3540,3451,3435,3427,3312,3173,3155,3135,3224,3205,3218,3567,3522
"35000","New Mexico","6","SA25N 1/","806","486","        Pipeline transportation",1180,1149,1180,1029,1002,888,961,930,939,996,890,223,199,201,209,148,223,254,248
"35000","New Mexico","6","SA25N 1/","807","487","        Scenic and sightseeing transportation","(T)","(T)","(T)",256,"(D)",136,"(D)","(D)",157,245,259,"(D)","(D)",196,246,205,185,202,211
"35000","New Mexico","6","SA25N 1/","808","488","        Support activities for transportation",2190,2006,1967,2092,2152,2156,2334,2293,2323,2459,2295,2210,2221,2416,2404,2442,2563,2819,2884
"35000","New Mexico","6","SA25N 1/","809","492","        Couriers and messengers",2909,2788,2998,3079,2931,"(D)","(D)",3175,3246,3495,3531,3301,3129,3253,3242,3314,3331,3448,"(D)"
"35000","New Mexico","6","SA25N 1/","811","493","        Warehousing and storage",746,1015,988,1112,1183,1205,1195,1226,1402,1502,1594,1548,1559,1654,1984,1891,1751,2012,2013
"35000","New Mexico","6","SA25N 1/","900","51","      Information",16568,17277,18212,19613,18656,17966,17253,17362,18451,18879,18971,17497,17130,16508,16473,16059,15722,15588,15901
"35000","New Mexico","6","SA25N 1/","901","511","        Publishing industries (except Internet)",4110,3979,4012,3980,3707,3860,3968,4093,4127,4105,3921,3377,3245,3159,3062,3013,2972,2778,2713
"35000","New Mexico","6","SA25N 1/","902","512","        Motion picture and sound recording industries",1878,1926,1716,1541,1734,1740,1910,2468,3255,3806,3946,3518,3731,3216,3769,3338,3139,3434,4015
"35000","New Mexico","6","SA25N 1/","903","515","        Broadcasting (except Internet)",1663,1717,1752,1903,1824,1810,1809,1850,1767,1702,1717,1569,1508,1528,1510,1522,1485,1422,1393
"35000","New Mexico","6","SA25N 1/","904","516","        Internet publishing and broadcasting 3/","(T)","(T)","(T)",41,46,41,45,62,73,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
