"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"95000","Southeast","5","SA35","1000","...","Personal current transfer receipts (thousands of dollars)",156273,165612,356122,246131,215791,221251,212985,423775,230114,276916,281274,313745,321514,328525,325641,445874,891148,1895474,1978481,1906460,2220863,2761603,2276865,2305573,2323232,2610829,2848735,3023601,3515539,4063190,4347353,4602731,5295283,5555652,5900906,6157502,6722566,7340361,8745861,10099927,11389816,13778398,16279163,18420218,21829449,26390908,34253407,37452769,39876108,43651922,50336697,60098110,68730763,76253890,83048815,87508397,93421111,99611012,103717988,111298428,123732094,135825060,153596805,173346683,185687691,197262433,212692418,225352181,233903259,240589647,251112751,268197252,295575986,319134562,335323564,359182652,389115581,413382707,442013017,502150396,546877778,592534192,610104701,612345501,629817951,659882154,696389612,718034522
"95000","Southeast","5","SA35","2000","...","  Current transfer receipts of individuals from governments","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1765210,2074435,2574655,2051927,2073429,2128008,2477360,2659171,2792972,3260717,3819869,4079142,4330182,5012346,5230134,5515088,5699096,6224764,6822574,8142685,9374306,10394410,12805471,15310148,17325845,20547818,24829533,32091276,35104236,37876383,40980514,47207087,56719791,64773611,72233880,78672476,81574717,86909561,92751370,97454202,104892286,116595493,128896820,147527888,167421593,180049763,191706462,205712852,217266559,226647879,231584547,239935538,254725471,280521224,306816807,324668941,350693792,378310436,403543945,429849815,488122305,531930428,575869960,591494525,595709739,613574605,642368021,677023346,697463921
"95000","Southeast","5","SA35","2100","...","    Retirement and disability insurance benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",127503,150875,197447,336965,410923,537707,650580,858039,997719,1309186,1549053,1911081,2128730,2452060,2847089,3067923,3244059,3699743,4085874,4424590,5155967,5604114,6780217,8142162,9318263,11797067,13476991,15565626,17775998,19958313,22124087,25300455,29415368,34068507,37732017,40770048,43142485,45951135,48749451,50962189,54283831,58302538,62857011,68141574,73219152,77847521,81885005,86587982,91116487,95453255,99303838,102782474,108544440,115571201,122928060,128241621,134393937,142491115,151769469,160848620,169780884,186724807,194868425,201954884,216074747,226667473,237594882,248974849,256124253
"95000","Southeast","5","SA35","2110","...","      Social Security benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",71894,86671,126695,261469,309353,429866,528989,726633,853782,1149152,1373141,1713737,1906397,2218247,2600012,2811687,2980119,3420866,3789131,4100513,4788130,5212182,6294468,7467609,8515022,10660714,12289722,14226269,16319758,18430006,20473396,23225987,27161959,31624106,35143689,38054413,40378797,43078069,45768013,47827504,51017622,54965738,59364776,64501326,69268320,73729622,77849320,82548120,86861332,91255913,95123715,98491519,104339291,111124392,117613666,122726181,129396165,137503865,146577929,155739000,164578799,181374483,189256674,196246201,210318497,221064379,231597476,242719118,250278960
"95000","Southeast","5","SA35","2120","...","      Excluding Social Security benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",55609,64204,70752,75496,101570,107841,121591,131406,143937,160034,175912,197344,222333,233813,247077,256236,263940,278877,296743,324077,367837,391932,485749,674553,803241,1136353,1187269,1339357,1456240,1528307,1650691,2074468,2253409,2444401,2588328,2715635,2763688,2873066,2981438,3134685,3266209,3336800,3492235,3640248,3950832,4117899,4035685,4039862,4255155,4197342,4180123,4290955,4205149,4446809,5314394,5515440,4997772,4987250,5191540,5109620,5202085,5350324,5611751,5708683,5756250,5603094,5997406,6255731,5845293
"95000","Southeast","5","SA35","2121","...","        Railroad retirement and disability benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",44507,52264,56225,58292,81661,86987,100120,108900,120088,135023,148378,168832,195421,205809,217294,224555,230464,243143,257844,282014,321642,338035,386699,446003,484502,579861,631686,735481,799381,853353,901419,981546,1102201,1220971,1329291,1387677,1403183,1446769,1495507,1537440,1605303,1680600,1754905,1829061,1888745,1918396,1959873,1986117,2016260,2051986,2085171,2094179,2123275,2177566,2270878,2342441,2409117,2481856,2586987,2686747,2773465,2930037,2990605,3040132,3162045,3232050,3303105,3373693,3407318
"95000","Southeast","5","SA35","2122","...","        Workers' compensation","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",10605,10943,13470,16642,19352,20111,20865,21866,23221,24441,26971,27966,26353,27443,29220,31107,33198,35457,38617,41776,45913,53612,60243,77785,90810,109631,144238,185680,224259,244536,283597,312255,353264,430984,494928,530565,582381,656829,712190,818942,855373,901891,986780,1074528,1300773,1421378,1324942,1334537,1514668,1491300,1476044,1502223,1515149,1727031,2367968,2403210,1762389,1552931,1643177,1539425,1605704,1657635,1819853,1864637,1806062,1749222,1791373,1777141,1798453
"95000","Southeast","5","SA35","2123","...","        Other government retirement and disability insurance benefits 1/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",497,997,1057,562,557,743,606,640,628,570,563,546,559,561,563,574,278,277,282,287,282,285,38807,150765,227929,446861,411345,418196,432600,430418,465675,780667,797944,792446,764109,797393,778124,769468,773741,778303,805533,754309,750550,736659,761314,778125,750870,719208,724227,654056,618908,694553,566725,542212,675548,769789,826266,952463,961376,883448,822916,762652,801293,803914,788143,621822,902928,1104897,639522
"95000","Southeast","5","SA35","2200","...","    Medical benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",5250,6510,7643,9225,10736,11789,16911,22878,30710,58022,92334,119243,150969,178099,348529,993768,1360582,1586169,1913667,2235959,2607700,3037837,3866577,4947373,5967972,6914918,8056422,9590820,11766567,13998460,16154795,18493857,20471044,22655159,25076430,27819236,30748183,36240763,41660595,51016596,59623494,67029210,74589805,81139155,85916358,90490752,90494363,94110797,101914845,115659108,126205093,134369507,151273806,161170273,178702381,192862428,206691823,220874853,231942482,240861477,249113596,257947775,272960694,288647820,296954644
"95000","Southeast","5","SA35","2210","...","      Medicare benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",166343,775439,992875,1129214,1265406,1386326,1531645,1798570,2312253,2949032,3652423,4367447,5087146,6105868,7522565,9283736,10940609,12438501,13932857,15309836,16859912,18634061,20088575,23690253,25600524,29356473,33949120,37618211,42964212,47504029,51350513,54476532,53361781,54295063,57331060,63556877,68165643,73701119,82238744,89621408,108968931,117175116,126289833,135066077,140685148,147023086,152838357,158132664,165656872,175020904,181154955
