"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957"
"16000","Idaho","7","SA5H 1/","10","...","Personal income (thousands of dollars)",223159,218123,166214,122854,105726,183764,189373,230591,213455,216123,224529,239246,297824,441876,518932,570357,560458,612605,664633,740213,733317,790427,894027,983639,939449,955514,1006648,1110543,1176212
"16000","Idaho","7","SA5H 1/","20","...","Population (persons) 2/",447000,447000,454000,459000,464000,473000,481000,495000,507000,513000,521000,522000,502000,481000,499000,514000,490000,509000,522000,551000,570000,590000,589000,587000,596000,600000,618000,628000,642000
"16000","Idaho","7","SA5H 1/","30","...","Per capita personal income (dollars) 3/",499,488,366,268,228,389,394,466,421,421,431,458,593,919,1040,1110,1144,1204,1273,1343,1287,1340,1518,1676,1576,1593,1629,1768,1832
"16000","Idaho","7","SA5H 1/","35","...","  Total earnings",195813,194683,143349,104085,88094,166034,169394,204234,194224,197017,202066,213003,268321,405519,488294,538637,518912,553337,593994,648544,635021,670612,770634,860114,816616,809868,850502,934076,972897
"16000","Idaho","7","SA5H 1/","36","...","  Less: Contributions for government social insurance 4/",204,194,182,188,157,155,153,151,3400,3688,4374,4507,5276,8338,10315,13330,13993,17583,15637,14767,16571,17081,19844,21189,21721,23760,26593,28000,31820
"16000","Idaho","7","SA5H 1/","37","...","    Employee and self-employed contributions for government social insurance",173,167,163,157,141,139,133,143,1068,961,1034,1140,1377,2158,4411,7324,5543,3761,4551,5028,5099,6504,7752,8703,9007,9986,11380,13211,15481
"16000","Idaho","7","SA5H 1/","38","...","    Employer contributions for government social insurance",31,27,19,31,16,16,20,8,2332,2727,3340,3367,3899,6180,5904,6006,8450,13822,11086,9739,11472,10577,12092,12486,12714,13774,15213,14789,16339
"16000","Idaho","7","SA5H 1/","42","...","  Plus: Adjustment for residence 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1,-5,-21,-4,14,129,243,272,-10,16
"16000","Idaho","7","SA5H 1/","45","...","  Equals: Net earnings by place of residence",195609,194489,143167,103897,87937,165879,169241,204083,190824,193329,197692,208496,263045,397181,477979,525307,504919,535754,578357,633778,618445,653510,750786,838939,795024,786351,824181,906066,941093
"16000","Idaho","7","SA5H 1/","46","...","  Plus: Dividends, interest, and rent 6/",23916,19949,15481,13785,12858,13367,13890,14994,15675,15797,18199,21565,25466,35966,32798,35116,37940,44756,49317,70250,75955,88202,101031,102093,99437,119685,127529,146652,167171
"16000","Idaho","7","SA5H 1/","47","...","  Plus: Personal current transfer receipts",3634,3685,7566,5172,4931,4518,6242,11514,6956,6997,8638,9185,9313,8729,8155,9934,17599,32095,36959,36185,38917,48715,42210,42607,44988,49478,54938,57825,67948
"16000","Idaho","7","SA5H 1/","50","...","  Wages and salaries",120790,110257,92172,73463,69436,89725,99154,116825,129114,126939,125772,134448,154652,227987,272930,313671,292617,291432,334358,371302,386590,410288,473539,515205,518163,519034,555877,610865,638636
"16000","Idaho","7","SA5H 1/","60","...","  Supplements to wages and salaries",2299,2321,2227,2046,2206,2467,2419,2631,4881,5362,6170,6778,8707,14097,19923,22277,22104,25218,21773,21725,25482,25994,33433,40178,39160,41054,44398,48379,54569
"16000","Idaho","7","SA5H 1/","61","...","    Employer contributions for employee pension and insurance funds 7/",2268,2294,2208,2015,2190,2451,2399,2623,2549,2635,2830,3411,4808,7917,14019,16271,13654,11396,10687,11986,14010,15417,21341,27692,26446,27280,29185,33590,38230
"16000","Idaho","7","SA5H 1/","62","...","    Employer contributions for government social insurance",31,27,19,31,16,16,20,8,2332,2727,3340,3367,3899,6180,5904,6006,8450,13822,11086,9739,11472,10577,12092,12486,12714,13774,15213,14789,16339
"16000","Idaho","7","SA5H 1/","70","...","  Proprietors' income 8/",72724,82105,48950,28576,16452,73842,67821,84778,60229,64716,70124,71777,104962,163435,195441,202689,204191,236687,237863,255517,222949,234330,263662,304731,259293,249780,250227,274832,279692
"16000","Idaho","7","SA5H 1/","71","...","    Farm proprietors' income",48358,59401,29787,16312,6391,58594,47609,57910,31115,36093,42847,40899,63938,96793,125987,131015,128000,145419,150971,165867,130671,133026,152396,190060,143594,135196,124612,143508,141549
"16000","Idaho","7","SA5H 1/","72","...","    Nonfarm proprietors' income",24366,22704,19163,12264,10061,15248,20212,26868,29114,28623,27277,30878,41024,66642,69454,71674,76191,91268,86892,89650,92278,101304,111266,114671,115699,114584,125615,131324,138143
"16000","Idaho","7","SA5H 1/","81","[01-02]","  Farm earnings",65557,73465,39915,23452,13541,66738,56645,69985,45149,50185,55857,54913,80935,118673,155832,163864,159924,176241,190507,204141,166662,166005,187714,226248,177007,170545,160470,179725,180185
"16000","Idaho","7","SA5H 1/","82","...","  Nonfarm earnings",130256,121218,103434,80633,74553,99296,112749,134249,149075,146832,146209,158090,187386,286846,332462,374773,358988,377096,403487,444403,468359,504607,582920,633866,639609,639323,690032,754351,792712
"16000","Idaho","7","SA5H 1/","90","...","    Private nonfarm earnings",113842,103400,86180,63650,54997,71338,86414,104362,120816,114507,114743,123567,148637,234035,225058,229372,241273,303475,343003,379266,394559,434120,490548,516934,526477,522176,567540,619787,645481
"16000","Idaho","7","SA5H 1/","100","[07-08]","      Agricultural services, forestry, and fishing",295,293,299,290,197,294,301,305,302,305,304,414,412,612,614,612,608,607,912,1034,1053,1293,1690,1975,2247,2556,2866,3078,3344
"16000","Idaho","7","SA5H 1/","200","B","      Mining",8261,7033,5102,3893,3834,4222,5851,7967,11534,9963,10690,12921,14562,19413,19558,15865,13740,15550,21396,21363,21602,24665,25947,29002,26144,23716,24298,27743,28065
"16000","Idaho","7","SA5H 1/","300","C","      Construction",5354,8598,9969,6261,3174,4724,7595,11775,10210,9387,7139,5351,6982,66418,27362,16390,15094,26828,31328,34925,42860,48467,60589,60372,55212,52820,54215,66375,77434
"16000","Idaho","7","SA5H 1/","400","D","      Manufacturing",26043,20087,13790,8598,8576,12793,14620,17642,22014,19892,19316,20725,23580,29127,33363,38873,40979,48812,57476,70326,71725,83567,100304,108412,108573,111488,124588,139375,141590
"16000","Idaho","7","SA5H 1/","500","E","      Transportation and public utilities",19274,17657,14670,11613,10768,12287,13993,16113,18526,18207,18363,18052,21300,26417,33120,37212,36851,42575,50788,57467,59732,63061,70361,75549,75247,71876,74048,79240,82945
"16000","Idaho","7","SA5H 1/","600","F-G","      Wholesale and retail trade",32142,28582,23819,18157,15795,22399,27763,31791,37568,36719,38939,44649,57534,65549,79291,85055,93746,117526,123391,125619,124777,129205,143354,150037,153206,150540,163322,171807,174410
"16000","Idaho","7","SA5H 1/","700","H","      Finance, insurance, and real estate",4381,3895,3421,2933,2382,2659,2888,3174,3428,3597,3713,4112,4548,4501,4620,5358,6249,8699,10477,13592,15637,20399,20759,21631,25212,26631,30707,31165,33132
"16000","Idaho","7","SA5H 1/","800","I","      Services",18092,17255,15110,11905,10271,11960,13403,15595,17234,16437,16279,17343,19719,21998,27130,30007,34006,42878,47235,54940,57173,63463,67544,69956,80636,82549,93496,101004,104561
"16000","Idaho","7","SA5H 1/","900","...","    Government and government enterprises",16414,17818,17254,16983,19556,27958,26335,29887,28259,32325,31466,34523,38749,52811,107404,145401,117715,73621,60484,65137,73800,70487,92372,116932,113132,117147,122492,134564,147231
"16000","Idaho","7","SA5H 1/","910","...","      Federal, civilian",6310,6315,6422,6041,9579,13485,10709,15718,12877,15643,15860,18403,18398,23418,31545,31091,31090,31802,24462,23636,25616,23138,30350,36499,36552,35695,37649,41738,45743
"16000","Idaho","7","SA5H 1/","920","...","      Military",188,187,116,225,161,157,210,253,165,265,289,303,3233,11675,57230,94556,64604,14014,4640,5344,9014,4803,15918,32127,24085,24588,24171,27599,29628
"16000","Idaho","7","SA5H 1/","930","...","      State and local",9916,11316,10716,10717,9816,14316,15416,13916,15217,16417,15317,15817,17118,17718,18629,19754,22021,27805,31382,36157,39170,42546,46104,48306,52495,56864,60672,65227,71860
"Note: See the included footnote file."
"SA5H: Personal Income by Major Component and Earnings by Industry (Historical)"
"Last updated: May 30, 2014-- revised estimates for 1929-1957."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
