"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957"
"49000","Utah","7","SA5H 1/","10","...","Personal income (thousands of dollars)",278145,251492,190785,157305,154515,163866,205566,243799,236504,238540,249628,267063,330927,527770,730197,664088,687064,716034,761387,836820,865148,963693,1125561,1195635,1225549,1223556,1353180,1474040,1598074
"49000","Utah","7","SA5H 1/","20","...","Population (persons) 2/",508000,509000,513000,517000,520000,522000,526000,527000,529000,535000,543000,552000,551000,582000,627000,616000,596000,638000,636000,653000,671000,696000,706000,724000,739000,750000,783000,809000,826000
"49000","Utah","7","SA5H 1/","30","...","Per capita personal income (dollars) 3/",548,494,372,304,297,314,391,463,447,446,460,484,601,907,1165,1078,1153,1122,1197,1282,1289,1385,1594,1651,1658,1631,1728,1822,1935
"49000","Utah","7","SA5H 1/","35","...","  Total earnings",233480,209295,152648,125420,125346,133416,172232,205671,203310,204721,215540,230626,289098,486117,687538,618283,632598,642376,672557,718741,731663,804798,973595,1039160,1050718,1043842,1153685,1245317,1352352
"49000","Utah","7","SA5H 1/","36","...","  Less: Contributions for government social insurance 4/",215,207,190,197,163,166,165,2447,4716,5159,6057,6481,7629,13102,20278,19237,24169,39967,28826,20176,21414,20808,24334,27932,30120,34473,38957,41481,48907
"49000","Utah","7","SA5H 1/","37","...","    Employee and self-employed contributions for government social insurance",182,178,169,163,146,149,144,157,1617,1594,1633,1846,2158,4210,8698,9425,10201,7948,8005,6643,6692,8839,10556,12250,13236,14982,16510,18169,21445
"49000","Utah","7","SA5H 1/","38","...","    Employer contributions for government social insurance",33,29,21,34,17,17,21,2290,3099,3565,4424,4635,5471,8892,11580,9812,13968,32019,20821,13533,14722,11969,13778,15682,16884,19491,22447,23312,27462
"49000","Utah","7","SA5H 1/","42","...","  Plus: Adjustment for residence 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",0,-60,-135,-240,-279,-330,-334,-435,-563,-687
"49000","Utah","7","SA5H 1/","45","...","  Equals: Net earnings by place of residence",233265,209088,152458,125223,125183,133250,172067,203224,198594,199562,209483,224145,281469,473015,667260,599046,608429,602409,643731,698565,710189,783855,949021,1010949,1020268,1009035,1114293,1203273,1302758
"49000","Utah","7","SA5H 1/","46","...","  Plus: Dividends, interest, and rent 6/",41115,38535,30078,25665,22831,23869,25602,28485,29715,27904,28808,30604,35564,41872,50616,49138,52391,61504,65477,87412,102612,117764,124921,132532,150347,151923,169462,196969,212090
"49000","Utah","7","SA5H 1/","47","...","  Plus: Personal current transfer receipts",3765,3869,8249,6417,6501,6747,7897,12090,8195,11074,11337,12314,13894,12883,12321,15904,26244,52121,52179,50843,52347,62074,51619,52154,54934,62598,69425,73798,83226
"49000","Utah","7","SA5H 1/","50","...","  Wages and salaries",174189,158339,129806,101374,97937,115415,129153,146547,161056,152352,157740,169363,201679,342457,489265,443503,450362,430310,465611,519562,534158,586616,704411,770413,801134,791568,875663,956428,1028387
"49000","Utah","7","SA5H 1/","60","...","  Supplements to wages and salaries",3421,3522,3355,3160,3140,3518,3946,6830,7662,8413,9620,10774,13312,28910,39375,35445,41839,60662,44615,39367,42107,47367,60165,68009,70070,73316,82137,88641,103839
"49000","Utah","7","SA5H 1/","61","...","    Employer contributions for employee pension and insurance funds 7/",3388,3493,3334,3126,3123,3501,3925,4540,4563,4848,5196,6139,7841,20018,27795,25633,27871,28643,23794,25834,27385,35398,46387,52327,53186,53825,59690,65329,76377
"49000","Utah","7","SA5H 1/","62","...","    Employer contributions for government social insurance",33,29,21,34,17,17,21,2290,3099,3565,4424,4635,5471,8892,11580,9812,13968,32019,20821,13533,14722,11969,13778,15682,16884,19491,22447,23312,27462
"49000","Utah","7","SA5H 1/","70","...","  Proprietors' income 8/",55870,47434,19487,20886,24269,14483,39133,52294,34592,43956,48180,50489,74107,114750,158898,139335,140397,151404,162331,159812,155398,170815,209019,200738,179514,178958,195885,200248,220126
"49000","Utah","7","SA5H 1/","71","...","    Farm proprietors' income",30343,26401,3843,10875,14608,0,21375,29954,11041,19436,22355,21340,33359,46460,69088,62530,65999,65084,78610,61795,57555,61391,89581,76149,51229,49371,47461,43926,54548
"49000","Utah","7","SA5H 1/","72","...","    Nonfarm proprietors' income",25527,21033,15644,10011,9661,14483,17758,22340,23551,24520,25825,29149,40748,68290,89810,76805,74398,86320,83721,98017,97843,109424,119438,124589,128285,129587,148424,156322,165578
"49000","Utah","7","SA5H 1/","81","[01-02]","  Farm earnings",37441,33446,9930,14962,19719,5095,26401,37005,17068,25488,27372,26358,39369,54429,80042,75478,79970,79997,96401,79796,74532,76125,104192,91199,67416,63346,60711,57248,68457
"49000","Utah","7","SA5H 1/","82","...","  Nonfarm earnings",196039,175849,142718,110458,105627,128321,145831,168666,186242,179233,188168,204268,249729,431688,607496,542805,552628,562379,576156,638945,657131,728673,869403,947961,983302,980496,1092974,1188069,1283895
"49000","Utah","7","SA5H 1/","90","...","    Private nonfarm earnings",176286,155066,121507,89144,82066,97050,113671,130891,151994,140777,148900,162215,202238,324381,406564,346208,338237,387362,447672,507158,516185,564650,647195,691551,741519,740228,834703,921339,996416
"49000","Utah","7","SA5H 1/","100","[07-08]","      Agricultural services, forestry, and fishing",295,293,199,190,197,107,201,205,201,204,201,206,306,307,410,406,304,306,404,875,815,890,1045,1549,1698,1872,1949,2049,2127
"49000","Utah","7","SA5H 1/","200","B","      Mining",25977,20640,13911,8482,7381,8658,10796,13537,19502,13555,14933,19512,23031,29201,35289,35788,33627,31040,46021,50513,48257,53166,63708,71224,77965,65825,78041,92495,101841
"49000","Utah","7","SA5H 1/","300","C","      Construction",9084,7765,6059,3380,2534,5124,6533,8715,7572,9567,9676,8624,24829,82363,103389,41712,22343,30660,37400,50088,47919,59007,68402,64756,62288,64817,84770,97843,102928
