"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957"
"24000","Maryland","2","SA5H 1/","10","...","Personal income (thousands of dollars)",1256418,1178774,1070577,875245,803423,908054,964784,1093243,1182505,1136351,1207103,1328545,1716514,2327182,2777299,2929691,2895214,3013640,3126558,3511304,3585348,4005631,4621476,5092687,5425315,5456784,5878647,6423191,6837619
"24000","Maryland","2","SA5H 1/","20","...","Population (persons) 2/",1621000,1636000,1657000,1678000,1694000,1710000,1729000,1745000,1754000,1766000,1793000,1839000,1917000,2012000,2097000,2156000,2146000,2227000,2256000,2271000,2329000,2355000,2441000,2500000,2567000,2685000,2742000,2811000,2873000
"24000","Maryland","2","SA5H 1/","30","...","Per capita personal income (dollars) 3/",775,721,646,522,474,531,558,627,674,643,673,722,895,1157,1324,1359,1349,1353,1386,1546,1539,1701,1893,2037,2113,2032,2144,2285,2380
"24000","Maryland","2","SA5H 1/","35","...","  Total earnings",898921,825271,737734,578693,554187,640740,697582,798929,904710,854604,941945,1050703,1436341,2050793,2507594,2644826,2583569,2660339,2703059,2779165,2768048,3041409,3605294,3989590,4231107,4209994,4556210,4969744,5234019
"24000","Maryland","2","SA5H 1/","36","...","  Less: Contributions for government social insurance 4/",1731,1716,1552,1474,1260,1380,1335,1459,22539,22764,27316,29502,40786,60999,81532,87353,106677,150775,110373,80261,80443,80137,96626,105750,111310,129678,151192,166240,192933
"24000","Maryland","2","SA5H 1/","37","...","    Employee and self-employed contributions for government social insurance",1625,1624,1486,1367,1206,1326,1267,1432,8825,6740,7341,7930,10751,18360,29561,38647,42335,32589,29917,25335,23770,34029,41418,46252,50017,59318,67896,73859,87913
"24000","Maryland","2","SA5H 1/","38","...","    Employer contributions for government social insurance",106,92,66,107,54,54,68,27,13714,16024,19975,21572,30035,42639,51971,48706,64342,118186,80456,54926,56673,46108,55208,59498,61293,70360,83296,92381,105020
"24000","Maryland","2","SA5H 1/","42","...","  Plus: Adjustment for residence 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",229416,262085,296515,339511,399477,420939,424185,470493,510566,557516
"24000","Maryland","2","SA5H 1/","45","...","  Equals: Net earnings by place of residence",897190,823555,736182,577219,552927,639360,696247,797470,882171,831840,914629,1021201,1395555,1989794,2426062,2557473,2476892,2509564,2592686,2928320,2949690,3257787,3848179,4283317,4540736,4504501,4875511,5314070,5598602
"24000","Maryland","2","SA5H 1/","46","...","  Plus: Dividends, interest, and rent 6/",343856,339323,302877,275072,228169,240447,240359,253610,273645,267880,258704,271391,284561,300446,314567,325512,333991,353699,392393,472515,501877,570560,637811,668577,736505,769631,806518,901972,992359
"24000","Maryland","2","SA5H 1/","47","...","  Plus: Personal current transfer receipts",15372,15896,31518,22954,22327,28247,28178,42163,26689,36631,33770,35953,36398,36942,36670,46706,84331,150377,141479,110469,133781,177284,135486,140793,148074,182652,196618,207149,246658
"24000","Maryland","2","SA5H 1/","50","...","  Wages and salaries",721791,684904,607769,497860,471526,533265,573392,651698,727068,686920,758826,843176,1139584,1641940,2039018,2148331,2069149,2001607,2120486,2168443,2161779,2385580,2832166,3145559,3355285,3328786,3610764,3947052,4147729
"24000","Maryland","2","SA5H 1/","60","...","  Supplements to wages and salaries",23417,24253,22968,20445,17932,19195,21578,23346,38540,41631,48045,52739,87819,134752,137634,146830,166933,244511,196689,172348,182921,205478,265982,313763,325701,338471,369691,407953,459716
"24000","Maryland","2","SA5H 1/","61","...","    Employer contributions for employee pension and insurance funds 7/",23311,24161,22902,20338,17878,19141,21510,23319,24826,25607,28070,31167,57784,92113,85663,98124,102591,126325,116233,117422,126248,159370,210774,254265,264408,268111,286395,315572,354696
"24000","Maryland","2","SA5H 1/","62","...","    Employer contributions for government social insurance",106,92,66,107,54,54,68,27,13714,16024,19975,21572,30035,42639,51971,48706,64342,118186,80456,54926,56673,46108,55208,59498,61293,70360,83296,92381,105020
"24000","Maryland","2","SA5H 1/","70","...","  Proprietors' income 8/",153713,116114,106997,60388,64729,88280,102612,123885,139102,126053,135074,154788,208938,274101,330942,349665,347487,414221,385884,438374,423348,450351,507146,530268,550121,542737,575755,614739,626574
"24000","Maryland","2","SA5H 1/","71","...","    Farm proprietors' income",37930,16973,30747,10875,17347,23019,27205,28955,35132,25913,26081,26674,37066,51300,58930,69478,64001,95593,82573,88458,70148,62293,79827,77737,78601,62832,44563,58310,33184
"24000","Maryland","2","SA5H 1/","72","...","    Nonfarm proprietors' income",115783,99141,76250,49513,47382,65261,75407,94930,103970,100140,108993,128114,171872,222801,272012,280187,283486,318628,303311,349916,353200,388058,427319,452531,471520,479905,531192,556429,593390
"24000","Maryland","2","SA5H 1/","81","[01-02]","  Farm earnings",63249,38088,48982,25147,30618,37259,43257,47053,54163,44013,43068,44645,58032,78127,90766,101354,92977,126478,117271,122420,102003,96766,115144,109868,109276,93170,75437,88386,64051
"24000","Maryland","2","SA5H 1/","82","...","  Nonfarm earnings",835672,787183,688752,553546,523569,603481,654325,751876,850547,810591,898877,1006058,1378309,1972666,2416828,2543472,2490592,2533861,2585788,2656745,2666045,2944643,3490150,3879722,4121831,4116824,4480773,4881358,5169968
"24000","Maryland","2","SA5H 1/","90","...","    Private nonfarm earnings",719403,663796,565310,437603,412548,477977,520950,598333,695754,646377,720927,825936,1108180,1518930,1854036,1828859,1744586,1842992,2050601,2140792,2101339,2324407,2662944,2867302,3107181,3090005,3394349,3735681,3956543
"24000","Maryland","2","SA5H 1/","100","[07-08]","      Agricultural services, forestry, and fishing",4439,4737,3994,2989,2835,3057,3764,4646,5537,4429,4651,4650,5169,6714,7866,9042,10452,12335,12461,14954,16413,17903,18542,19196,20080,21091,21056,22231,22620
"24000","Maryland","2","SA5H 1/","200","B","      Mining",4428,3557,2395,1180,1117,1899,2427,2945,3048,2660,3047,4500,6140,6843,7287,7183,6910,8437,10642,11351,9228,9365,10146,9867,9809,10692,12154,13308,14222
"24000","Maryland","2","SA5H 1/","300","C","      Construction",52558,41714,29006,21363,14898,17701,21665,33204,38438,35468,41437,54151,113581,142133,146628,88541,82278,121438,171668,190216,180458,228828,263487,280605,289520,281446,320076,376093,379993
"24000","Maryland","2","SA5H 1/","400","D","      Manufacturing",199648,184308,152678,110742,115522,140043,155994,182213,225108,199598,234280,285789,417344,688056,921509,876570,754273,653742,701428,764150,719491,792681,964286,1048198,1169996,1128230,1247897,1384887,1460368
"24000","Maryland","2","SA5H 1/","500","E","      Transportation and public utilities",110444,102063,86904,67422,62027,70209,74663,84992,96796,86658,98047,110897,128566,154699,189805,224093,224739,235744,265440,270647,264482,282566,323100,341524,365400,350255,374204,420702,451117
"24000","Maryland","2","SA5H 1/","600","F-G","      Wholesale and retail trade",152190,143738,125851,96971,92256,113885,124706,139400,161076,159519,173415,194109,246222,298347,340448,360915,382453,473158,510309,476036,479304,508184,572839,616273,648120,663320,711167,758032,806399
"24000","Maryland","2","SA5H 1/","700","H","      Finance, insurance, and real estate",47014,43421,40547,37251,34806,37136,40444,42226,45194,41759,43796,46418,51841,54352,55193,56179,62075,80243,87601,89805,95654,112488,121395,137078,151027,162404,179479,194309,208341
"24000","Maryland","2","SA5H 1/","800","I","      Services",148682,140258,123935,99685,89087,94047,97287,108707,120557,116286,122254,125422,139317,167786,185300,206336,221406,257895,291052,323633,336309,372392,389149,414561,453229,472567,528316,566119,613483
"24000","Maryland","2","SA5H 1/","900","...","    Government and government enterprises",116269,123387,123442,115943,111021,125504,133375,153543,154793,164214,177950,180122,270129,453736,562792,714613,746006,690869,535187,515953,564706,620236,827206,1012420,1014650,1026819,1086424,1145677,1213425
"24000","Maryland","2","SA5H 1/","910","...","      Federal, civilian",36610,38122,39678,36942,36528,47965,53647,73281,70612,75624,84837,90230,120794,181331,252794,259779,261527,309650,275637,263578,280502,289616,371465,423592,418752,434144,479534,504303,546722
"24000","Maryland","2","SA5H 1/","920","...","      Military",31891,33589,29457,25235,22038,24485,26078,28178,28947,29206,30701,27026,86892,206528,237896,375962,404747,287738,141011,111565,124396,169045,276545,379196,365891,343790,333176,332058,315992
"24000","Maryland","2","SA5H 1/","930","...","      State and local",47768,51676,54307,53766,52455,53054,53650,52084,55234,59384,62412,62866,62443,65877,72102,78872,79732,93481,118539,140810,159808,161575,179196,209632,230007,248885,273714,309316,350711
"Note: See the included footnote file."
"SA5H: Personal Income by Major Component and Earnings by Industry (Historical)"
"Last updated: May 30, 2014-- revised estimates for 1929-1957."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
