"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"32000","Nevada","8","SA45","10","...","Cash receipts from marketings (thousands of dollars)",92948,97785,104269,125631,164839,145458,146827,167615,171180,204047,250693,274337,232160,250610,243567,267603,240959,233460,271904,271408,280341,326898,297672,287658,338694,325664,308249,308720,333723,356058,347210,397471,434979,368892,399947,475217,479515,501777,531886,573543,525319,558997,692174,690212,667716,878780,725381,562718
"32000","Nevada","8","SA45","20","...","  Cash receipts: Livestock and products",78732,82600,90484,109737,136752,115979,110677,123446,122350,154820,192444,185633,150758,181373,170240,190808,161736,164661,203774,186327,178804,211485,215577,214570,217476,213495,181772,170291,194957,207032,221536,247396,281574,220613,261503,311538,313391,290620,322006,306010,275380,342992,403935,446641,452188,636566,559509,433577
"32000","Nevada","8","SA45","30","...","    Meat animals and other livestock",70999,74319,82135,101155,126784,101764,96036,105544,103355,135608,170090,158412,121499,152069,140451,159662,131321,134680,171449,153221,140269,169013,175593,171368,175108,162559,131006,107724,138687,138219,160125,195485,219103,167436,207662,236311,234144,221870,219723,191920,200412,225248,259840,306547,309802,448567,415893,311627
"32000","Nevada","8","SA45","31","...","      Cattle and calves",65466,68864,76839,93818,118654,93548,83994,95679,95142,126226,159797,148016,106986,139047,125960,143697,122320,128084,162647,146072,133147,160334,167610,162227,160128,147454,113448,89416,120459,123040,143696,177866,202198,149879,189908,217126,213699,202422,199855,185168,192441,217776,251071,293185,295708,426032,397958,293018
"32000","Nevada","8","SA45","32","...","      Hogs and pigs",654,649,620,793,1447,1085,1767,1389,1373,1856,1724,1572,1273,1811,2055,1901,1657,2166,2861,2330,2223,2957,2910,2124,1999,2063,2025,2202,2633,876,1046,1615,890,784,704,1077,1286,918,1431,737,1056,1144,744,1085,1381,1054,798,494
"32000","Nevada","8","SA45","33","...","      Sheep and other livestock",4879,4806,4676,6544,6683,7131,10275,8476,6840,7526,8569,8824,13240,11211,12436,14064,7344,4430,5941,4819,4899,5722,5073,7017,12981,13042,15533,16106,15595,14303,15383,16004,16015,16773,17050,18108,19159,18530,18437,6015,6915,6328,8025,12277,12713,21481,17137,18115
"32000","Nevada","8","SA45","40","...","    Dairy products",7606,8193,8300,8527,9824,14047,14487,17738,18906,19137,22310,27178,29212,29260,29748,31050,30336,29890,32250,33033,38426,42372,39904,43152,42189,50750,50520,62310,56049,68586,61200,51700,62270,52965,53648,74947,77720,67250,99554,109343,69198,111202,136827,124740,128499,169632,117351,106602
"32000","Nevada","8","SA45","50","...","    Poultry and poultry products",127,88,"(L)",55,144,168,154,164,89,75,"(L)","(L)","(L)","(L)","(L)",96,79,91,75,73,109,100,80,50,179,186,246,257,221,227,211,211,201,212,193,280,1527,1500,2729,4747,5770,6542,7268,15354,13887,18367,26265,15348
"32000","Nevada","8","SA45","60","...","  Cash receipts: Crops",14216,15185,13785,15894,28087,29479,36150,44169,48830,49227,58249,88704,81402,69237,73327,76795,79223,68799,68130,85081,101537,115413,82095,73088,121218,112169,126477,138429,138766,149026,125674,150075,153405,148279,138444,163679,166124,211157,209880,267533,249939,216005,288239,243571,215528,242214,165872,129141
"32000","Nevada","8","SA45","70","...","    Total grains",1153,1574,1396,1585,2969,4861,5264,4231,4508,3778,6182,8493,7221,7140,4493,6520,6741,5969,5235,5488,5241,3897,2860,3365,3455,3237,3966,7065,7529,4799,4135,4062,2099,1710,2258,3321,3255,4257,7435,8108,5774,3589,5913,8606,7284,6751,3406,2233
