"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957"
"45000","South Carolina","5","SA5H 1/","10","...","Personal income (thousands of dollars)",464527,416968,355567,273278,301548,364370,402682,455841,488490,455538,514283,597622,814005,1170006,1332354,1468567,1482375,1539068,1603536,1854870,1801144,1999414,2518270,2707106,2791587,2647079,2812485,2925819,3056540
"45000","South Carolina","5","SA5H 1/","20","...","Population (persons) 2/",1739000,1745000,1753000,1748000,1752000,1760000,1769000,1781000,1802000,1834000,1872000,1902000,1963000,2017000,1974000,1950000,1921000,1944000,1996000,1996000,2029000,2113000,2167000,2178000,2181000,2176000,2200000,2229000,2274000
"45000","South Carolina","5","SA5H 1/","30","...","Per capita personal income (dollars) 3/",267,239,203,156,172,207,228,256,271,248,275,314,415,580,675,753,772,792,803,929,888,946,1162,1243,1280,1216,1278,1313,1344
"45000","South Carolina","5","SA5H 1/","35","...","  Total earnings",402597,356777,289486,222651,258030,317240,354641,392838,440363,406815,456258,537043,750079,1099392,1265569,1395878,1390662,1396015,1424137,1632543,1551976,1703549,2235180,2420131,2479351,2313514,2458604,2543720,2639570
"45000","South Carolina","5","SA5H 1/","36","...","  Less: Contributions for government social insurance 4/",563,537,491,528,422,434,436,441,8284,8830,9501,11002,16032,22966,31448,37609,49366,62116,48895,36696,37541,43357,53996,62070,64195,68983,74669,78784,89958
"45000","South Carolina","5","SA5H 1/","37","...","    Employee and self-employed contributions for government social insurance",453,441,422,417,367,378,366,413,2638,2341,2591,2932,4553,9768,18776,21608,19992,14210,14736,13511,12542,17646,21515,23636,24945,28735,32649,35388,41305
"45000","South Carolina","5","SA5H 1/","38","...","    Employer contributions for government social insurance",110,96,69,111,55,56,70,28,5646,6489,6910,8070,11479,13198,12672,16001,29374,47906,34159,23185,24999,25711,32481,38434,39250,40248,42020,43396,48653
"45000","South Carolina","5","SA5H 1/","42","...","  Plus: Adjustment for residence 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1003,1646,2510,3499,4064,4438,5607,7375,9188,10213
"45000","South Carolina","5","SA5H 1/","45","...","  Equals: Net earnings by place of residence",402034,356240,288995,222123,257608,316806,354205,392397,432079,397985,446757,526041,734047,1076426,1234121,1358269,1341296,1333899,1375242,1596850,1516081,1662702,2184683,2362125,2419594,2250138,2391310,2474124,2559825
"45000","South Carolina","5","SA5H 1/","46","...","  Plus: Dividends, interest, and rent 6/",55081,52501,47409,38132,32583,35891,38020,40207,45019,44203,52716,55580,64871,77674,81490,86486,93971,110259,119987,150591,161834,181348,209649,227614,255106,267330,281955,303435,327075
"45000","South Carolina","5","SA5H 1/","47","...","  Plus: Personal current transfer receipts",7412,8227,19163,13023,11357,11673,10457,23237,11392,13350,14810,16001,15087,15906,16743,23812,47108,94910,108307,107429,123229,155364,123938,117367,116887,129611,139220,148260,169640
"45000","South Carolina","5","SA5H 1/","50","...","  Wages and salaries",263499,245116,209272,169386,186487,217697,231546,266362,296041,281092,314548,373913,528999,768144,914038,987433,972959,878772,972125,1120839,1096649,1218754,1540122,1746884,1817825,1735830,1809979,1924614,1992596
"45000","South Carolina","5","SA5H 1/","60","...","  Supplements to wages and salaries",3961,4247,4333,4328,4384,4634,5760,6698,12710,13895,15567,30626,63265,98271,79245,80151,87882,99602,86742,87422,88202,104923,165853,180294,180306,185874,189476,203154,225011
