"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957"
"17000","Illinois","3","SA5H 1/","10","...","Personal income (thousands of dollars)",7227499,6188741,5169731,3780767,3420708,3947245,4494162,5127007,5763614,5130410,5598253,5989818,7199055,8443209,9921893,10840792,11325772,12660326,13782899,15599591,14721904,16167633,18019341,18944142,20257903,20403993,21710749,23705466,24719771
"17000","Illinois","3","SA5H 1/","20","...","Population (persons) 2/",7606000,7644000,7687000,7736000,7768000,7772000,7797000,7840000,7857000,7866000,7890000,7905000,7995000,8054000,7765000,7718000,7612000,8164000,8344000,8552000,8670000,8738000,8790000,8956000,9065000,9252000,9435000,9530000,9668000
"17000","Illinois","3","SA5H 1/","30","...","Per capita personal income (dollars) 3/",950,810,673,489,440,508,576,654,734,652,710,758,900,1048,1278,1405,1488,1551,1652,1824,1698,1850,2050,2115,2235,2205,2301,2487,2557
"17000","Illinois","3","SA5H 1/","35","...","  Total earnings",5541826,4703553,3878406,2840618,2635407,3136961,3627789,4034589,4856144,4360868,4628579,4946926,6041499,7359502,8834561,9686850,9975791,10919964,11772205,13460802,12686078,13744248,15701383,16593941,17572896,17539233,18733796,20419298,21189400
"17000","Illinois","3","SA5H 1/","36","...","  Less: Contributions for government social insurance 4/",4842,4779,4397,4457,4353,4559,4484,4795,164444,190824,146486,154731,186816,224947,228436,269650,301059,365391,324750,307308,319253,347865,429532,459403,456477,524504,599966,686561,773673
"17000","Illinois","3","SA5H 1/","37","...","    Employee and self-employed contributions for government social insurance",4344,4343,4087,3962,4107,4314,4179,4673,32732,29804,32422,36177,42643,53561,76022,101447,105684,98184,105657,116725,112787,154151,185474,200033,202854,250657,283768,313735,362642
"17000","Illinois","3","SA5H 1/","38","...","    Employer contributions for government social insurance",498,436,310,495,246,245,305,122,131712,161020,114064,118554,144173,171386,152414,168203,195375,267207,219093,190583,206466,193714,244058,259370,253623,273847,316198,372826,411031
"17000","Illinois","3","SA5H 1/","42","...","  Plus: Adjustment for residence 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",22403,21272,26459,33667,40221,49434,49236,60076,66882,71641
"17000","Illinois","3","SA5H 1/","45","...","  Equals: Net earnings by place of residence",5536984,4698774,3874009,2836161,2631054,3132402,3623305,4029794,4691700,4170044,4482093,4792195,5854683,7134555,8606125,9417200,9674732,10554573,11447455,13175897,12388097,13422842,15305518,16174759,17165853,17063965,18193906,19799619,20487368
"17000","Illinois","3","SA5H 1/","46","...","  Plus: Dividends, interest, and rent 6/",1604904,1403019,1128891,820385,660510,684930,727774,884879,933047,819306,953895,1004732,1153261,1098594,1124859,1199010,1273370,1473464,1656150,1722470,1728578,2019957,2103407,2136296,2420690,2538678,2643238,2976569,3145340
"17000","Illinois","3","SA5H 1/","47","...","  Plus: Personal current transfer receipts",85611,86948,166831,124221,129144,129913,143083,212334,138867,141060,162265,192891,191111,210060,190909,224582,377670,632289,679294,701224,605229,724834,610416,633087,671360,801350,873605,929278,1087063
"17000","Illinois","3","SA5H 1/","50","...","  Wages and salaries",4562549,3951586,3254418,2449893,2296498,2687599,2916600,3357114,3748766,3476372,3723918,3992910,4725780,5667895,6839014,7621695,7758288,8255638,9321621,10306001,10051042,10837200,12301709,13113458,14076913,13881764,14969134,16205864,16790200
"17000","Illinois","3","SA5H 1/","60","...","  Supplements to wages and salaries",71880,71270,66338,57204,51734,54708,61086,73602,207080,241514,197384,211652,259164,335768,362224,422115,473374,572436,533117,547019,583990,653710,809534,886020,924812,972590,1098318,1250533,1379991
"17000","Illinois","3","SA5H 1/","61","...","    Employer contributions for employee pension and insurance funds 7/",71382,70834,66028,56709,51488,54463,60781,73480,75368,80494,83320,93098,114991,164382,209810,253912,277999,305229,314024,356436,377524,459996,565476,626650,671189,698743,782120,877707,968960
"17000","Illinois","3","SA5H 1/","62","...","    Employer contributions for government social insurance",498,436,310,495,246,245,305,122,131712,161020,114064,118554,144173,171386,152414,168203,195375,267207,219093,190583,206466,193714,244058,259370,253623,273847,316198,372826,411031
"17000","Illinois","3","SA5H 1/","70","...","  Proprietors' income 8/",907397,680697,557650,333521,287175,394654,650103,603873,900298,642982,707277,742364,1056555,1355839,1633323,1643040,1744129,2091890,1917467,2607782,2051046,2253338,2590140,2594463,2571171,2684879,2666344,2962901,3019209
"17000","Illinois","3","SA5H 1/","71","...","    Farm proprietors' income",272140,182920,190251,99689,67560,92077,295370,174725,433632,203604,225415,184934,351200,477188,581164,522073,560001,760663,669500,1180505,623525,730713,901876,820882,707597,776817,601787,750001,685250
"17000","Illinois","3","SA5H 1/","72","...","    Nonfarm proprietors' income",635257,497777,367399,233832,219615,302577,354733,429148,466666,439378,481862,557430,705355,878651,1052159,1120967,1184128,1331227,1247967,1427277,1427521,1522625,1688264,1773581,1863574,1908062,2064557,2212900,2333959
"17000","Illinois","3","SA5H 1/","81","[01-02]","  Farm earnings",329793,231116,226678,127189,90005,116479,327454,208896,473681,243813,266373,225890,401158,538864,654860,598860,640996,848407,765756,1282018,718654,822176,998672,912788,788510,854504,679510,825505,764961
"17000","Illinois","3","SA5H 1/","82","...","  Nonfarm earnings",5212033,4472437,3651728,2713429,2545402,3020482,3300335,3825693,4382463,4117055,4362206,4721036,5640341,6820638,8179701,9087990,9334795,10071557,11006449,12178784,11967424,12922072,14702711,15681153,16784386,16684729,18054286,19593793,20424439
"17000","Illinois","3","SA5H 1/","90","...","    Private nonfarm earnings",4839493,4082445,3270998,2385055,2208837,2622076,2887083,3298076,3889821,3539924,3787465,4146154,5061186,6067614,7045241,7681462,7813094,8820950,9988287,11025952,10736140,11633186,13172890,13989563,15095659,14910456,16150942,17593485,18325774
"17000","Illinois","3","SA5H 1/","100","[07-08]","      Agricultural services, forestry, and fishing",6336,5909,5957,4809,4166,3739,4707,4570,6713,6105,6453,7026,8232,10187,10484,12161,11857,14435,15854,23744,25013,28480,32968,37394,38668,41757,45520,46854,48967
"17000","Illinois","3","SA5H 1/","200","B","      Mining",88405,69994,45924,34671,36475,45413,49306,62153,67144,61799,67054,80242,94864,110366,134111,144883,145134,155281,187004,228862,192558,213417,219709,200897,196910,183413,194791,207967,209597
"17000","Illinois","3","SA5H 1/","300","C","      Construction",333531,201263,131907,70363,53203,86967,100713,148617,168456,138696,163106,188981,270985,352583,295504,229513,256261,413870,535812,670640,693904,730811,881616,1000683,1065835,1039104,1129772,1317398,1368614
"17000","Illinois","3","SA5H 1/","400","D","      Manufacturing",1594977,1300682,1001287,683257,687303,868117,976217,1154184,1449497,1194887,1300466,1454392,1946622,2531649,3242319,3655674,3480863,3476227,4059823,4441600,4132324,4661067,5422035,5804139,6429734,6058496,6658007,7250823,7416040
"17000","Illinois","3","SA5H 1/","500","E","      Transportation and public utilities",579371,530086,454390,352909,328468,359889,388418,433134,493378,472772,488967,513953,585493,681076,751496,849725,888315,1046931,1145996,1173029,1171030,1232176,1384036,1458376,1520230,1519005,1602037,1717126,1795478
"17000","Illinois","3","SA5H 1/","600","F-G","      Wholesale and retail trade",1182379,1030889,827548,581220,520100,629387,698879,759940,884417,878118,948350,1052690,1250660,1414268,1558228,1646125,1773937,2224879,2409104,2573043,2545299,2634749,2932163,3037101,3176468,3240923,3435982,3683396,3880471
"17000","Illinois","3","SA5H 1/","700","H","      Finance, insurance, and real estate",329599,266933,223308,201949,173735,190900,205955,225204,252970,235886,241052,250782,266081,276951,299370,312102,349311,415560,439699,494091,524030,587491,644109,699345,760546,840865,920771,981879,1044989
"17000","Illinois","3","SA5H 1/","800","I","      Services",724895,676689,580677,455877,405387,437664,462888,510274,567246,551661,572017,598088,638249,690534,753729,831279,907416,1073767,1194995,1420943,1451982,1544995,1656254,1751628,1907268,1986893,2164062,2388042,2561618
