"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001"
"17000","Illinois","3","SA5 1/","10","...","Personal income (thousands of dollars)",24962280,26482475,27344027,28411561,29980424,31164087,33305619,36124319,39162441,41645120,44613740,48573584,51639877,55448181,60156806,67032643,73316761,80076194,86911427,95536857,105451880,115662707,125267355,138797538,146883163,153272385,168779744,177588231,186842150,197670677,212990719,226785013,240750225,245973750,266535770,275770452,290484504,308423705,328069414,346357612,367569484,383408287,412843444,426266101
"17000","Illinois","3","SA5 1/","20","...","Population (persons) 2/",9886000,9986000,10086000,10130000,10280000,10402000,10580000,10693000,10836000,10947000,10995000,11039000,11124681,11205816,11258111,11260248,11273745,11306351,11360274,11406312,11434421,11422782,11434702,11443461,11423413,11408817,11412128,11399803,11387256,11391176,11390186,11409782,11453316,11568964,11694184,11809579,11912585,12008437,12101997,12185715,12271847,12359020,12434161,12488445
"17000","Illinois","3","SA5 1/","30","...","Per capita personal income (dollars) 3/",2525,2652,2711,2805,2916,2996,3148,3378,3614,3804,4058,4400,4642,4948,5343,5953,6503,7082,7650,8376,9222,10126,10955,12129,12858,13435,14790,15578,16408,17353,18699,19876,21020,21262,22792,23351,24385,25684,27109,28423,29952,31023,33202,34133
"17000","Illinois","3","SA5 1/","35","...","  Earnings by place of work",21203094,22581729,23307851,23912212,25179312,26117843,27812981,30052326,33067456,35012474,37460695,41052667,43017370,45883249,49853845,55680574,60325624,64225368,70112648,77547250,86067688,94298180,98027599,105952530,108147279,111846677,124678467,132287437,140422612,151006539,164756937,174987781,185335751,188847204,204263052,212338465,224109874,235231039,249450505,264582825,281254272,299264955,320465017,332473583
"17000","Illinois","3","SA5 1/","36","...","  Less: Contributions for government social insurance 4/",703796,852286,1073241,1088670,1195593,1329053,1336993,1356031,1820588,1987608,2193455,2715381,2810221,3073529,3517127,4489589,5078072,5194481,5881006,6516119,7466380,8483873,8931375,10249310,10689876,11259202,12809534,13762566,14681096,15562408,17396136,18513003,19273292,20214806,21319763,22492338,24002162,25277079,26331985,27786806,29386550,30784655,32341155,33139974
"17000","Illinois","3","SA5 1/","37","...","    Employee and self-employed contributions for government social insurance",335004,394988,467734,473143,504752,582822,598462,633644,900135,1032351,1151123,1318070,1370218,1491376,1672033,2118958,2404803,2483531,2724516,2983748,3377917,3885995,4168393,4843303,5087787,5293017,5879178,6546014,7050970,7566750,8524348,9259925,9650582,10204396,10721216,11312940,12093571,12829747,13374596,14140362,14953829,15715939,16494559,16939880
"17000","Illinois","3","SA5 1/","38","...","    Employer contributions for government social insurance",368792,457298,605507,615527,690841,746231,738531,722387,920453,955257,1042332,1397311,1440003,1582153,1845094,2370631,2673269,2710950,3156490,3532371,4088463,4597878,4762982,5406007,5602089,5966185,6930356,7216552,7630126,7995658,8871788,9253078,9622710,10010410,10598547,11179398,11908591,12447332,12957389,13646444,14432721,15068716,15846596,16200094
"17000","Illinois","3","SA5 1/","42","...","  Plus: Adjustment for residence 5/",-110709,-127393,-133111,-138528,-154341,-159453,-175370,-194315,-222517,-239014,-264452,62943,-17582,-60024,-82719,-100029,-117352,-139635,-129787,-67653,10523,90052,196171,114188,30289,15573,-48539,-93673,-131718,-202964,-302927,-323728,-272051,-322380,-410230,-592362,-686370,-930315,-936970,-954578,-1036905,-1149398,-1383336,-1734366
"17000","Illinois","3","SA5 1/","45","...","  Equals: Net earnings by place of residence",20388589,21602050,22101499,22685014,23829378,24629337,26300618,28501980,31024351,32785852,35002788,38400229,40189567,42749696,46253999,51090956,55130200,58891252,64101855,70963478,78611831,85904359,89292395,95817408,97487692,100603048,111820394,118431198,125609798,135241167,147057874,156151050,165790408,168310018,182533059,189253765,199421342,209023645,222181550,235841441,250830817,267330902,286740526,297599243
"17000","Illinois","3","SA5 1/","46","...","  Plus: Dividends, interest, and rent 6/",3223264,3473049,3770491,4027394,4387691,4719329,5157856,5641575,5993356,6304177,6617572,6937163,7613051,8108199,8735649,9794781,11178068,12200938,12882368,14189041,15792179,17725984,21365131,26198582,30969339,32944459,36868032,38192171,39505153,40254306,42979630,46248915,48337429,48979730,51178861,52092777,55386839,61345862,65863720,69748424,75180108,73867275,81213432,80230580
